,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,10136.391724727631
2,2016-01-06,10103.861474178315
3,2016-01-07,10067.970704219819
4,2016-01-08,9954.441342494965
5,2016-01-11,10009.97000613022
6,2016-01-12,10000.148541591645
7,2016-01-13,9756.383767269135
8,2016-01-14,9980.790101192475
9,2016-01-15,9701.094281337739
10,2016-01-19,9717.79892458725
11,2016-01-20,9590.65789522934
12,2016-01-21,9652.769887111665
13,2016-01-22,9878.33967699814
14,2016-01-25,9900.107274196625
15,2016-01-26,9979.937791011811
16,2016-01-27,9893.60806383896
17,2016-01-28,9989.24043001938
18,2016-01-29,10433.862538478852
19,2016-02-01,10498.475129268647
20,2016-02-02,10296.072243831635
21,2016-02-03,10173.089261196137
22,2016-02-04,10172.086602352143
23,2016-02-05,10062.730038784028
24,2016-02-08,9989.39946856308
25,2016-02-09,9885.010411403657
26,2016-02-10,9920.443848751069
27,2016-02-11,9878.544407985688
28,2016-02-12,10022.013100765229
29,2016-02-16,10080.727585933686
30,2016-02-17,10214.38016238022
31,2016-02-18,10024.287408016206
32,2016-02-19,10038.253258846284
33,2016-02-22,10193.364506862641
34,2016-02-23,10138.128937862397
35,2016-02-24,10208.48814120102
36,2016-02-25,10351.497937343598
37,2016-02-26,10151.1326991539
38,2016-02-29,10100.06397738266
39,2016-03-01,10258.215394161225
40,2016-03-02,10269.035157344819
41,2016-03-03,10210.854508541108
42,2016-03-04,10237.71685137558
43,2016-03-07,10245.591611049653
44,2016-03-08,10312.349965236665
45,2016-03-09,10415.013997219086
46,2016-03-10,10335.955201290131
47,2016-03-11,10404.026452205659
48,2016-03-14,10429.083939693452
49,2016-03-15,10528.478749416352
50,2016-03-16,10585.98402514267
51,2016-03-17,10566.456032894135
52,2016-03-18,10421.6219569664
53,2016-03-21,10541.632134578706
54,2016-03-22,10551.292412899018
55,2016-03-23,10507.291497371674
56,2016-03-24,10574.664879940034
57,2016-03-28,10526.71205248642
58,2016-03-29,10620.744637630463
59,2016-03-30,10716.62283816147
60,2016-03-31,10705.589753292084
61,2016-04-01,10784.246075771332
62,2016-04-04,10775.514023921967
63,2016-04-05,10660.2194758873
64,2016-04-06,10743.376958034516
65,2016-04-07,10615.35761751938
66,2016-04-08,10598.099995754243
67,2016-04-11,10531.703622005463
68,2016-04-12,10681.82414736557
69,2016-04-13,10772.856808803559
70,2016-04-14,10743.592156551362
71,2016-04-15,10791.205517910004
72,2016-04-18,10930.555627010346
73,2016-04-19,10916.715020320893
74,2016-04-20,10798.904050014497
75,2016-04-21,10751.716183803559
76,2016-04-22,10425.258156917573
77,2016-04-25,10518.543698451997
78,2016-04-26,10445.6191684227
79,2016-04-27,10412.453629634858
80,2016-04-28,10278.067681453706
81,2016-04-29,10099.80941500473
82,2016-05-02,10226.176484249116
83,2016-05-03,10103.172005794526
84,2016-05-04,10127.36182894516
85,2016-05-05,10135.174416683198
86,2016-05-06,10263.866719387055
87,2016-05-09,10296.300034664155
88,2016-05-10,10365.16920962143
89,2016-05-11,10204.721684597016
90,2016-05-12,10282.900685451508
91,2016-05-13,10079.83701052475
92,2016-05-16,10238.753544948579
93,2016-05-17,10074.85980715561
94,2016-05-18,9932.01510729599
95,2016-05-19,10413.815716884614
96,2016-05-20,10497.34316363144
97,2016-05-23,10414.431309841157
98,2016-05-24,10615.275113246918
99,2016-05-25,10682.5227672081
100,2016-05-26,10694.463723323823
101,2016-05-27,10723.4599887352
102,2016-05-31,10785.633137844086
103,2016-06-01,10748.208089015961
104,2016-06-02,10754.82502856064
105,2016-06-03,10687.440232418061
106,2016-06-06,10732.835545681
107,2016-06-07,10728.473103664399
108,2016-06-08,10744.89924731064
109,2016-06-09,10691.626279018403
110,2016-06-10,10683.69907870102
111,2016-06-13,10513.402352474213
112,2016-06-14,10522.674275539399
113,2016-06-15,10525.151684902192
114,2016-06-16,10602.088502071381
115,2016-06-17,10548.954976222993
116,2016-06-20,10556.706139705659
117,2016-06-21,10686.047318599702
118,2016-06-22,10693.678036830903
119,2016-06-23,10804.629906795502
120,2016-06-24,10610.271168849946
121,2016-06-27,10447.730576656342
122,2016-06-28,10537.074765346528
123,2016-06-29,10715.836533687592
124,2016-06-30,10819.599866054536
125,2016-07-01,10800.507691524506
126,2016-07-05,10830.006741664887
127,2016-07-06,10907.381936214448
128,2016-07-07,10882.228203914643
129,2016-07-08,10989.709092281342
130,2016-07-11,11034.197693965913
131,2016-07-12,11019.99232592392
132,2016-07-13,11076.630353115082
133,2016-07-14,11103.718663356782
134,2016-07-15,11097.612515590668
135,2016-07-18,11135.132496974946
136,2016-07-19,11043.30821718979
137,2016-07-20,11301.623498104096
138,2016-07-21,11268.571488521577
139,2016-07-22,11338.627270839692
140,2016-07-25,11369.991570613862
141,2016-07-26,11370.885319850922
142,2016-07-27,11285.390515468598
143,2016-07-28,11280.204762599946
144,2016-07-29,11297.959042690278
145,2016-08-01,11359.45283236313
146,2016-08-02,11303.076947353364
147,2016-08-03,11320.762662075043
148,2016-08-04,11388.78098406601
149,2016-08-05,11478.612347743989
150,2016-08-08,11450.943120143891
151,2016-08-09,11480.5583430748
152,2016-08-10,11544.252144954682
153,2016-08-11,11555.68262972641
154,2016-08-12,11532.007413051606
155,2016-08-15,11497.998879573823
156,2016-08-16,11432.24111285019
157,2016-08-17,11446.310998104096
158,2016-08-18,11569.473530910493
159,2016-08-19,11441.122719905854
160,2016-08-22,11435.923531673432
161,2016-08-23,11391.568394802094
162,2016-08-24,11419.56374087143
163,2016-08-25,11350.7537929039
164,2016-08-26,11331.429848812104
165,2016-08-29,11360.302098415375
166,2016-08-30,11333.93289675522
167,2016-08-31,11307.381512783051
168,2016-09-01,11441.096150539399
169,2016-09-02,11418.456414363862
170,2016-09-06,11456.833321712495
171,2016-09-07,11379.15301241684
172,2016-09-08,11338.792672298432
173,2016-09-09,11097.642766139985
174,2016-09-12,11314.903046749116
175,2016-09-13,11227.147568843842
176,2016-09-14,11208.584763668061
177,2016-09-15,11367.410985134125
178,2016-09-16,11413.74323382187
179,2016-09-19,11317.420598171235
180,2016-09-20,11296.365979335786
181,2016-09-21,11399.319527767182
182,2016-09-22,11411.596425197602
183,2016-09-23,11384.202828548432
184,2016-09-26,11273.735963008881
185,2016-09-27,11428.295582912446
186,2016-09-28,11388.189873836518
187,2016-09-29,11240.091305873872
188,2016-09-30,11379.10182680893
189,2016-10-03,11353.631257198334
190,2016-10-04,11315.058312557221
191,2016-10-05,11343.332986019135
192,2016-10-06,11150.425748012543
193,2016-10-07,11098.077511928559
194,2016-10-10,11056.362141750336
195,2016-10-11,10929.910603664399
196,2016-10-12,10928.972088954926
197,2016-10-13,10979.46453585434
198,2016-10-14,11042.750214717866
199,2016-10-17,11005.036713741303
200,2016-10-18,11100.585126064301
201,2016-10-19,11090.868367336274
202,2016-10-20,11052.217126033784
203,2016-10-21,11230.601967952729
204,2016-10-24,11422.950162075043
205,2016-10-25,11436.913655422211
206,2016-10-26,11425.263886592866
207,2016-10-27,11399.503182552338
208,2016-10-28,11393.201176784516
209,2016-10-31,11400.225861690522
210,2016-11-01,11326.775220058442
211,2016-11-02,11307.257084987641
212,2016-11-03,11303.584363124848
213,2016-11-04,11218.465691707612
214,2016-11-07,11423.343529842377
215,2016-11-08,11428.62596239853
216,2016-11-09,11516.57764925766
217,2016-11-10,11412.321545742036
218,2016-11-11,11426.55682101059
219,2016-11-14,11282.5993586998
220,2016-11-15,11464.982960842133
