Date,Capital
2016-01-04,10000.0
2016-01-05,10003.59396587327
2016-01-06,9849.570568359508
2016-01-07,9634.032306340829
2016-01-08,9537.686863465158
2016-01-11,9564.973121730342
2016-01-12,9658.584087354646
2016-01-13,9448.544561782539
2016-01-14,9610.443827205208
2016-01-15,9375.515513172622
2016-01-19,9404.692304988886
2016-01-20,9285.211710655652
2016-01-21,9332.860280036048
2016-01-22,9448.416410385884
2016-01-25,9344.119812962945
2016-01-26,9489.986033999736
2016-01-27,9373.664467027167
2016-01-28,9426.311192006953
2016-01-29,9669.117434440323
2016-02-01,9670.565359189683
2016-02-02,9476.326064947261
2016-02-03,9549.742539993633
2016-02-04,9577.326868504808
2016-02-05,9400.372529506356
2016-02-08,9302.116726992823
2016-02-09,9319.75627829805
2016-02-10,9279.275611450072
2016-02-11,9164.959895736647
2016-02-12,9354.316238207855
2016-02-16,9465.566499794788
2016-02-17,9634.938714032865
2016-02-18,9602.44347492525
2016-02-19,9592.172681076472
2016-02-22,9709.393213241852
2016-02-23,9590.277535182067
2016-02-24,9616.247480350261
2016-02-25,9717.82067148235
2016-02-26,9678.460468684547
2016-02-29,9595.766117799192
2016-03-01,9841.470585654022
2016-03-02,9855.756495963795
2016-03-03,9881.090332892856
2016-03-04,9905.383364168829
2016-03-07,9942.322939173186
2016-03-08,9888.955956193595
2016-03-09,9936.174698763181
2016-03-10,9942.070048477824
2016-03-11,10072.059149998528
2016-03-14,10076.079776074812
2016-03-15,10094.40587772819
2016-03-16,10147.405374877579
2016-03-17,10245.61787569831
2016-03-18,10327.959483899458
2016-03-21,10339.799834749525
2016-03-22,10322.621811100029
2016-03-23,10243.299643159902
2016-03-24,10251.888509188866
2016-03-28,10263.180033418652
2016-03-29,10319.655526108654
2016-03-30,10372.20168227417
2016-03-31,10361.03586222776
2016-04-01,10440.54992472006
2016-04-04,10389.69989619669
2016-04-05,10290.59575160137
2016-04-06,10379.058219913279
2016-04-07,10258.959656486983
2016-04-08,10287.45395612633
2016-04-11,10258.974260277892
2016-04-12,10356.347048953961
2016-04-13,10464.803231703574
2016-04-14,10462.288270006176
2016-04-15,10447.919323149874
2016-04-18,10514.951061836995
2016-04-19,10534.75963278524
2016-04-20,10538.683832279106
2016-04-21,10466.65317182779
2016-04-22,10469.127045027853
2016-04-25,10448.306013923098
2016-04-26,10467.621817478084
2016-04-27,10497.090642842566
2016-04-28,10378.68715935575
2016-04-29,10321.366723228353
2016-05-02,10393.41390911055
2016-05-03,10315.6343713641
2016-05-04,10249.646073889799
2016-05-05,10263.77501338584
2016-05-06,10289.27111153226
2016-05-09,10280.114936019072
2016-05-10,10402.05031363809
2016-05-11,10284.114509537952
2016-05-12,10290.00609342965
2016-05-13,10201.774063047173
2016-05-16,10292.855343546466
2016-05-17,10162.222247675572
2016-05-18,10162.061961015232
2016-05-19,10109.449680166083
2016-05-20,10171.941374723367
2016-05-23,10147.262030537788
2016-05-24,10289.768627660345
2016-05-25,10378.030310569176
2016-05-26,10372.784034672997
2016-05-27,10407.445579297535
2016-05-31,10374.912975081284
2016-06-01,10377.120754241143
2016-06-02,10408.63771921268
2016-06-03,10393.356478229805
2016-06-06,10452.795309406734
2016-06-07,10469.577108637832
2016-06-08,10500.783753904203
2016-06-09,10498.36841812591
2016-06-10,10462.07744749344
2016-06-13,10392.267883665447
2016-06-14,10352.001210227374
2016-06-15,10317.531751810417
2016-06-16,10362.31076457459
2016-06-17,10328.125814983854
2016-06-20,10407.292199772224
2016-06-21,10423.01671070957
2016-06-22,10392.592157941885
2016-06-23,10536.654815326663
2016-06-24,10165.92368741428
2016-06-27,9992.578439897665
2016-06-28,10152.271139101924
2016-06-29,10342.243369463305
2016-06-30,10479.676752051091
2016-07-01,10491.058052508857
2016-07-05,10444.512372668538
2016-07-06,10477.159522956923
2016-07-07,10459.070301397942
2016-07-08,10618.575213366777
2016-07-11,10661.980037957597
2016-07-12,10723.64623905299
2016-07-13,10729.051648881397
2016-07-14,10805.689480740299
2016-07-15,10800.844204594785
2016-07-18,10792.356204346286
2016-07-19,10795.207914549703
2016-07-20,10826.891904678867
2016-07-21,10758.480109044018
2016-07-22,10792.48245718736
2016-07-25,10759.889355640416
2016-07-26,10747.555818373688
2016-07-27,10729.532585597344
2016-07-28,10722.56449874525
2016-07-29,10718.331162605826
2016-08-01,10703.419572242541
2016-08-02,10659.852372574824
2016-08-03,10689.204043840631
2016-08-04,10691.04968204695
2016-08-05,10802.718198568125
2016-08-08,10789.417203193656
2016-08-09,10787.257456674362
2016-08-10,10772.609362859388
2016-08-11,10843.404339295865
2016-08-12,10834.774679474982
2016-08-15,10871.350849601622
2016-08-16,10817.88608884065
2016-08-17,10826.559527420182
2016-08-18,10836.708738281151
2016-08-19,10812.696716985567
2016-08-22,10807.329937242543
2016-08-23,10820.973467826598
2016-08-24,10778.27384832825
2016-08-25,10754.223641062077
2016-08-26,10729.16971586815
2016-08-29,10788.053255621175
2016-08-30,10759.432187773482
2016-08-31,10740.871714090195
2016-09-01,10750.530161808534
2016-09-02,10789.350982425089
2016-09-06,10828.78727666563
2016-09-07,10825.655454677964
2016-09-08,10806.453318348606
2016-09-09,10572.922855872128
2016-09-12,10726.894298652365
2016-09-13,10564.701867698228
2016-09-14,10541.969473669167
2016-09-15,10649.53446689128
2016-09-16,10621.669642204466
2016-09-19,10606.29099133394
2016-09-20,10620.000056386525
2016-09-21,10716.515381358104
2016-09-22,10784.660560300263
2016-09-23,10709.212026972225
2016-09-26,10611.551732847827
2016-09-27,10690.948673925417
2016-09-28,10718.639518249496
2016-09-29,10606.401681818446
2016-09-30,10697.203362229557
2016-10-03,10664.178261638413
2016-10-04,10620.388508092694
2016-10-05,10658.168651862481
2016-10-06,10619.72204860475
2016-10-07,10578.422939192113
2016-10-10,10640.116182269268
2016-10-11,10496.478497981776
2016-10-12,10506.877226525137
2016-10-13,10493.310545834709
2016-10-14,10497.694463803271
2016-10-17,10468.142519794354
2016-10-18,10500.483681070793
2016-10-19,10512.967179763864
2016-10-20,10540.156836893852
2016-10-21,10505.795495466644
2016-10-24,10544.781328065643
2016-10-25,10518.680670885147
2016-10-26,10530.543371273177
2016-10-27,10525.195316017835
2016-10-28,10459.4540303563
2016-10-31,10441.049858847073
2016-11-01,10389.94912418415
2016-11-02,10331.301807756605
2016-11-03,10295.079786411772
2016-11-04,10268.732051443707
2016-11-07,10482.431463008263
2016-11-08,10521.131056137967
2016-11-09,10692.709281252646
2016-11-10,10774.992017292181
2016-11-11,10793.570700613194
2016-11-14,10880.013102239936
2016-11-15,10930.003649892144
2016-11-16,10898.02368346405
2016-11-17,10916.56139557143
2016-11-18,10879.708764455954
2016-11-21,10924.70899119956
2016-11-22,10969.824924743762
2016-11-23,11043.618453047207
2016-11-25,11079.579268502206
2016-11-28,11064.062049138003
2016-11-29,11029.635217933432
2016-11-30,10994.677759527394
2016-12-01,10984.474570993714
2016-12-02,10995.98101795453
2016-12-05,11033.386300213951
2016-12-06,11051.33122375665
2016-12-07,11254.104277373155
2016-12-08,11273.133777918414
2016-12-09,11333.292304508897
2016-12-12,11343.883285215903
2016-12-13,11416.555235858525
2016-12-14,11349.581395134432
2016-12-15,11384.882364675193
2016-12-16,11388.157651613436
2016-12-19,11413.411937091878
2016-12-20,11466.072238872363
2016-12-21,11448.009212677593
2016-12-22,11424.9261404526
2016-12-23,11437.411291482067
2016-12-27,11443.506280459205
2016-12-28,11356.782659917657
2016-12-29,11353.982947225115
2016-12-30,11333.182589347378
2017-01-03,11409.311569740832
2017-01-04,11459.098662196293
2017-01-05,11421.657012170415
2017-01-06,11465.252131371823
2017-01-09,11439.82373276298
2017-01-10,11454.908193774307
2017-01-11,11500.551281595113
2017-01-12,11479.220011784242
2017-01-13,11478.98312375479
2017-01-17,11448.935618502404
2017-01-18,11484.708958818255
2017-01-19,11436.194245699822
2017-01-20,11453.593670966085
2017-01-23,11422.439596553919
2017-01-24,11496.347254282924
2017-01-25,11529.738009911674
2017-01-26,11531.318324650983
2017-01-27,11548.268573262145
2017-01-30,11535.637342544325
2017-01-31,11460.13119116021
2017-02-01,11461.890968863236
2017-02-02,11461.714601707872
2017-02-03,11595.213956067613
2017-02-06,11575.914174380594
2017-02-07,11599.379411165413
2017-02-08,11601.328377662305
2017-02-09,11646.344012808588
2017-02-10,11711.988966399485
2017-02-13,11792.909102269201
2017-02-14,11827.718472530283
2017-02-15,11880.764007371754
2017-02-16,11887.809666579076
2017-02-17,11919.484721007377
2017-02-21,11956.769578914138
2017-02-22,11975.609436301767
2017-02-23,11994.658871648144
2017-02-24,11999.631155206276
2017-02-27,11990.177149959074
2017-02-28,11975.869477235863
2017-03-01,12193.109381677796
2017-03-02,12085.37699439551
2017-03-03,12079.968763573288
2017-03-06,12051.947986882116
2017-03-07,12040.589382106042
2017-03-08,12000.288942753541
2017-03-09,11995.472765343999
2017-03-10,12029.888894381576
2017-03-13,11995.878277125496
2017-03-14,11983.641134867463
2017-03-15,12017.034942303706
2017-03-16,12024.62724844524
2017-03-17,12014.700806980118
2017-03-20,11988.191342833994
2017-03-21,11867.94392429929
2017-03-22,11882.067601255727
2017-03-23,11878.71547774379
2017-03-24,11873.585714801642
2017-03-27,11835.404030124517
2017-03-28,11921.621768050463
2017-03-29,11889.735799201546
2017-03-30,11945.465683430451
2017-03-31,11928.35835780284
2017-04-03,11906.386774698536
2017-04-04,11901.427257885223
2017-04-05,11855.322582696303
2017-04-06,11860.060063627036
2017-04-07,11862.625878418883
2017-04-10,11849.134268082664
2017-04-11,11851.157708033657
2017-04-12,11802.833317145934
2017-04-13,11711.472915075774
2017-04-17,11813.186798515968
2017-04-18,11775.201472618252
2017-04-19,11713.132609823379
2017-04-20,11922.196889229463
2017-04-21,11928.964640214215
2017-04-24,12055.244896823586
2017-04-25,12160.978877913643
2017-04-26,12164.510319342364
2017-04-27,12150.966363856725
2017-04-28,12101.048763532606
2017-05-01,12087.33221650574
2017-05-02,12118.104772794626
2017-05-03,12102.311892480582
2017-05-04,12084.901235919267
2017-05-05,12079.310270479647
2017-05-08,12057.889674743961
2017-05-09,12057.80325665247
2017-05-10,12047.777618492302
2017-05-11,11999.886131395977
2017-05-12,11976.954259808823
2017-05-15,12041.598600759015
2017-05-16,12057.983958334418
2017-05-17,11846.018897571013
2017-05-18,11872.726657582938
2017-05-19,11945.165678603678
2017-05-22,11982.408621469585
2017-05-23,11999.482782612118
2017-05-24,12024.275244594695
2017-05-25,12087.167066364314
2017-05-26,12079.53240718227
2017-05-30,12061.55753466098
2017-05-31,12071.601517104738
2017-06-01,12152.671301328071
2017-06-02,12197.237795616611
2017-06-05,12195.860591259956
2017-06-06,12153.311583959403
2017-06-07,12181.860210791949
2017-06-08,12197.137599601889
2017-06-09,12250.033065023086
2017-06-12,12238.615217715993
2017-06-13,12276.662909195831
2017-06-14,12300.37340587487
2017-06-15,12288.350674233709
2017-06-16,12300.69176785241
2017-06-19,12377.346808098047
2017-06-20,12360.101532275148
2017-06-21,12341.895683649685
2017-06-22,12343.941740750854
2017-06-23,12350.896404029349
2017-06-26,12380.281743886771
2017-06-27,12310.235868050368
2017-06-28,12403.562040017969
2017-06-29,12311.77267292477
2017-06-30,12382.85459185374
2017-07-03,12432.659939620358
2017-07-05,12439.599457489043
2017-07-06,12331.974738384833
2017-07-07,12379.768450229558
2017-07-10,12364.084885189466
2017-07-11,12350.831432436882
2017-07-12,12421.731253738659
2017-07-13,12451.816188905545
2017-07-14,12490.821266179166
2017-07-17,12474.85409565907
2017-07-18,12456.220735527431
2017-07-19,12497.584924005525
2017-07-20,12486.208401931244
2017-07-21,12505.048156416879
2017-07-24,12484.682609087202
2017-07-25,12568.780123908167
2017-07-26,12589.809203866063
2017-07-27,12591.623577728216
2017-07-28,12644.086497038586
2017-07-31,12679.442936795336
2017-08-01,12725.470772552299
2017-08-02,12750.269499163558
2017-08-03,12761.711776946999
2017-08-04,12789.0655913128
2017-08-07,12783.243808841644
2017-08-08,12765.820289997455
2017-08-09,12745.00738933046
2017-08-10,12633.566284162225
2017-08-11,12623.557268357317
2017-08-14,12736.55571488084
2017-08-15,12772.604196354378
2017-08-16,12808.263414333765
2017-08-17,12638.375552928463
2017-08-18,12566.658165073955
2017-08-21,12583.69745012097
2017-08-22,12655.914728283742
2017-08-23,12624.09796789528
2017-08-24,12629.481397851281
2017-08-25,12660.947748330922
2017-08-28,12653.799784479868
2017-08-29,12669.357149446918
2017-08-30,12686.885499160813
2017-08-31,12724.468102376231
2017-09-01,12740.644147773119
2017-09-05,12638.60784129556
2017-09-06,12667.416129182497
2017-09-07,12644.565340914509
2017-09-08,12646.483841432642
2017-09-11,12819.003464164472
2017-09-12,12867.493727047235
2017-09-13,12884.930590524424
2017-09-14,12859.107667795397
2017-09-15,12932.829135221653
2017-09-18,12968.397051273205
2017-09-19,13037.26865670633
2017-09-20,13050.22303639478
2017-09-21,13031.32569943243
2017-09-22,13049.30263990773
2017-09-25,13023.228782180895
2017-09-26,13026.62621769034
2017-09-27,13042.66786745799
2017-09-28,13097.39253788753
2017-09-29,13121.473031056097
2017-10-02,13180.611603045405
2017-10-03,13236.54474724212
2017-10-04,13224.59637613294
2017-10-05,13264.775080469679
2017-10-06,13263.183782587446
2017-10-09,13280.225628657361
2017-10-10,13323.999067850309
2017-10-11,13313.681256797623
2017-10-12,13287.507491000579
2017-10-13,13347.632478856367
2017-10-16,13338.040866001918
2017-10-17,13341.699311909992
2017-10-18,13515.379243273806
2017-10-19,13533.905270935911
2017-10-20,13624.88287218498
2017-10-23,13607.90541474904
2017-10-24,13659.64858933315
2017-10-25,13614.008783680425
2017-10-26,13670.252257420067
2017-10-27,13686.869814138327
2017-10-30,13630.716667819843
2017-10-31,13647.049173143767
2017-11-01,13668.780482441916
2017-11-02,13695.178609412204
2017-11-03,13696.887295709814
2017-11-06,13669.812536953681
2017-11-07,13612.846262643756
2017-11-08,13580.075376984085
2017-11-09,13454.463528253089
2017-11-10,13413.644992103047
2017-11-13,13444.334643136162
2017-11-14,13450.699903857827
2017-11-15,13360.411763270891
2017-11-16,13436.680486664804
2017-11-17,13407.433010183153
2017-11-20,13478.225585963704
2017-11-21,13553.876022897533
2017-11-22,13525.569967465113
