,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,10008.217114074709
2,2016-01-06,9906.12732182312
3,2016-01-07,9614.78990803528
4,2016-01-08,9450.078104599
5,2016-01-11,9400.897347076418
6,2016-01-12,9630.1068445282
7,2016-01-13,9370.748482330324
8,2016-01-14,9501.898058517456
9,2016-01-15,9374.103851898193
10,2016-01-19,9656.68389569092
11,2016-01-20,9845.458605392458
12,2016-01-21,9735.172520263674
13,2016-01-22,9807.221611602785
14,2016-01-25,9725.638395889284
15,2016-01-26,9775.298729522707
16,2016-01-27,9634.594912155153
17,2016-01-28,9553.61483822632
18,2016-01-29,9877.179722412111
19,2016-02-01,9939.31928883362
20,2016-02-02,9767.213364227297
21,2016-02-03,9671.132866485597
22,2016-02-04,9795.142563446047
23,2016-02-05,9582.751148803713
24,2016-02-08,9437.79190312195
25,2016-02-09,9535.149637802127
26,2016-02-10,9669.923344238283
27,2016-02-11,9488.736029251098
28,2016-02-12,9591.285797698976
29,2016-02-16,9876.285753829958
30,2016-02-17,10145.648108108522
31,2016-02-18,10072.629217727661
32,2016-02-19,10092.221695526125
33,2016-02-22,10399.014498336795
34,2016-02-23,10388.264578445434
35,2016-02-24,10307.452467544557
36,2016-02-25,10393.00681744385
37,2016-02-26,10404.143190963747
38,2016-02-29,10213.64265881348
39,2016-03-01,10434.010630233766
40,2016-03-02,10399.900087936405
41,2016-03-03,10447.044123275757
42,2016-03-04,10445.679457290651
43,2016-03-07,10442.006228073122
44,2016-03-08,10433.271040542604
45,2016-03-09,10428.145638092043
46,2016-03-10,10513.055771453859
47,2016-03-11,10771.433367355348
48,2016-03-14,10781.78339253235
49,2016-03-15,10750.524807556154
50,2016-03-16,10755.12902508545
51,2016-03-17,10723.361603363037
52,2016-03-18,10911.195942504884
53,2016-03-21,10912.908257110597
54,2016-03-22,11022.861677749635
55,2016-03-23,11174.512308700563
56,2016-03-24,11071.501047714233
57,2016-03-28,11099.691256149294
58,2016-03-29,11178.300600631715
59,2016-03-30,11165.864344223024
60,2016-03-31,11098.843290908815
61,2016-04-01,11186.54526577759
62,2016-04-04,11149.928600891115
63,2016-04-05,10939.527025802614
64,2016-04-06,11024.688135726929
65,2016-04-07,10924.659020050052
66,2016-04-08,10822.63374195862
67,2016-04-11,10878.459286315921
68,2016-04-12,10919.0908704834
69,2016-04-13,11001.780487640384
70,2016-04-14,11020.662140472414
71,2016-04-15,10964.403359039308
72,2016-04-18,11005.025335891725
73,2016-04-19,11235.579962356569
74,2016-04-20,11529.775328262329
75,2016-04-21,11446.32433758545
76,2016-04-22,11546.595373733522
77,2016-04-25,11516.44195805359
78,2016-04-26,11555.721685989382
79,2016-04-27,11430.741070373535
80,2016-04-28,11367.455309494018
81,2016-04-29,11333.759102447511
82,2016-05-02,11369.753792388918
83,2016-05-03,11400.979242904665
84,2016-05-04,11363.875256164554
85,2016-05-05,11387.800953491214
86,2016-05-06,11364.527178390505
87,2016-05-09,11418.570402725221
88,2016-05-10,11495.894392593387
89,2016-05-11,11248.70710812378
90,2016-05-12,11166.737303359989
91,2016-05-13,11103.320978744508
92,2016-05-16,11244.734922988895
93,2016-05-17,11152.025995834352
94,2016-05-18,11233.742552383424
95,2016-05-19,11189.923832519533
96,2016-05-20,11270.769741638187
97,2016-05-23,11226.45554600525
98,2016-05-24,11412.883333786012
99,2016-05-25,11484.46120892334
100,2016-05-26,11446.908714874267
101,2016-05-27,11534.369503601076
102,2016-05-31,11505.954449279787
103,2016-06-01,11579.380426986698
104,2016-06-02,11708.700043304445
105,2016-06-03,11777.354979141239
106,2016-06-06,11889.858036621095
107,2016-06-07,11786.182066543579
108,2016-06-08,12082.880085571289
109,2016-06-09,12107.05526982117
110,2016-06-10,11983.379425628666
111,2016-06-13,11884.413588150026
112,2016-06-14,11865.579887969974
113,2016-06-15,11866.795275314335
114,2016-06-16,11987.493177993776
115,2016-06-17,11903.422997100832
116,2016-06-20,11974.87199459839
117,2016-06-21,11946.625866516115
118,2016-06-22,11921.563004119875
119,2016-06-23,12032.817799194338
120,2016-06-24,11868.518944366455
121,2016-06-27,11852.694607360841
122,2016-06-28,11990.890324218752
123,2016-06-29,12147.00210057068
124,2016-06-30,12205.857477767948
125,2016-07-01,12176.639818771364
126,2016-07-05,12236.728510482788
127,2016-07-06,12307.496389968874
128,2016-07-07,12171.478964431764
129,2016-07-08,12212.1390710907
130,2016-07-11,12130.366602523804
131,2016-07-12,12090.845341308594
132,2016-07-13,12230.272907836916
133,2016-07-14,12175.584087951664
134,2016-07-15,12217.791250808716
135,2016-07-18,12168.06570492554
136,2016-07-19,12326.583458526613
137,2016-07-20,12363.647881134035
138,2016-07-21,12350.605944259645
139,2016-07-22,12421.066364868166
140,2016-07-25,12251.920179946901
141,2016-07-26,12249.176811798097
142,2016-07-27,12248.89998112488
143,2016-07-28,12342.261744125368
144,2016-07-29,12380.13611279297
145,2016-08-01,12407.262364013674
146,2016-08-02,12377.612820251466
147,2016-08-03,12352.932972534181
148,2016-08-04,12338.437929733278
149,2016-08-05,12362.92924938965
150,2016-08-08,12289.049322708132
151,2016-08-09,12262.447071655273
152,2016-08-10,12294.133846862795
153,2016-08-11,12332.026335342409
154,2016-08-12,12353.618136032106
155,2016-08-15,12245.369732482912
156,2016-08-16,12198.834141357422
157,2016-08-17,12253.068098648071
158,2016-08-18,12292.661913497928
159,2016-08-19,12281.527262313844
160,2016-08-22,12285.635687454225
161,2016-08-23,12278.823761566164
162,2016-08-24,12094.278973205568
163,2016-08-25,11872.775278671266
164,2016-08-26,11814.051813705448
165,2016-08-29,11870.017685516357
166,2016-08-30,11835.37036190796
167,2016-08-31,11764.752880676271
168,2016-09-01,11738.196074111942
169,2016-09-02,11813.372616394045
170,2016-09-06,11758.232617004396
171,2016-09-07,11727.661753280643
172,2016-09-08,11765.949442489626
173,2016-09-09,11607.884493453981
174,2016-09-12,11773.722422225954
175,2016-09-13,11637.560257537843
176,2016-09-14,11615.942293746948
177,2016-09-15,11782.985710723877
178,2016-09-16,12030.354294403078
179,2016-09-19,11961.674002273561
180,2016-09-20,11943.497370346071
181,2016-09-21,12154.662422760011
182,2016-09-22,12252.701601608278
183,2016-09-23,12206.393030746462
184,2016-09-26,12138.066658599855
185,2016-09-27,12230.713162048341
186,2016-09-28,12198.02722607422
187,2016-09-29,12016.73861180115
188,2016-09-30,12162.333796127321
189,2016-10-03,12031.531666381838
190,2016-10-04,12003.084181411745
191,2016-10-05,11954.62920628357
192,2016-10-06,11857.030665023807
193,2016-10-07,11873.509226425173
194,2016-10-10,11996.865862472536
195,2016-10-11,11708.728901489261
196,2016-10-12,11739.261137588503
197,2016-10-13,11660.421221359255
198,2016-10-14,11637.20522557068
199,2016-10-17,11655.360287292482
200,2016-10-18,12456.744597061159
