Date,Capital
2016-01-04,10000.0
2016-01-05,10059.669542324811
2016-01-06,9921.745850673162
2016-01-07,9737.461220353458
2016-01-08,9666.295493655116
2016-01-11,9714.274962382342
2016-01-12,9777.117784550426
2016-01-13,9572.726225938524
2016-01-14,9717.354165407012
2016-01-15,9563.909356148344
2016-01-19,9636.124311050531
2016-01-20,9519.233963007104
2016-01-21,9635.491782571235
2016-01-22,9724.427159963301
2016-01-25,9673.38723091458
2016-01-26,9810.15840189229
2016-01-27,9748.9213744013
2016-01-28,9737.11080456756
2016-01-29,9953.070451552387
2016-02-01,10020.309996075539
2016-02-02,9830.975407598531
2016-02-03,9870.050052010134
2016-02-04,9883.558890054323
2016-02-05,9617.937940994736
2016-02-08,9495.465714619872
2016-02-09,9550.492313090972
2016-02-10,9568.652312631264
2016-02-11,9557.321294175834
2016-02-12,9657.163913520519
2016-02-16,9730.431051560121
2016-02-17,10016.401435363292
2016-02-18,9942.540264871968
2016-02-19,9952.526241538886
2016-02-22,10121.5721921024
2016-02-23,10012.0388440621
2016-02-24,10008.240403622094
2016-02-25,10466.575133905471
2016-02-26,10458.34861958703
2016-02-29,10323.05954346794
2016-03-01,10586.758961176638
2016-03-02,10633.95898153346
2016-03-03,10668.349188646524
2016-03-04,10676.66584976099
2016-03-07,10690.012619941699
2016-03-08,10627.658898451715
2016-03-09,10707.149600297711
2016-03-10,10696.869536142238
2016-03-11,10803.294679872288
2016-03-14,10851.478131693655
2016-03-15,10808.318458582995
2016-03-16,10884.241536881656
2016-03-17,10913.190225034998
2016-03-18,10929.605264917634
2016-03-21,10933.397221575198
2016-03-22,10948.018512843248
2016-03-23,10871.701654372193
2016-03-24,10931.127295883565
2016-03-28,10907.105260787052
2016-03-29,10981.690214462677
2016-03-30,11117.917008000755
2016-03-31,11089.524598034013
2016-04-01,11228.248002678925
2016-04-04,11246.981241623738
2016-04-05,11120.472602308602
2016-04-06,11212.38154233928
2016-04-07,11094.306884870366
2016-04-08,11073.519752675906
2016-04-11,11004.767515462228
2016-04-12,11058.410599668186
2016-04-13,11209.82778543183
2016-04-14,11213.021999222048
2016-04-15,11208.14881993389
2016-04-18,11351.732276919347
2016-04-19,11338.153977271608
2016-04-20,11327.929655216922
2016-04-21,11296.931621149986
2016-04-22,11291.166571508991
2016-04-25,11290.07557509232
2016-04-26,11275.508273672056
2016-04-27,11313.388957162073
2016-04-28,11212.893975292389
2016-04-29,11174.721649094807
2016-05-02,11318.85609557826
2016-05-03,11149.146882663517
2016-05-04,11088.075002044277
2016-05-05,11089.841947988472
2016-05-06,11129.994840527756
2016-05-09,11151.486625447931
2016-05-10,11296.855768012716
2016-05-11,11176.486516093508
2016-05-12,11173.236818103289
2016-05-13,11144.33664853193
2016-05-16,11246.11204678362
2016-05-17,11148.945726138994
2016-05-18,11180.30838320984
2016-05-19,11306.478803555368
2016-05-20,11357.52556065843
2016-05-23,11356.613778839299
2016-05-24,11488.309930170279
2016-05-25,11589.783493777233
2016-05-26,11574.010244772524
2016-05-27,11625.135217543735
2016-05-31,11602.808714124356
2016-06-01,11574.900934642732
2016-06-02,11607.851738385405
2016-06-03,11567.84389163574
2016-06-06,11600.097703495274
2016-06-07,11637.64565472133
2016-06-08,11657.67207830896
2016-06-09,11619.993900867164
2016-06-10,11588.114281307066
2016-06-13,11553.571477421536
2016-06-14,11556.95090768572
2016-06-15,11576.090775658437
2016-06-16,11611.523089295373
2016-06-17,11538.20030766844
2016-06-20,11610.710442650477
2016-06-21,11644.82888672318
2016-06-22,11594.879828607847
2016-06-23,11763.264241018276
2016-06-24,11348.7486220127
2016-06-27,11120.694022971695
2016-06-28,11288.546681040529
2016-06-29,11476.929879139032
2016-06-30,11584.751274953673
2016-07-01,11628.92525794165
2016-07-05,11567.243488178723
2016-07-06,11595.565816945293
2016-07-07,11572.477568832308
2016-07-08,11788.754502695307
2016-07-11,11852.892493939135
2016-07-12,11884.866126570443
2016-07-13,11864.040500199077
2016-07-14,11906.327976304705
2016-07-15,11884.727938642358
2016-07-18,11888.680594849651
2016-07-19,11852.382079829757
2016-07-20,11891.155462337687
2016-07-21,11813.022201446538
2016-07-22,11866.817219940061
2016-07-25,11835.789608775069
2016-07-26,11823.149663169439
2016-07-27,11779.312294053496
2016-07-28,11790.2434750851
2016-07-29,11774.491423146219
2016-08-01,11736.884108730903
2016-08-02,11670.794085429352
2016-08-03,11683.283407841174
2016-08-04,11687.924823524958
2016-08-05,11789.613041324219
2016-08-08,11786.58151492173
2016-08-09,11799.320621977035
2016-08-10,11782.547440345108
2016-08-11,11864.556854657481
2016-08-12,11845.00381067096
2016-08-15,11846.833244301728
2016-08-16,11803.694289268313
2016-08-17,11780.046313902913
2016-08-18,11791.76403977053
2016-08-19,11801.29178850512
2016-08-22,11794.560802750128
2016-08-23,11809.278311719174
2016-08-24,11760.681313279802
2016-08-25,11775.610253037592
2016-08-26,11760.843619836503
2016-08-29,11814.308404066835
2016-08-30,11809.144530477952
2016-08-31,11792.481843720083
2016-09-01,11774.574512302066
2016-09-02,11804.47618164311
2016-09-06,11842.976441594792
2016-09-07,11841.2559140943
2016-09-08,11846.221675001303
2016-09-09,11588.790461442775
2016-09-12,11749.481849756363
2016-09-13,11587.967974927176
2016-09-14,11571.726898812949
2016-09-15,11696.905079509555
2016-09-16,11712.891983000485
2016-09-19,11683.200730912118
2016-09-20,11694.51461267849
2016-09-21,11781.244218751643
2016-09-22,11869.045013838797
2016-09-23,11753.44863428859
2016-09-26,11626.227329997464
2016-09-27,11684.24136541894
2016-09-28,11753.314481021547
2016-09-29,11641.215657636922
2016-09-30,11760.400553286763
2016-10-03,11718.747383854019
2016-10-04,11701.780438510117
2016-10-05,11737.998545773631
2016-10-06,11763.737356080786
2016-10-07,11726.6867131238
2016-10-10,11790.083557630365
2016-10-11,11623.086099583988
2016-10-12,11623.584532025816
2016-10-13,11582.019350127563
2016-10-14,11644.827195443702
2016-10-17,11603.996322671626
2016-10-18,11641.522265503143
2016-10-19,11568.280531724511
2016-10-20,11545.911539144156
2016-10-21,11527.586474308664
2016-10-24,11591.428817297285
2016-10-25,11543.8493563914
2016-10-26,11580.849818682687
2016-10-27,11552.293655207157
2016-10-28,11510.260976479869
2016-10-31,11491.590626752699
2016-11-01,11425.756263091529
2016-11-02,11373.821037788523
2016-11-03,11320.879636884598
2016-11-04,11266.208785027122
2016-11-07,11511.22709581965
2016-11-08,11538.482641659244
2016-11-09,11702.274426190506
2016-11-10,11789.178084604415
2016-11-11,11808.65081946026
2016-11-14,11796.811614104192
2016-11-15,11852.177669797104
2016-11-16,11823.047009750322
2016-11-17,11850.30746986493
2016-11-18,11814.385747684712
2016-11-21,11859.906160813189
2016-11-22,11882.377827186678
2016-11-23,11903.736315381659
2016-11-25,11952.035911485407
2016-11-28,11922.946353420162
2016-11-29,11924.466246583399
2016-11-30,11884.910349392576
2016-12-01,11892.782494637102
2016-12-02,11901.277383709712
2016-12-05,11962.7034131245
2016-12-06,11974.870342665548
2016-12-07,12129.95522738094
2016-12-08,12146.884249989187
2016-12-09,12246.81427220302
2016-12-12,12292.466226931901
2016-12-13,12372.160094532865
2016-12-14,12292.097899880973
2016-12-15,12341.52337554881
2016-12-16,12323.313790407687
2016-12-19,12341.036367091052
2016-12-20,12391.976109302399
2016-12-21,12367.935287542123
2016-12-22,12349.626317636583
2016-12-23,12362.618390767551
2016-12-27,12366.921252964989
2016-12-28,12291.437800712964
2016-12-29,12289.162242648927
2016-12-30,12250.83991283594
2017-01-03,12336.608861658397
2017-01-04,12370.14041343104
2017-01-05,12347.703467414382
2017-01-06,12399.359950189317
2017-01-09,12368.448589086236
2017-01-10,12346.34183180311
2017-01-11,12412.243629534823
2017-01-12,12360.599818762936
2017-01-13,12379.518024427882
2017-01-17,12352.655624160087
2017-01-18,12363.28128771696
2017-01-19,12307.439386813034
2017-01-20,12380.660747168211
2017-01-23,12353.20071226094
2017-01-24,12411.328196961533
2017-01-25,12500.511784450919
2017-01-26,12490.813562528898
2017-01-27,12518.956431645323
2017-01-30,12453.978303451071
2017-01-31,12416.526436705262
2017-02-01,12416.374417905998
2017-02-02,12446.71957009769
2017-02-03,12561.517207640733
2017-02-06,12549.669465116536
2017-02-07,12570.246130700669
2017-02-08,12573.775290400266
2017-02-09,12640.84604370925
2017-02-10,12683.19416579676
2017-02-13,12762.631798344992
2017-02-14,12817.763181427203
2017-02-15,12916.733387166374
2017-02-16,12941.163604725429
2017-02-17,12964.417593371374
2017-02-21,13032.23533060221
2017-02-22,13033.499029191531
2017-02-23,13057.82542487902
2017-02-24,13080.075700663949
2017-02-27,13082.589783483769
2017-02-28,13070.633765098843
2017-03-01,13244.797122716162
2017-03-02,13177.025048815229
2017-03-03,13177.559843608475
2017-03-06,13129.224602034346
2017-03-07,13102.735489451255
2017-03-08,13052.149373437205
2017-03-09,13060.978129709094
2017-03-10,13102.323432635982
2017-03-13,13055.115018121658
2017-03-14,13033.762567914544
2017-03-15,13103.612422433796
2017-03-16,13076.301253740776
2017-03-17,13023.587379395774
2017-03-20,13022.852729298473
2017-03-21,12890.204377854609
2017-03-22,12878.873475013224
2017-03-23,12865.141565714028
2017-03-24,12847.170883923209
2017-03-27,12827.816728162483
2017-03-28,12906.750745676782
2017-03-29,12885.412565548959
2017-03-30,12907.424794094619
2017-03-31,12882.381580144232
2017-04-03,12871.29308640887
2017-04-04,12888.294471434489
2017-04-05,12845.191961669623
2017-04-06,12849.13515749425
2017-04-07,12849.260899929603
2017-04-10,12844.153515167454
2017-04-11,12845.98056141479
2017-04-12,12828.392713095041
2017-04-13,12737.310757989742
2017-04-17,12844.782738589038
2017-04-18,12797.80567477496
2017-04-19,12738.994512404961
2017-04-20,12816.982947841252
2017-04-21,12795.961462615931
2017-04-24,12932.480860156635
2017-04-25,13037.907077510472
2017-04-26,13032.094153712605
2017-04-27,13035.750885830425
2017-04-28,13007.523728797909
2017-05-01,12979.86288658268
2017-05-02,13000.0771560005
2017-05-03,13000.682474479176
2017-05-04,12985.442775175557
2017-05-05,13001.09947217269
2017-05-08,12987.809026432227
2017-05-09,12964.17338779551
2017-05-10,12937.766581963371
2017-05-11,12917.806215338607
2017-05-12,12901.90666549492
2017-05-15,12940.500779201042
2017-05-16,12938.679916637135
2017-05-17,12712.320447646041
2017-05-18,12733.715081779661
2017-05-19,12785.03704025965
2017-05-22,12830.852052203618
2017-05-23,12858.59529312172
2017-05-24,12894.654579052103
2017-05-25,12949.091133827103
2017-05-26,12951.235003784164
2017-05-30,12919.647228847165
2017-05-31,12924.23844905126
2017-06-01,12983.900072743225
2017-06-02,13035.642100010233
2017-06-05,13038.073191152991
2017-06-06,12971.473594900282
2017-06-07,12989.522028721367
2017-06-08,12995.067991607959
2017-06-09,13026.785191691146
2017-06-12,13050.504735141221
2017-06-13,13078.32945863539
2017-06-14,13096.374781084654
2017-06-15,13068.118055491756
2017-06-16,13020.924215326397
2017-06-19,13110.44008267024
2017-06-20,13049.452534477818
2017-06-21,13064.510289919715
2017-06-22,13055.076688523786
2017-06-23,13061.57689144336
2017-06-26,13083.00688982412
2017-06-27,13004.24488860593
2017-06-28,13098.63397905062
2017-06-29,12983.791540488603
2017-06-30,13049.109597690564
2017-07-03,13096.227458038242
2017-07-05,13109.751988470807
2017-07-06,12980.51794125144
2017-07-07,13029.89393165902
2017-07-10,13022.333606621185
2017-07-11,13023.24497955175
2017-07-12,13100.186886172236
2017-07-13,13122.594820516322
2017-07-14,13198.69641200896
2017-07-17,13179.395632272483
2017-07-18,13173.057112482156
2017-07-19,13213.831837635855
2017-07-20,13232.242772706843
2017-07-21,13212.519397834365
2017-07-24,13202.421755203373
2017-07-25,13250.602758329833
2017-07-26,13258.737512316075
2017-07-27,13337.274559163834
2017-07-28,13398.176580587931
2017-07-31,13441.300297793397
2017-08-01,13518.675509321756
2017-08-02,13483.755091107905
2017-08-03,13507.646574482824
2017-08-04,13502.158616397748
2017-08-07,13490.680578375699
2017-08-08,13459.954519987794
2017-08-09,13434.930482454152
2017-08-10,13282.477160669912
2017-08-11,13298.563617138178
2017-08-14,13402.003941312187
2017-08-15,13384.61071151113
2017-08-16,13420.48029005117
2017-08-17,13247.59142645428
2017-08-18,13179.32827355326
2017-08-21,13218.743202286063
2017-08-22,13327.172918520415
2017-08-23,13280.213691306652
2017-08-24,13301.8288164712
2017-08-25,13337.502195250176
2017-08-28,13323.368895011778
2017-08-29,13339.21604459681
2017-08-30,13361.27974320833
2017-08-31,13399.451214834251
2017-09-01,13424.906923570155
2017-09-05,13348.711220327492
2017-09-06,13413.917640475842
2017-09-07,13381.813706403265
2017-09-08,13383.712629854333
2017-09-11,13565.770764599876
