,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,10029.807966339113
2,2016-01-06,9870.642299758912
3,2016-01-07,9457.331070053102
4,2016-01-08,9243.480777847291
5,2016-01-11,9259.425706970216
6,2016-01-12,9380.903148757936
7,2016-01-13,9111.089464294435
8,2016-01-14,9188.092235671998
9,2016-01-15,8934.615312683107
10,2016-01-19,8964.972334014894
11,2016-01-20,8687.271770584108
12,2016-01-21,8776.430029022216
13,2016-01-22,8863.32532702637
14,2016-01-25,8820.36347972107
15,2016-01-26,9103.888017761232
16,2016-01-27,8292.580013381961
17,2016-01-28,8394.048296081544
18,2016-01-29,8544.987554656984
19,2016-02-01,8646.096229660036
20,2016-02-02,8359.418451416015
21,2016-02-03,8668.04121600342
22,2016-02-04,8791.496400939941
23,2016-02-05,8716.51261721802
24,2016-02-08,8497.814800369264
25,2016-02-09,8456.0078316803
26,2016-02-10,8353.591848480224
27,2016-02-11,7787.137642013551
28,2016-02-12,7800.788164245608
29,2016-02-16,8085.273090469362
30,2016-02-17,8353.04139720154
31,2016-02-18,8440.568000900272
32,2016-02-19,8268.190347778322
33,2016-02-22,8427.838138687135
34,2016-02-23,8392.300758468627
35,2016-02-24,8298.95014201355
36,2016-02-25,8387.053403961185
37,2016-02-26,8482.905483352662
38,2016-02-29,8484.284803497316
39,2016-03-01,8612.442768203735
40,2016-03-02,8590.326801406864
41,2016-03-03,8587.639110671998
42,2016-03-04,8692.381553756715
43,2016-03-07,8822.975277053834
44,2016-03-08,8783.456039535522
45,2016-03-09,8819.942529785158
46,2016-03-10,8825.675623046876
47,2016-03-11,8946.769031631471
48,2016-03-14,9069.102775680542
49,2016-03-15,9071.004430877689
50,2016-03-16,9157.844488250736
51,2016-03-17,9381.61681567383
52,2016-03-18,9614.753095733644
53,2016-03-21,9750.611620056156
54,2016-03-22,9697.882186996461
55,2016-03-23,9536.14470301819
56,2016-03-24,9483.125866043094
57,2016-03-28,9423.665973770143
58,2016-03-29,9394.92056666565
59,2016-03-30,9230.885967361452
60,2016-03-31,9113.487503158573
61,2016-04-01,9115.146593200683
62,2016-04-04,9071.070737945556
63,2016-04-05,9120.109806167604
64,2016-04-06,9184.728626358034
65,2016-04-07,9117.674707519534
66,2016-04-08,9180.627563583377
67,2016-04-11,9182.853223907472
68,2016-04-12,9294.728178131105
69,2016-04-13,9414.50924121094
70,2016-04-14,9393.785715209962
71,2016-04-15,9413.293260681152
72,2016-04-18,9472.814605819704
73,2016-04-19,9523.452667343141
74,2016-04-20,9372.625984298707
75,2016-04-21,9384.517446624759
76,2016-04-22,9406.616790878297
77,2016-04-25,9385.029209243776
78,2016-04-26,9562.909904586793
79,2016-04-27,9835.996549713136
80,2016-04-28,9672.27962123108
81,2016-04-29,9672.030191528322
82,2016-05-02,9615.517168151857
83,2016-05-03,9507.183696853639
84,2016-05-04,9392.546621429445
85,2016-05-05,9477.550848114015
86,2016-05-06,9561.808010208131
87,2016-05-09,9478.87630473328
88,2016-05-10,9666.367279159547
89,2016-05-11,9620.741457092288
90,2016-05-12,9722.608802902223
91,2016-05-13,9556.845592605594
92,2016-05-16,9703.238639938356
93,2016-05-17,9589.248226272586
94,2016-05-18,9476.316001998903
95,2016-05-19,9266.4544659729
96,2016-05-20,9216.947233306886
97,2016-05-23,9230.922672378541
98,2016-05-24,9225.49365626526
99,2016-05-25,9323.929639923099
100,2016-05-26,9356.551233398437
101,2016-05-27,9350.051519500736
102,2016-05-31,9128.62576113892
103,2016-06-01,9147.046901809694
104,2016-06-02,9178.59538470459
105,2016-06-03,9216.847992050172
106,2016-06-06,9542.853902923585
107,2016-06-07,9545.105552780153
108,2016-06-08,9622.221807586673
109,2016-06-09,9629.59563838196
110,2016-06-10,9488.112505065921
111,2016-06-13,9399.819648849489
112,2016-06-14,9441.659319030763
113,2016-06-15,9417.075946914674
114,2016-06-16,9360.220321762086
115,2016-06-17,9392.150140869142
116,2016-06-20,9603.315744506837
117,2016-06-21,9514.83276187134
118,2016-06-22,9532.771875488284
119,2016-06-23,9661.21684085083
120,2016-06-24,9153.811967956544
121,2016-06-27,8878.119321929933
122,2016-06-28,8964.262220489503
123,2016-06-29,9187.922412979127
124,2016-06-30,9395.815380203248
125,2016-07-01,9382.906742202758
126,2016-07-05,9186.617740737916
127,2016-07-06,9186.02120982361
128,2016-07-07,9201.253570663454
129,2016-07-08,9411.923442947389
130,2016-07-11,9552.564212905885
131,2016-07-12,9463.997846710206
132,2016-07-13,9413.409505950929
133,2016-07-14,9517.660192596437
134,2016-07-15,9578.212173568727
135,2016-07-18,9653.423509704591
136,2016-07-19,9742.103395568849
137,2016-07-20,9746.448648559572
138,2016-07-21,9660.542995559694
139,2016-07-22,9656.039381134033
140,2016-07-25,9617.528320419313
141,2016-07-26,9755.061121093751
142,2016-07-27,9836.52795802307
143,2016-07-28,9624.184688674928
144,2016-07-29,9671.013395416261
145,2016-08-01,9638.998502838136
146,2016-08-02,9522.572042572025
147,2016-08-03,9542.33855258179
148,2016-08-04,9494.910129653932
149,2016-08-05,9532.767896759035
150,2016-08-08,9566.135681259157
151,2016-08-09,9597.236135589601
152,2016-08-10,9651.563055145263
153,2016-08-11,9703.881820785524
154,2016-08-12,9711.207912551881
155,2016-08-15,9824.899549591066
156,2016-08-16,9849.588018524171
157,2016-08-17,9829.200668441774
158,2016-08-18,9849.5185738678
159,2016-08-19,9808.880954849245
160,2016-08-22,9848.662765609743
161,2016-08-23,9786.955209838869
162,2016-08-24,9724.982160675052
163,2016-08-25,9702.344722854616
164,2016-08-26,9647.682674514772
165,2016-08-29,9696.35484515381
166,2016-08-30,9544.250726806644
167,2016-08-31,9445.420805084232
168,2016-09-01,9478.275161849977
169,2016-09-02,9570.090871917728
170,2016-09-06,9703.100492584232
171,2016-09-07,9677.812961685182
172,2016-09-08,9696.053936111452
173,2016-09-09,9377.863109695436
174,2016-09-12,9493.966777908327
175,2016-09-13,9395.694711791994
176,2016-09-14,9317.352924453737
177,2016-09-15,9325.501352416994
178,2016-09-16,9247.575021850587
179,2016-09-19,9303.961113082887
180,2016-09-20,9326.492168533328
181,2016-09-21,9527.826280700685
182,2016-09-22,9623.295017349245
183,2016-09-23,9616.310352432252
184,2016-09-26,9528.39927874756
185,2016-09-27,9582.96229373169
186,2016-09-28,9649.305303680421
187,2016-09-29,9561.672657119752
188,2016-09-30,9613.481525527955
189,2016-10-03,9659.878744232179
190,2016-10-04,9650.539169418336
191,2016-10-05,9825.725917922975
192,2016-10-06,9808.474552261354
193,2016-10-07,9767.081577407838
194,2016-10-10,9912.188907730102
195,2016-10-11,9759.607381927493
196,2016-10-12,9717.690109359743
197,2016-10-13,9733.595798599245
198,2016-10-14,9742.467044937135
199,2016-10-17,9778.793272125245
200,2016-10-18,9858.729461776735
201,2016-10-19,9937.151199447633
202,2016-10-20,9912.422689544677
203,2016-10-21,9897.052272903444
204,2016-10-24,10029.582588302612
205,2016-10-25,10143.839687454225
206,2016-10-26,10617.134767639162
207,2016-10-27,10454.790165054323
208,2016-10-28,10432.810165512086
209,2016-10-31,10390.608087646486
210,2016-11-01,10388.682212936403
211,2016-11-02,10268.047611343385
212,2016-11-03,10214.708294021608
213,2016-11-04,10179.587570297243
214,2016-11-07,10433.6301804657
215,2016-11-08,10452.822610961915
216,2016-11-09,10664.455545532228
217,2016-11-10,10854.175127136232
218,2016-11-11,10915.114585983278
219,2016-11-14,11022.149629699708
220,2016-11-15,10884.778656112672
221,2016-11-16,10763.13107310486
222,2016-11-17,10681.819372283937
223,2016-11-18,10756.552379714967
224,2016-11-21,10806.016971694948
225,2016-11-22,10989.142662155153
226,2016-11-23,11005.124429809572
227,2016-11-25,11027.225147354127
228,2016-11-28,11007.401056396486
229,2016-11-29,11144.341667282106
230,2016-11-30,11065.020504104616
231,2016-12-01,11198.81783305359
232,2016-12-02,11188.659715759279
233,2016-12-05,11181.880924331666
234,2016-12-06,11187.937231170656
235,2016-12-07,11327.352230178834
236,2016-12-08,11419.162948715211
237,2016-12-09,11500.15820704651
238,2016-12-12,11549.079410659791
239,2016-12-13,11512.895336257936
240,2016-12-14,11352.491680252077
241,2016-12-15,11301.365884887697
242,2016-12-16,11354.870681869508
243,2016-12-19,11478.077116119386
244,2016-12-20,11493.528299438478
245,2016-12-21,11573.391674148561
246,2016-12-22,11571.747909652711
247,2016-12-23,11597.435194122316
248,2016-12-27,11573.438207733156
249,2016-12-28,11472.24537287903
250,2016-12-29,11442.208364593507
251,2016-12-30,11441.263727294923
252,2017-01-03,11535.824434387208
253,2017-01-04,11656.648424255372
254,2017-01-05,11663.378271209718
255,2017-01-06,11692.246145355226
256,2017-01-09,11635.366588699342
257,2017-01-10,11690.329023468019
258,2017-01-11,11714.644676315309
259,2017-01-12,11633.227150070192
260,2017-01-13,11672.731325256349
261,2017-01-17,11587.992555725099
262,2017-01-18,11635.599247085573
263,2017-01-19,11685.354534255983
264,2017-01-20,11724.227052795412
265,2017-01-23,11600.462209808351
266,2017-01-24,11798.928699600221
267,2017-01-25,12298.165445434572
268,2017-01-26,12427.090835678102
269,2017-01-27,12323.086216079713
270,2017-01-30,12167.000747787477
271,2017-01-31,12009.461176025392
272,2017-02-01,12051.467619049074
273,2017-02-02,11926.16956340027
274,2017-02-03,11936.549835311891
275,2017-02-06,12052.556423294069
276,2017-02-07,12237.421356307985
277,2017-02-08,12143.72027598572
278,2017-02-09,12178.663881408693
279,2017-02-10,12322.649204360963
280,2017-02-13,12455.895164596559
281,2017-02-14,12491.019830810548
282,2017-02-15,12550.236047851564
283,2017-02-16,12661.74686633301
284,2017-02-17,12802.195266830446
285,2017-02-21,13012.964765655519
286,2017-02-22,12998.287847625734
287,2017-02-23,13108.962780105592
288,2017-02-24,13151.841882812501
289,2017-02-27,13298.913734542848
290,2017-02-28,13358.02586947632
291,2017-03-01,13630.537988769533
292,2017-03-02,13562.381094085695
293,2017-03-03,13502.733236419679
294,2017-03-06,13410.286157714845
295,2017-03-07,13490.854299652101
296,2017-03-08,13470.048574554445
297,2017-03-09,13383.539823638917
298,2017-03-10,13245.500986206056
299,2017-03-13,13271.370573150636
300,2017-03-14,13247.682741271974
301,2017-03-15,13246.548368560792
302,2017-03-16,13208.18821536255
303,2017-03-17,13349.124330627443
304,2017-03-20,13297.018926727296
305,2017-03-21,13043.249952423097
306,2017-03-22,13118.967859375001
307,2017-03-23,13139.538873779298
308,2017-03-24,13033.09418688965
309,2017-03-27,13053.834474670412
310,2017-03-28,13147.601209747316
311,2017-03-29,13167.621271240236
