,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,10015.309421562195
2,2016-01-06,9954.217544578552
3,2016-01-07,9817.095844291687
4,2016-01-08,9686.697525047302
5,2016-01-11,9674.106155418396
6,2016-01-12,9733.819915794373
7,2016-01-13,9581.965322517395
8,2016-01-14,9736.972297691345
9,2016-01-15,9510.418367408753
10,2016-01-19,9567.132366203308
11,2016-01-20,9358.284006141663
12,2016-01-21,9373.600015663147
13,2016-01-22,9472.426586174011
14,2016-01-25,9429.944690727234
15,2016-01-26,9854.478279136658
16,2016-01-27,9912.778257392883
17,2016-01-28,9898.80762865448
18,2016-01-29,10122.244846366882
19,2016-02-01,10094.479286216736
20,2016-02-02,9970.715518974304
21,2016-02-03,10048.824741386414
22,2016-02-04,10060.876773857117
23,2016-02-05,9743.66207888031
24,2016-02-08,9864.1994114151
25,2016-02-09,9841.802471183777
26,2016-02-10,9812.467525505066
27,2016-02-11,9964.898313545227
28,2016-02-12,10005.254791282654
29,2016-02-16,10097.651775382996
30,2016-02-17,10156.402673744202
31,2016-02-18,10294.511858009339
32,2016-02-19,10357.471517585755
33,2016-02-22,10411.079231285095
34,2016-02-23,10320.292509101868
35,2016-02-24,10406.008483909607
36,2016-02-25,10541.277669929505
37,2016-02-26,10479.005559944153
38,2016-02-29,10416.314693473816
39,2016-03-01,10625.888134025574
40,2016-03-02,10616.269926094055
41,2016-03-03,10582.465442680359
42,2016-03-04,10565.294210456848
43,2016-03-07,10609.038867973328
44,2016-03-08,10560.398529075623
45,2016-03-09,10650.698038124085
46,2016-03-10,10658.6437473526
47,2016-03-11,10739.172239326477
48,2016-03-14,10723.694940589905
49,2016-03-15,10728.960151695252
50,2016-03-16,10716.242305778504
51,2016-03-17,10683.966751121521
52,2016-03-18,10755.660858177185
53,2016-03-21,10727.809829734802
54,2016-03-22,10742.351247810364
55,2016-03-23,10801.168537162781
56,2016-03-24,10795.020917915344
57,2016-03-28,10784.243658088684
58,2016-03-29,10872.396808647156
59,2016-03-30,10885.09808733368
60,2016-03-31,10822.483249687195
61,2016-04-01,10918.559564613342
62,2016-04-04,10848.960565589905
63,2016-04-05,10837.863170646668
64,2016-04-06,10906.26638986969
65,2016-04-07,10865.28493120575
66,2016-04-08,10857.961950325012
67,2016-04-11,10842.369298957825
68,2016-04-12,10894.957448982239
69,2016-04-13,10959.366182350159
70,2016-04-14,10958.36997415924
