Date,Capital
2016-01-04,10000.0
2016-01-05,10023.009868457324
2016-01-06,9882.767490844288
2016-01-07,9656.241317851098
2016-01-08,9552.343349201657
2016-01-11,9573.668771017134
2016-01-12,9640.567521957404
2016-01-13,9436.32800708127
2016-01-14,9586.016463659862
2016-01-15,9360.981675295454
2016-01-19,9391.449869424509
2016-01-20,9283.033881520396
2016-01-21,9330.936028989083
2016-01-22,9485.997087136719
2016-01-25,9364.798677717781
2016-01-26,9526.313611164926
2016-01-27,9431.541929304058
2016-01-28,9488.408665091947
2016-01-29,9761.524572531496
2016-02-01,9763.82054604828
2016-02-02,9551.62555018743
2016-02-03,9624.298067304062
2016-02-04,9665.153451164848
2016-02-05,9497.103276089189
2016-02-08,9414.699120587426
2016-02-09,9442.402259271501
2016-02-10,9428.541787748967
2016-02-11,9263.993549000572
2016-02-12,9519.826089921426
2016-02-16,9638.106329762728
2016-02-17,9817.537735001737
2016-02-18,9768.542862374705
2016-02-19,9770.51678651493
2016-02-22,9894.854343107174
2016-02-23,9725.740663990857
2016-02-24,9740.997769832595
2016-02-25,9867.588963666285
2016-02-26,9832.124909973218
2016-02-29,9734.329169970873
2016-03-01,9994.776872691275
2016-03-02,10011.63596626319
2016-03-03,10032.581488657734
2016-03-04,10058.685443751654
2016-03-07,10083.180154641746
2016-03-08,10027.823847674352
2016-03-09,10080.913905821317
2016-03-10,10071.463242346605
2016-03-11,10195.019317135535
2016-03-14,10207.86531334941
2016-03-15,10217.047443720707
2016-03-16,10267.19788973269
2016-03-17,10349.625343059955
2016-03-18,10401.188989902159
2016-03-21,10430.18169517437
2016-03-22,10426.273136948006
2016-03-23,10353.26282115991
2016-03-24,10360.07559058607
2016-03-28,10350.264870645495
2016-03-29,10407.300679555727
2016-03-30,10456.192306350184
2016-03-31,10444.19292015006
2016-04-01,10523.246558743893
2016-04-04,10470.90923509698
2016-04-05,10365.472364716341
2016-04-06,10463.4395784133
2016-04-07,10329.362396319799
2016-04-08,10363.950306671497
2016-04-11,10339.313708304167
2016-04-12,10449.670285748176
2016-04-13,10541.698061729194
2016-04-14,10539.155126365642
2016-04-15,10532.816531663288
2016-04-18,10608.651974258952
2016-04-19,10643.70784820758
2016-04-20,10613.033925501124
2016-04-21,10533.853392388542
2016-04-22,10484.83331104814
2016-04-25,10476.770279975215
2016-04-26,10449.583639617074
2016-04-27,10472.665307863941
2016-04-28,10354.81550588821
2016-04-29,10308.003565619043
2016-05-02,10403.169524945213
2016-05-03,10286.639218849728
2016-05-04,10264.1783991003
2016-05-05,10273.274116448172
2016-05-06,10316.981449686024
2016-05-09,10320.405211168529
2016-05-10,10440.31775268313
2016-05-11,10361.462826938458
2016-05-12,10381.501268142327
2016-05-13,10309.026884591029
2016-05-16,10413.263437798609
2016-05-17,10308.840442656383
2016-05-18,10298.822889675925
2016-05-19,10300.055576765908
2016-05-20,10338.110252618586
2016-05-23,10310.667151416123
2016-05-24,10454.105765489954
2016-05-25,10546.250470555293
2016-05-26,10535.588323698234
2016-05-27,10571.998904842827
2016-05-31,10543.252175984877
2016-06-01,10545.779238702109
2016-06-02,10571.812916078119
2016-06-03,10544.58381365183
2016-06-06,10613.223391226373
2016-06-07,10623.474253026256
2016-06-08,10657.75055507983
2016-06-09,10641.80601081981
2016-06-10,10608.715765025723
2016-06-13,10519.354111074628
2016-06-14,10503.124871052876
2016-06-15,10484.166679616903
2016-06-16,10559.486886436067
2016-06-17,10491.32606782013
2016-06-20,10542.397493336355
2016-06-21,10589.600904721034
2016-06-22,10573.398582413738
2016-06-23,10716.27831884855
2016-06-24,10397.063385587428
2016-06-27,10256.435531135301
2016-06-28,10408.235784242486
2016-06-29,10590.657552360399
2016-06-30,10715.630705447953
2016-07-01,10741.805985443918
2016-07-05,10720.16286459375
2016-07-06,10763.73217262366
2016-07-07,10743.759962978118
2016-07-08,10906.805678116154
2016-07-11,10945.165447862946
2016-07-12,11019.0862051396
2016-07-13,11023.594950725446
2016-07-14,11106.261373597412
2016-07-15,11102.170926941628
2016-07-18,11090.277050504705
2016-07-19,11084.928988862122
2016-07-20,11125.975823549501
2016-07-21,11060.767068824804
2016-07-22,11099.928429638776
2016-07-25,11071.444360984617
2016-07-26,11065.305163507677
2016-07-27,11036.015037963127
2016-07-28,11037.819090645042
2016-07-29,11024.645296064828
2016-08-01,11017.861805703033
2016-08-02,10985.742129573675
2016-08-03,11037.005725995672
2016-08-04,11035.307359142715
2016-08-05,11157.252698651106
2016-08-08,11147.518682196189
2016-08-09,11149.000593417812
2016-08-10,11132.80416876282
2016-08-11,11201.626695942045
2016-08-12,11194.01277100172
2016-08-15,11237.791082618673
2016-08-16,11186.19108075579
2016-08-17,11194.879709513947
2016-08-18,11211.197078331521
2016-08-19,11198.307505170767
2016-08-22,11188.047464534562
2016-08-23,11199.406895474202
2016-08-24,11171.214544794679
2016-08-25,11156.019208468742
2016-08-26,11126.946795230753
2016-08-29,11196.53603425799
2016-08-30,11175.577558618459
2016-08-31,11154.143323906961
2016-09-01,11169.335212201711
2016-09-02,11208.142839154545
2016-09-06,11242.651163579903
2016-09-07,11235.640488028603
2016-09-08,11214.948667277253
2016-09-09,10980.796789645818
2016-09-12,11141.444750196915
2016-09-13,10991.309871328256
2016-09-14,10965.127829476995
2016-09-15,11077.5448136064
2016-09-16,11062.403488527108
2016-09-19,11049.77559994466
2016-09-20,11064.06754355139
2016-09-21,11149.11681038316
2016-09-22,11226.21477220528
2016-09-23,11140.743369267715
2016-09-26,11025.774904630809
2016-09-27,11102.685386306292
2016-09-28,11156.406346486574
2016-09-29,11035.300320902892
2016-09-30,11146.603598848325
2016-10-03,11098.260649988237
2016-10-04,11052.744684547513
2016-10-05,11119.825942975313
2016-10-06,11106.339588124461
2016-10-07,11096.630912795667
2016-10-10,11135.082791786703
2016-10-11,11008.333169543168
2016-10-12,11022.811855480033
2016-10-13,10994.660956092644
2016-10-14,11005.834127601014
2016-10-17,10977.331499774293
2016-10-18,11012.008424148667
2016-10-19,10999.675815427629
2016-10-20,10984.40484739344
2016-10-21,10970.995707655535
2016-10-24,11027.985702944306
2016-10-25,11008.730934024297
2016-10-26,11032.766475947361
2016-10-27,11002.485502657732
2016-10-28,10980.90678986299
2016-10-31,10969.901831485684
2016-11-01,10907.331353209169
2016-11-02,10856.381499409323
2016-11-03,10824.247842010047
2016-11-04,10770.417627349541
2016-11-07,10994.800346063363
2016-11-08,11047.802557018233
2016-11-09,11187.067059737856
2016-11-10,11218.976440930679
2016-11-11,11240.631558788678
2016-11-14,11225.97601612544
2016-11-15,11285.552673886998
2016-11-16,11259.558774410845
2016-11-17,11276.5510033731
2016-11-18,11234.348580682401
2016-11-21,11276.941564759263
2016-11-22,11302.871024260508
