,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,10032.03415487671
2,2016-01-06,9954.008520111085
3,2016-01-07,9815.57990072632
4,2016-01-08,9723.545080169679
5,2016-01-11,9675.239690765382
6,2016-01-12,9734.603795989991
7,2016-01-13,9609.112462982179
8,2016-01-14,9791.355718597413
9,2016-01-15,9607.117406829835
10,2016-01-19,9644.04572103882
11,2016-01-20,9484.244970306398
12,2016-01-21,9509.53772543335
13,2016-01-22,9597.032140716554
14,2016-01-25,9544.573430999757
15,2016-01-26,10021.767522796632
16,2016-01-27,10110.878667816163
17,2016-01-28,10141.62253378296
18,2016-01-29,10363.270299896241
19,2016-02-01,10329.616399749757
20,2016-02-02,10241.023443206788
21,2016-02-03,10357.619848236085
22,2016-02-04,10349.4571590271
23,2016-02-05,10076.826208099366
24,2016-02-08,10200.748571380616
25,2016-02-09,10208.660863861085
26,2016-02-10,10174.517156585694
27,2016-02-11,10149.993444427491
28,2016-02-12,10200.566778167726
29,2016-02-16,10260.670507415773
30,2016-02-17,10288.823614105226
31,2016-02-18,10432.183050140382
32,2016-02-19,10482.919134124757
33,2016-02-22,10546.714147552491
34,2016-02-23,10472.899511322023
35,2016-02-24,10557.945470794679
36,2016-02-25,10696.119024261476
37,2016-02-26,10638.080907806398
38,2016-02-29,10574.062841400148
39,2016-03-01,10772.308111175538
40,2016-03-02,10755.343755706788
41,2016-03-03,10723.054632171632
42,2016-03-04,10719.341466888429
43,2016-03-07,10745.18713949585
44,2016-03-08,10698.039342864991
45,2016-03-09,10747.413122161866
46,2016-03-10,10769.483343109132
47,2016-03-11,10840.822698577882
48,2016-03-14,10835.864965423585
49,2016-03-15,10851.491643890382
50,2016-03-16,10828.807805999757
51,2016-03-17,10784.64612387085
52,2016-03-18,10866.447820648194
53,2016-03-21,10842.365148529054
54,2016-03-22,10851.41583822632
55,2016-03-23,10935.130315765382
56,2016-03-24,10921.942296966554
57,2016-03-28,10937.97833822632
58,2016-03-29,10988.998540863038
59,2016-03-30,11005.189641937257
60,2016-03-31,10939.865972503663
61,2016-04-01,11032.056585296632
62,2016-04-04,10968.928289398194
63,2016-04-05,10991.067419036866
64,2016-04-06,11041.943212493898
65,2016-04-07,11034.012304290773
66,2016-04-08,11013.520910247804
67,2016-04-11,11002.385900482179
68,2016-04-12,11071.813268646241
69,2016-04-13,11100.85724447632
70,2016-04-14,11093.066625579835
71,2016-04-15,11128.58591268921
72,2016-04-18,11199.515295013429
73,2016-04-19,11343.976507171632
74,2016-04-20,11408.818609222413
75,2016-04-21,11404.524847015382
76,2016-04-22,11384.066625579835
77,2016-04-25,11396.142492279054
78,2016-04-26,11319.740667327882
79,2016-04-27,11327.888524993898
80,2016-04-28,11294.724828704835
81,2016-04-29,11266.704198822023
82,2016-05-02,11333.447759613038
83,2016-05-03,11323.947179779054
84,2016-05-04,11275.430761322023
85,2016-05-05,11337.015203460694
86,2016-05-06,11339.455358489991
87,2016-05-09,11415.06525228882
88,2016-05-10,11514.40265463257
89,2016-05-11,11483.769903167726
90,2016-05-12,11477.027685150148
91,2016-05-13,11399.489263519288
92,2016-05-16,11486.76886557007
93,2016-05-17,11415.258153900148
94,2016-05-18,11397.114782318116
95,2016-05-19,11315.194585784913
96,2016-05-20,11362.57306478882
97,2016-05-23,11336.752294525148
98,2016-05-24,11411.914953216554
99,2016-05-25,11483.301610931398
100,2016-05-26,11432.721075042726
101,2016-05-27,11445.656438812257
102,2016-05-31,11408.042638763429
103,2016-06-01,11420.083562835694
104,2016-06-02,11552.904516204835
105,2016-06-03,11579.405279144288
106,2016-06-06,11683.889013275148
107,2016-06-07,11690.959753021241
108,2016-06-08,11703.098699554444
109,2016-06-09,11785.892919525148
110,2016-06-10,11767.105566009523
111,2016-06-13,11731.108953460694
112,2016-06-14,11764.305120452882
113,2016-06-15,11708.158697113038
114,2016-06-16,11753.721105560304
115,2016-06-17,11645.745122894288
116,2016-06-20,11761.717870697023
117,2016-06-21,11733.794652923585
