Date,Portfolio_Value
2016-01-05,-2.567154317814426e+19
2016-01-06,9.342254007143502e+34
2016-01-07,-1.2878897416428295e+51
2016-01-08,1.8412808439202226e+66
2016-01-11,-1.7871300712240596e+81
2016-01-12,-4.085775780699617e+95
2016-01-13,7.826055094861615e+110
2016-01-14,-4.539648852052754e+125
2016-01-15,1.7251833744322266e+141
2016-01-19,-1.2220391172042229e+157
2016-01-20,8.373153198558628e+172
2016-01-21,4.2709782089496836e+188
2016-01-22,1.9379256421675444e+204
2016-01-25,-1.2756156546570653e+220
2016-01-26,-4.972937512649698e+235
2016-01-27,5.302204255243353e+251
2016-01-28,3.8767263010334636e+267
2016-01-29,-3.6237554165145742e+283
2016-02-01,8.974338347545435e+298
2016-02-02,-inf
2016-02-03,-inf
2016-02-04,-inf
2016-02-05,inf
2016-02-08,-inf
2016-02-09,inf
2016-02-10,-inf
2016-02-11,-inf
2016-02-12,-inf
2016-02-16,-inf
2016-02-17,-inf
2016-02-18,-inf
2016-02-19,inf
2016-02-22,inf
2016-02-23,-inf
2016-02-24,inf
2016-02-25,inf
2016-02-26,inf
2016-02-29,inf
2016-03-01,inf
2016-03-02,inf
2016-03-03,inf
2016-03-04,inf
2016-03-07,inf
2016-03-08,-inf
2016-03-09,-inf
2016-03-10,inf
2016-03-11,inf
2016-03-14,inf
2016-03-15,inf
2016-03-16,inf
2016-03-17,inf
2016-03-18,inf
2016-03-21,-inf
2016-03-22,-inf
2016-03-23,inf
2016-03-24,inf
2016-03-28,-inf
2016-03-29,inf
2016-03-30,inf
2016-03-31,inf
2016-04-01,-inf
2016-04-04,inf
2016-04-05,inf
2016-04-06,inf
2016-04-07,inf
2016-04-08,inf
2016-04-11,inf
2016-04-12,inf
2016-04-13,inf
2016-04-14,inf
2016-04-15,-inf
2016-04-18,-inf
2016-04-19,inf
2016-04-20,inf
2016-04-21,-inf
2016-04-22,-inf
2016-04-25,inf
2016-04-26,inf
2016-04-27,inf
2016-04-28,-inf
2016-04-29,-inf
2016-05-02,inf
2016-05-03,-inf
2016-05-04,inf
2016-05-05,-inf
2016-05-06,-inf
2016-05-09,inf
2016-05-10,inf
2016-05-11,-inf
2016-05-12,inf
2016-05-13,inf
2016-05-16,-inf
2016-05-17,-inf
2016-05-18,-inf
2016-05-19,inf
2016-05-20,-inf
2016-05-23,-inf
2016-05-24,inf
2016-05-25,inf
2016-05-26,inf
2016-05-27,-inf
2016-05-31,inf
2016-06-01,-inf
2016-06-02,inf
2016-06-03,inf
2016-06-06,inf
2016-06-07,inf
2016-06-08,-inf
2016-06-09,inf
2016-06-10,-inf
2016-06-13,-inf
2016-06-14,inf
2016-06-15,inf
2016-06-16,-inf
2016-06-17,-inf
2016-06-20,-inf
2016-06-21,inf
2016-06-22,-inf
2016-06-23,-inf
2016-06-24,inf
2016-06-27,-inf
2016-06-28,-inf
2016-06-29,-inf
2016-06-30,-inf
2016-07-01,-inf
2016-07-05,inf
2016-07-06,inf
2016-07-07,inf
2016-07-08,inf
2016-07-11,inf
2016-07-12,inf
2016-07-13,-inf
2016-07-14,-inf
2016-07-15,-inf
2016-07-18,inf
2016-07-19,inf
2016-07-20,-inf
2016-07-21,-inf
2016-07-22,-inf
2016-07-25,inf
2016-07-26,inf
2016-07-27,inf
2016-07-28,-inf
2016-07-29,inf
2016-08-01,-inf
2016-08-02,inf
2016-08-03,inf
2016-08-04,-inf
2016-08-05,-inf
2016-08-08,-inf
2016-08-09,inf
2016-08-10,-inf
2016-08-11,-inf
2016-08-12,inf
2016-08-15,inf
2016-08-16,inf
2016-08-17,-inf
2016-08-18,inf
2016-08-19,inf
2016-08-22,-inf
2016-08-23,-inf
2016-08-24,-inf
2016-08-25,-inf
2016-08-26,inf
2016-08-29,-inf
2016-08-30,inf
2016-08-31,-inf
2016-09-01,inf
2016-09-02,inf
2016-09-06,inf
2016-09-07,inf
2016-09-08,-inf
2016-09-09,inf
2016-09-12,-inf
2016-09-13,-inf
2016-09-14,-inf
2016-09-15,inf
2016-09-16,-inf
2016-09-19,-inf
2016-09-20,-inf
2016-09-21,-inf
2016-09-22,inf
2016-09-23,-inf
2016-09-26,-inf
2016-09-27,inf
2016-09-28,inf
2016-09-29,inf
2016-09-30,-inf
2016-10-03,inf
2016-10-04,-inf
2016-10-05,-inf
2016-10-06,-inf
2016-10-07,-inf
2016-10-10,-inf
2016-10-11,-inf
2016-10-12,inf
2016-10-13,-inf
2016-10-14,inf
2016-10-17,-inf
2016-10-18,inf
2016-10-19,inf
2016-10-20,-inf
2016-10-21,inf
2016-10-24,-inf
2016-10-25,inf
2016-10-26,inf
2016-10-27,-inf
2016-10-28,-inf
2016-10-31,inf
2016-11-01,-inf
2016-11-02,inf
2016-11-03,inf
2016-11-04,inf
2016-11-07,-inf
2016-11-08,-inf
2016-11-09,-inf
2016-11-10,-inf
2016-11-11,-inf
2016-11-14,-inf
2016-11-15,inf
2016-11-16,inf
2016-11-17,-inf
2016-11-18,-inf
2016-11-21,inf
2016-11-22,inf
2016-11-23,inf
2016-11-25,-inf
2016-11-28,inf
2016-11-29,-inf
2016-11-30,-inf
2016-12-01,-inf
2016-12-02,inf
2016-12-05,inf
2016-12-06,inf
2016-12-07,inf
2016-12-08,inf
2016-12-09,-inf
2016-12-12,inf
2016-12-13,inf
2016-12-14,inf
2016-12-15,-inf
2016-12-16,inf
2016-12-19,inf
2016-12-20,inf
2016-12-21,inf
2016-12-22,inf
2016-12-23,-inf
2016-12-27,inf
2016-12-28,inf
2016-12-29,-inf
2016-12-30,-inf
2017-01-03,-inf
2017-01-04,-inf
2017-01-05,inf
2017-01-06,inf
2017-01-09,-inf
2017-01-10,-inf
2017-01-11,inf
2017-01-12,-inf
2017-01-13,-inf
2017-01-17,inf
2017-01-18,inf
2017-01-19,inf
2017-01-20,inf
2017-01-23,inf
2017-01-24,inf
2017-01-25,inf
2017-01-26,inf
2017-01-27,-inf
2017-01-30,inf
2017-01-31,-inf
2017-02-01,-inf
2017-02-02,-inf
2017-02-03,-inf
2017-02-06,inf
2017-02-07,-inf
2017-02-08,inf
2017-02-09,inf
2017-02-10,inf
2017-02-13,inf
2017-02-14,inf
2017-02-15,inf
2017-02-16,-inf
2017-02-17,-inf
2017-02-21,inf
2017-02-22,inf
2017-02-23,-inf
2017-02-24,inf
2017-02-27,inf
2017-02-28,inf
2017-03-01,inf
2017-03-02,-inf
2017-03-03,-inf
2017-03-06,inf
2017-03-07,-inf
2017-03-08,inf
2017-03-09,-inf
2017-03-10,inf
2017-03-13,inf
2017-03-14,inf
2017-03-15,-inf
2017-03-16,inf
2017-03-17,inf
2017-03-20,inf
2017-03-21,-inf
2017-03-22,-inf
2017-03-23,-inf
2017-03-24,-inf
2017-03-27,inf
2017-03-28,inf
2017-03-29,-inf
2017-03-30,-inf
2017-03-31,inf
2017-04-03,-inf
2017-04-04,-inf
2017-04-05,-inf
2017-04-06,-inf
2017-04-07,inf
2017-04-10,inf
2017-04-11,-inf
2017-04-12,inf
2017-04-13,-inf
2017-04-17,-inf
2017-04-18,-inf
2017-04-19,inf
2017-04-20,-inf
2017-04-21,inf
2017-04-24,inf
2017-04-25,inf
2017-04-26,-inf
2017-04-27,inf
2017-04-28,inf
2017-05-01,-inf
2017-05-02,inf
2017-05-03,-inf
2017-05-04,inf
2017-05-05,inf
2017-05-08,inf
2017-05-09,-inf
2017-05-10,inf
2017-05-11,inf
2017-05-12,inf
2017-05-15,inf
2017-05-16,inf
2017-05-17,-inf
2017-05-18,inf
2017-05-19,inf
2017-05-22,-inf
2017-05-23,-inf
2017-05-24,inf
2017-05-25,-inf
2017-05-26,-inf
2017-05-30,-inf
2017-05-31,inf
2017-06-01,-inf
2017-06-02,inf
2017-06-05,-inf
2017-06-06,-inf
2017-06-07,-inf
2017-06-08,-inf
2017-06-09,-inf
2017-06-12,-inf
2017-06-13,-inf
2017-06-14,inf
2017-06-15,inf
2017-06-16,inf
2017-06-19,-inf
2017-06-20,-inf
2017-06-21,inf
2017-06-22,inf
2017-06-23,inf
2017-06-26,-inf
2017-06-27,-inf
2017-06-28,-inf
2017-06-29,inf
2017-06-30,inf
2017-07-03,inf
2017-07-05,-inf
2017-07-06,inf
2017-07-07,inf
2017-07-10,inf
2017-07-11,inf
2017-07-12,-inf
2017-07-13,inf
2017-07-14,-inf
2017-07-17,inf
2017-07-18,-inf
2017-07-19,inf
2017-07-20,-inf
2017-07-21,inf
2017-07-24,inf
2017-07-25,inf
2017-07-26,inf
2017-07-27,inf
2017-07-28,-inf
2017-07-31,inf
2017-08-01,-inf
2017-08-02,inf
2017-08-03,-inf
2017-08-04,-inf
2017-08-07,inf
2017-08-08,inf
2017-08-09,-inf
2017-08-10,inf
2017-08-11,inf
2017-08-14,-inf
2017-08-15,-inf
2017-08-16,inf
2017-08-17,-inf
2017-08-18,inf
2017-08-21,-inf
2017-08-22,-inf
2017-08-23,inf
2017-08-24,inf
2017-08-25,inf
2017-08-28,-inf
2017-08-29,inf
2017-08-30,inf
2017-08-31,-inf
2017-09-01,-inf
2017-09-05,inf
2017-09-06,-inf
2017-09-07,inf
2017-09-08,inf
2017-09-11,inf
2017-09-12,inf
2017-09-13,-inf
2017-09-14,-inf
2017-09-15,-inf
2017-09-18,-inf
2017-09-19,-inf
2017-09-20,-inf
2017-09-21,-inf
2017-09-22,-inf
2017-09-25,-inf
2017-09-26,inf
2017-09-27,inf
2017-09-28,-inf
2017-09-29,inf
2017-10-02,inf
2017-10-03,-inf
2017-10-04,inf
2017-10-05,-inf
2017-10-06,-inf
2017-10-09,-inf
2017-10-10,-inf
2017-10-11,inf
2017-10-12,-inf
2017-10-13,-inf
2017-10-16,-inf
2017-10-17,inf
2017-10-18,inf
2017-10-19,inf
2017-10-20,inf
2017-10-23,-inf
2017-10-24,-inf
2017-10-25,inf
2017-10-26,inf
2017-10-27,-inf
2017-10-30,-inf
2017-10-31,inf
2017-11-01,-inf
2017-11-02,inf
2017-11-03,inf
2017-11-06,inf
2017-11-07,-inf
2017-11-08,inf
2017-11-09,-inf
2017-11-10,inf
2017-11-13,-inf
2017-11-14,inf
2017-11-15,inf
2017-11-16,-inf
2017-11-17,-inf
2017-11-20,-inf
2017-11-21,-inf
2017-11-22,-inf
2017-11-24,inf
2017-11-27,inf
2017-11-28,-inf
2017-11-29,-inf
2017-11-30,inf
2017-12-01,inf
2017-12-04,inf
2017-12-05,-inf
2017-12-06,inf
2017-12-07,inf
2017-12-08,-inf
2017-12-11,-inf
2017-12-12,inf
2017-12-13,inf
2017-12-14,inf
2017-12-15,-inf
2017-12-18,-inf
2017-12-19,-inf
2017-12-20,inf
2017-12-21,inf
2017-12-22,inf
2017-12-26,-inf
2017-12-27,-inf
2017-12-28,-inf
2017-12-29,inf
2018-01-02,inf
2018-01-03,inf
2018-01-04,inf
2018-01-05,-inf
2018-01-08,-inf
2018-01-09,-inf
2018-01-10,-inf
2018-01-11,-inf
2018-01-12,-inf
2018-01-16,inf
2018-01-17,inf
2018-01-18,-inf
2018-01-19,inf
2018-01-22,-inf
2018-01-23,-inf
2018-01-24,inf
2018-01-25,-inf
2018-01-26,inf
2018-01-29,-inf
2018-01-30,-inf
2018-01-31,-inf
2018-02-01,-inf
2018-02-02,inf
2018-02-05,-inf
2018-02-06,-inf
2018-02-07,inf
2018-02-08,-inf
2018-02-09,-inf
2018-02-12,-inf
2018-02-13,-inf
2018-02-14,-inf
2018-02-15,inf
2018-02-16,-inf
2018-02-20,-inf
2018-02-21,-inf
2018-02-22,-inf
2018-02-23,-inf
2018-02-26,-inf
2018-02-27,inf
2018-02-28,-inf
2018-03-01,inf
2018-03-02,-inf
2018-03-05,-inf
2018-03-06,-inf
2018-03-07,inf
2018-03-08,inf
2018-03-09,inf
2018-03-12,inf
2018-03-13,-inf
2018-03-14,-inf
2018-03-15,-inf
2018-03-16,inf
2018-03-19,-inf
2018-03-20,-inf
2018-03-21,-inf
2018-03-22,inf
2018-03-23,-inf
2018-03-26,-inf
2018-03-27,inf
2018-03-28,-inf
2018-03-29,-inf
2018-04-02,-inf
2018-04-03,inf
2018-04-04,-inf
2018-04-05,-inf
2018-04-06,inf
2018-04-09,inf
2018-04-10,inf
2018-04-11,-inf
2018-04-12,-inf
2018-04-13,inf
2018-04-16,-inf
2018-04-17,-inf
2018-04-18,inf
2018-04-19,inf
2018-04-20,-inf
2018-04-23,-inf
2018-04-24,inf
2018-04-25,inf
2018-04-26,-inf
2018-04-27,inf
2018-04-30,inf
2018-05-01,inf
2018-05-02,inf
2018-05-03,inf
2018-05-04,inf
2018-05-07,inf
2018-05-08,inf
2018-05-09,inf
2018-05-10,-inf
2018-05-11,inf
2018-05-14,-inf
2018-05-15,-inf
2018-05-16,inf
2018-05-17,-inf
2018-05-18,-inf
2018-05-21,-inf
2018-05-22,inf
2018-05-23,-inf
2018-05-24,-inf
2018-05-25,inf
2018-05-29,-inf
2018-05-30,inf
2018-05-31,inf
2018-06-01,-inf
2018-06-04,inf
2018-06-05,inf
2018-06-06,inf
2018-06-07,inf
2018-06-08,-inf
2018-06-11,inf
2018-06-12,inf
2018-06-13,-inf
2018-06-14,-inf
2018-06-15,inf
2018-06-18,inf
2018-06-19,-inf
2018-06-20,inf
2018-06-21,-inf
2018-06-22,inf
2018-06-25,-inf
2018-06-26,-inf
2018-06-27,inf
2018-06-28,inf
2018-06-29,inf
2018-07-02,-inf
2018-07-03,inf
2018-07-05,-inf
2018-07-06,inf
2018-07-09,inf
2018-07-10,-inf
2018-07-11,inf
2018-07-12,inf
2018-07-13,-inf
2018-07-16,-inf
2018-07-17,inf
2018-07-18,inf
2018-07-19,inf
2018-07-20,-inf
2018-07-23,inf
2018-07-24,-inf
2018-07-25,inf
2018-07-26,inf
2018-07-27,inf
2018-07-30,-inf
2018-07-31,-inf
2018-08-01,-inf
2018-08-02,inf
2018-08-03,inf
2018-08-06,inf
2018-08-07,inf
2018-08-08,-inf
2018-08-09,inf
2018-08-10,-inf
2018-08-13,inf
2018-08-14,-inf
2018-08-15,inf
2018-08-16,-inf
2018-08-17,-inf
2018-08-20,-inf
2018-08-21,-inf
2018-08-22,-inf
2018-08-23,inf
2018-08-24,inf
2018-08-27,inf
2018-08-28,inf
2018-08-29,inf
2018-08-30,-inf
2018-08-31,-inf
2018-09-04,-inf
2018-09-05,inf
2018-09-06,-inf
2018-09-07,-inf
2018-09-10,inf
2018-09-11,inf
2018-09-12,-inf
2018-09-13,-inf
2018-09-14,inf
2018-09-17,-inf
2018-09-18,-inf
2018-09-19,-inf
2018-09-20,inf
2018-09-21,inf
2018-09-24,inf
2018-09-25,inf
2018-09-26,-inf
2018-09-27,-inf
2018-09-28,-inf
