Date,Portfolio_Value
2016-01-05,10007.36800090882
2016-01-06,9887.654522826306
2016-01-07,9667.3639391216
2016-01-08,9545.31448648115
2016-01-11,9563.369197449641
2016-01-12,9647.135089102527
2016-01-13,9432.305562089792
2016-01-14,9583.076374193903
2016-01-15,9339.408051945984
2016-01-19,9346.313092830147
2016-01-20,9213.056537431412
2016-01-21,9242.319775559628
2016-01-22,9411.126716563489
2016-01-25,9274.933931301504
2016-01-26,9419.633958390594
2016-01-27,9311.102998761455
2016-01-28,9291.712973241745
2016-01-29,9605.288416850686
2016-02-01,9589.662444182613
2016-02-02,9383.449766063248
2016-02-03,9461.639177704476
2016-02-04,9502.672479585359
2016-02-05,9314.366605326702
2016-02-08,9144.89301746239
2016-02-09,9180.592127275137
2016-02-10,9152.408653958624
2016-02-11,9032.365859161193
2016-02-12,9277.240249473127
2016-02-16,9395.349119860199
2016-02-17,9554.645863739359
2016-02-18,9488.67809173833
2016-02-19,9486.528425428261
2016-02-22,9613.938673477862
2016-02-23,9461.137352377233
2016-02-24,9481.100724686154
2016-02-25,9640.709363404312
2016-02-26,9616.807518182362
2016-02-29,9524.348584295085
2016-03-01,9808.562111745698
2016-03-02,9835.453853226343
2016-03-03,9865.99406291509
2016-03-04,9885.738828433889
2016-03-07,9893.192991524958
2016-03-08,9788.009100021412
2016-03-09,9822.759181000236
2016-03-10,9810.962720649173
2016-03-11,9925.724924262064
2016-03-14,9921.66467295504
2016-03-15,9919.895707264266
2016-03-16,9946.224161161212
2016-03-17,9987.209295734363
2016-03-18,10082.696289479245
2016-03-21,10092.363422696842
2016-03-22,10080.518958590133
2016-03-23,10047.23501208474
2016-03-24,10059.952226234975
2016-03-28,10054.424042458235
2016-03-29,10122.00757164262
2016-03-30,10203.166916151797
2016-03-31,10167.607384245786
2016-04-01,10279.689775543238
2016-04-04,10250.42009780403
2016-04-05,10154.67160913564
2016-04-06,10261.049159169534
2016-04-07,10134.139745338018
2016-04-08,10159.807128292015
2016-04-11,10150.750505943919
2016-04-12,10252.355471543196
2016-04-13,10424.681121304211
2016-04-14,10455.195990183058
2016-04-15,10422.229945215315
2016-04-18,10505.751948035073
2016-04-19,10553.81538730676
2016-04-20,10566.976048515442
2016-04-21,10519.42398835491
2016-04-22,10504.086255151937
2016-04-25,10465.934018516986
2016-04-26,10474.764745332159
2016-04-27,10485.019861738794
2016-04-28,10378.493817152363
2016-04-29,10307.370479424251
2016-05-02,10395.051026126892
2016-05-03,10284.255736827308
2016-05-04,10201.9905029193
2016-05-05,10185.221552032117
2016-05-06,10211.695195193735
2016-05-09,10212.292903480535
2016-05-10,10338.422245351674
2016-05-11,10230.252395411362
2016-05-12,10218.824144485665
2016-05-13,10133.4289661163
2016-05-16,10237.2913905646
2016-05-17,10151.146948893615
2016-05-18,10227.26971253155
2016-05-19,10206.141617134717
2016-05-20,10264.177415591772
2016-05-23,10251.10541202795
2016-05-24,10402.932528000647
2016-05-25,10503.208939360546
2016-05-26,10483.025907038622
2016-05-27,10521.53947545557
2016-05-31,10495.489368285227
2016-06-01,10503.574934484624
2016-06-02,10563.96532187787
2016-06-03,10533.07447098928
2016-06-06,10606.58448789321
2016-06-07,10604.088795259984
2016-06-08,10653.852001440775
2016-06-09,10623.391870479947
2016-06-10,10553.261671484699
2016-06-13,10457.336535783617
2016-06-14,10422.861802440317
2016-06-15,10395.51124710631
2016-06-16,10447.826768787296
2016-06-17,10370.510096549004
2016-06-20,10424.365475206681
2016-06-21,10447.905857540525
2016-06-22,10429.398929849809
2016-06-23,10587.611053171566
2016-06-24,10154.596509260353
2016-06-27,9974.74678482817
2016-06-28,10159.802022351296
2016-06-29,10353.240975588042
2016-06-30,10445.423784352948
2016-07-01,10445.194752194226
2016-07-05,10372.314328170274
2016-07-06,10425.65032911229
2016-07-07,10437.198822370672
2016-07-08,10614.740218205989
2016-07-11,10655.688973089862
2016-07-12,10738.281969313237
2016-07-13,10733.906790762978
2016-07-14,10810.623707966513
2016-07-15,10812.630602377401
2016-07-18,10800.4143410147
2016-07-19,10808.294813741719
2016-07-20,10841.817378788872
2016-07-21,10794.182326750666
2016-07-22,10840.09429842243
2016-07-25,10798.864313962762
2016-07-26,10812.136286787956
2016-07-27,10821.891702485866
2016-07-28,10821.96211547362
2016-07-29,10806.99632593711
2016-08-01,10804.773188072442
2016-08-02,10760.566036059283
2016-08-03,10793.273858707895
2016-08-04,10803.03603064242
2016-08-05,11016.884879605615
2016-08-08,10987.35141177926
2016-08-09,10975.831728078767
2016-08-10,10948.608228686502
2016-08-11,11012.55691053759
2016-08-12,10993.61817198592
2016-08-15,11020.564969410887
2016-08-16,10968.690859212244
2016-08-17,10978.804375071642
2016-08-18,10973.867887030721
2016-08-19,10960.193178690966
2016-08-22,10955.416516164092
2016-08-23,10968.783162812244
2016-08-24,10916.51787234908
2016-08-25,10915.142891518832
2016-08-26,10923.303621373814
2016-08-29,10979.97303997915
2016-08-30,10974.30718942285
2016-08-31,10961.035483319934
2016-09-01,10939.576319304575
2016-09-02,10973.275306407959
2016-09-06,11005.209183759745
2016-09-07,11004.200948312227
2016-09-08,10993.314208822605
2016-09-09,10796.433491957636
2016-09-12,10943.555590829345
2016-09-13,10799.317126419613
2016-09-14,10796.88020069962
2016-09-15,10898.02342197824
2016-09-16,10865.838613227852
2016-09-19,10845.143125241942
2016-09-20,10873.46663298383
2016-09-21,10960.014494048251
2016-09-22,11028.253631232583
2016-09-23,10932.854788144534
2016-09-26,10808.974638081121
2016-09-27,10881.098414124912
2016-09-28,10958.359748894063
2016-09-29,10831.07323630351
2016-09-30,10938.432205678235
2016-10-03,10917.868987222018
2016-10-04,10917.63133000633
2016-10-05,10956.078966077393
2016-10-06,10970.779926720577
2016-10-07,10956.948892269707
2016-10-10,11041.590060180992
2016-10-11,10886.766007079359
2016-10-12,10882.277022149587
2016-10-13,10858.683426530097
2016-10-14,10890.245934016542
2016-10-17,10849.93329697713
2016-10-18,10859.81240366611
2016-10-19,10867.631081600794
2016-10-20,10861.433367453506
2016-10-21,10847.020608912213
2016-10-24,10899.48129476193
2016-10-25,10879.554363910034
2016-10-26,10871.304372890305
2016-10-27,10879.52345079502
2016-10-28,10803.261466709668
2016-10-31,10802.239918638066
2016-11-01,10748.14007661249
2016-11-02,10684.662624965058
2016-11-03,10647.033854028468
2016-11-04,10618.51728107398
2016-11-07,10861.90623426308
2016-11-08,10900.359957091345
2016-11-09,11158.457568682936
2016-11-10,11229.46551001963
2016-11-11,11234.03856107281
2016-11-14,11205.798604534577
2016-11-15,11245.374340819184
2016-11-16,11202.160675265464
2016-11-17,11239.953167636933
2016-11-18,11199.890995423852
2016-11-21,11239.666879619592
2016-11-22,11207.95449552737
2016-11-23,11218.041602131832
2016-11-25,11268.441015821947
2016-11-28,11213.06771300403
2016-11-29,11219.558459458329
2016-11-30,11153.995497602335
2016-12-01,11104.957698215097
2016-12-02,11121.010969733583
2016-12-05,11206.77402229542
2016-12-06,11229.366499490829
2016-12-07,11345.909094724251
2016-12-08,11371.024685237431
2016-12-09,11454.491473195074
2016-12-12,11465.61297880042
2016-12-13,11539.983971744954
2016-12-14,11486.754258353554
2016-12-15,11556.183719330435
2016-12-16,11491.306427531814
2016-12-19,11493.159338631263
2016-12-20,11534.089408707356
2016-12-21,11499.604870359652
2016-12-22,11488.108465678499
2016-12-23,11506.606978039265
2016-12-27,11525.26658185659
2016-12-28,11445.795508384032
2016-12-29,11438.426279495983
2016-12-30,11401.6390395428
2017-01-03,11547.816655817924
2017-01-04,11581.057304928505
2017-01-05,11583.309783526936
2017-01-06,11634.15927583931
2017-01-09,11632.736443829564
2017-01-10,11612.001270615785
2017-01-11,11692.592526382561
2017-01-12,11638.945186659339
2017-01-13,11655.888976882492
2017-01-17,11570.044547711448
2017-01-18,11584.934789010897
2017-01-19,11527.4399496706
2017-01-20,11607.610178614013
2017-01-23,11589.898148840713
2017-01-24,11653.348702662179
2017-01-25,11754.74482259768
2017-01-26,11734.082276116591
2017-01-27,11801.392259470264
2017-01-30,11746.799786270381
2017-01-31,11697.594704974128
2017-02-01,11711.051308538275
2017-02-02,11748.642251366098
2017-02-03,11908.734776247888
2017-02-06,11888.569317037967
2017-02-07,11900.038517871753
2017-02-08,11882.220325701948
2017-02-09,11934.583725412545
2017-02-10,11947.707314191404
2017-02-13,12040.892673783068
2017-02-14,12120.6442366001
2017-02-15,12194.962828589029
2017-02-16,12222.364517547316
2017-02-17,12242.08012427086
2017-02-21,12305.973637291878
2017-02-22,12300.965053903146
2017-02-23,12328.80347868502
2017-02-24,12346.940440118447
2017-02-27,12341.49635519468
2017-02-28,12331.05468773031
2017-03-01,12516.86249544624
2017-03-02,12424.406429249228
2017-03-03,12459.800473027983
2017-03-06,12423.58042493207
2017-03-07,12404.777199971988
