,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,10178.793341100694
2,2016-01-06,10200.241417348863
3,2016-01-07,10216.61663097191
4,2016-01-08,10080.64283031273
5,2016-01-11,10187.920977056505
6,2016-01-12,10166.584726751329
7,2016-01-13,9927.477356374742
8,2016-01-14,10084.565393865587
9,2016-01-15,9928.40788310814
10,2016-01-19,10074.839870870592
11,2016-01-20,9857.356745183946
12,2016-01-21,10027.974787176134
13,2016-01-22,10120.526873052599
14,2016-01-25,10216.75182956505
15,2016-01-26,10313.85400432396
16,2016-01-27,10326.354338109972
17,2016-01-28,10408.586235464098
18,2016-01-29,10648.633238256456
19,2016-02-01,10778.267849386217
20,2016-02-02,10695.854551733019
21,2016-02-03,10547.670797765733
22,2016-02-04,10529.389112890245
23,2016-02-05,10368.74707073021
24,2016-02-08,10386.084394872667
25,2016-02-09,10330.349838674547
26,2016-02-10,10349.338211477281
27,2016-02-11,10282.13680309105
28,2016-02-12,10404.261494100572
29,2016-02-16,10431.639307439806
30,2016-02-17,10429.621916234972
31,2016-02-18,10201.149818838121
32,2016-02-19,10222.191900671007
33,2016-02-22,10350.513084829332
34,2016-02-23,10391.41332477379
35,2016-02-24,10452.931839406969
36,2016-02-25,10584.195536077501
37,2016-02-26,10436.189531744005
38,2016-02-29,10426.317085683824
39,2016-03-01,10504.459415853502
40,2016-03-02,10468.467110097887
41,2016-03-03,10390.860731542589
42,2016-03-04,10464.981394231798
43,2016-03-07,10559.454565465929
44,2016-03-08,10622.830715597154
45,2016-03-09,10672.055454671861
46,2016-03-10,10674.774925649645
47,2016-03-11,10717.997398794176
48,2016-03-14,10787.947412908556
49,2016-03-15,10871.894106328966
50,2016-03-16,10867.399868429186
51,2016-03-17,10807.243158758165
52,2016-03-18,10801.296940267564
53,2016-03-21,10877.998896062853
54,2016-03-22,10869.999603689195
55,2016-03-23,10848.430674016954
56,2016-03-24,10859.255032003404
57,2016-03-28,10864.650457799913
58,2016-03-29,10889.34774059105
59,2016-03-30,11030.849232137682
60,2016-03-31,10998.183897436144
61,2016-04-01,11101.343983114244
62,2016-04-04,11126.087141454698
63,2016-04-05,11077.555187643053
64,2016-04-06,11118.58937114525
65,2016-04-07,11071.82101291466
66,2016-04-08,11051.063675344469
67,2016-04-11,10978.081200063707
68,2016-04-12,11100.668503225328
69,2016-04-13,11103.423309743883
70,2016-04-14,11098.119469106676
71,2016-04-15,11130.466970861436
72,2016-04-18,11242.811954916002
73,2016-04-19,11235.793562353136
74,2016-04-20,11175.445503652574
75,2016-04-21,11000.925856054308
76,2016-04-22,11010.643516958238
77,2016-04-25,11153.762482107164
78,2016-04-26,11149.640531957628
79,2016-04-27,11184.009561956407
80,2016-04-28,11123.29306834984
81,2016-04-29,10889.36354869652
82,2016-05-02,11019.4286560421
83,2016-05-03,10975.412678182603
84,2016-05-04,11027.951179922105
85,2016-05-05,11027.129782140733
86,2016-05-06,11169.401358068468
87,2016-05-09,11239.620388448717
88,2016-05-10,11257.8581356411
89,2016-05-11,10995.68097347069
90,2016-05-12,11072.947376668932
91,2016-05-13,10855.38844913292
92,2016-05-16,10982.482942998888
93,2016-05-17,10823.980299413683
94,2016-05-18,10595.854483068468
95,2016-05-19,11085.825611532213
96,2016-05-20,11034.888096273424
97,2016-05-23,11013.588573873521
98,2016-05-24,11124.59810489464
99,2016-05-25,11118.900589406969
100,2016-05-26,11172.128416479112
101,2016-05-27,11141.916443288805
102,2016-05-31,11097.257782400133
103,2016-06-01,11069.018873632433
104,2016-06-02,11112.100305974962
105,2016-06-03,11112.526627004625
106,2016-06-06,11154.243475378038
107,2016-06-07,11148.410112798692
108,2016-06-08,11178.715595663072
109,2016-06-09,11189.61992305565
110,2016-06-10,11176.381668508531
111,2016-06-13,11148.390825689317
112,2016-06-14,11165.77551692772
113,2016-06-15,11169.31494563866
114,2016-06-16,11194.307119787218
115,2016-06-17,11156.08709758568
116,2016-06-20,11215.048765600206
117,2016-06-21,11214.38991397667
118,2016-06-22,11158.484596670152
119,2016-06-23,11213.783884466173
120,2016-06-24,11126.878086507799
121,2016-06-27,10959.49368137169
122,2016-06-28,11050.093014181139
123,2016-06-29,11173.467779577257
124,2016-06-30,11257.286365926744
125,2016-07-01,11241.750914037706
126,2016-07-05,11284.36593288231
127,2016-07-06,11339.041239202501
128,2016-07-07,11325.615831792833
129,2016-07-08,11369.453285634996
130,2016-07-11,11416.727184713365
131,2016-07-12,11358.706346929552
132,2016-07-13,11412.353979528429
133,2016-07-14,11464.012861669542
134,2016-07-15,11448.668354452135
135,2016-07-18,11471.279398382188
136,2016-07-19,11564.416019857408
137,2016-07-20,11559.674450338365
138,2016-07-21,11581.238850057603
139,2016-07-22,11627.64203494835
140,2016-07-25,11610.548761785509
141,2016-07-26,11379.90262264061
142,2016-07-27,11254.256718099596
143,2016-07-28,11244.32509845543
144,2016-07-29,11149.656483114244
145,2016-08-01,11234.885460317613
146,2016-08-02,11165.762659490589
147,2016-08-03,11142.274279058458
148,2016-08-04,11205.098795354845
149,2016-08-05,11282.216591299059
150,2016-08-08,11208.667366445543
151,2016-08-09,11226.653452337267
152,2016-08-10,11325.63667911339
153,2016-08-11,11336.132774770738
154,2016-08-12,11349.43759959984
155,2016-08-15,11260.159252584459
156,2016-08-16,11199.086080968858
157,2016-08-17,11167.794374883653
158,2016-08-18,11288.068630636217
159,2016-08-19,11072.677774847032
160,2016-08-22,11079.842754781725
161,2016-08-23,11007.672338903429
162,2016-08-24,11017.683197439195
163,2016-08-25,10952.585560262682
164,2016-08-26,10905.878458440782
165,2016-08-29,10968.19495242882
166,2016-08-30,10994.325050771715
167,2016-08-31,11017.613857686998
168,2016-09-01,11129.653738439561
169,2016-09-02,11118.012407720567
170,2016-09-06,11219.396740377428
171,2016-09-07,11123.727327764513
172,2016-09-08,11072.438620031358
173,2016-09-09,10872.822790563585
174,2016-09-12,11073.046169698717
175,2016-09-13,10980.708893239977
176,2016-09-14,11004.066875875475
177,2016-09-15,11120.616386831285
178,2016-09-16,11125.634733617784
179,2016-09-19,11055.108129919054
180,2016-09-20,11095.140745580675
181,2016-09-21,11134.455416143419
182,2016-09-22,11159.609596670152
183,2016-09-23,11158.11974185753
184,2016-09-26,11067.75498241234
185,2016-09-27,11144.93987315941
186,2016-09-28,11028.842205465318
187,2016-09-29,10920.186977804186
188,2016-09-30,11065.491444051744
189,2016-10-03,11026.763006628038
190,2016-10-04,10957.434828222276
191,2016-10-05,10947.375332296373
192,2016-10-06,10766.084061086656
193,2016-10-07,10689.352562368395
194,2016-10-10,10677.609047353746
195,2016-10-11,10583.249323308946
196,2016-10-12,10629.46940654564
197,2016-10-13,10724.708879888536
198,2016-10-14,10690.376348913194
199,2016-10-17,10602.210749090196
200,2016-10-18,10612.428734243395
201,2016-10-19,10614.364153326036
202,2016-10-20,10571.932779729845
203,2016-10-21,10674.204113424303
204,2016-10-24,10734.570780218126
205,2016-10-25,10714.63316386986
206,2016-10-26,10710.469681203844
207,2016-10-27,10729.799370229723
208,2016-10-28,10745.092878759386
209,2016-10-31,10767.000887334825
210,2016-11-01,10690.657387197496
211,2016-11-02,10709.218759954454
212,2016-11-03,10697.582630575182
213,2016-11-04,10628.62887996483
214,2016-11-07,10756.813446462633
215,2016-11-08,10810.185156286241
216,2016-11-09,10960.75858157921
217,2016-11-10,10966.13573306847
218,2016-11-11,10941.268087804796
219,2016-11-14,11024.386825979234
220,2016-11-15,11125.065658987047
221,2016-11-16,11158.245092809679
222,2016-11-17,10972.19983333397
223,2016-11-18,10938.070562780382
224,2016-11-21,10989.945576131822
225,2016-11-22,11062.764927328111
