Date,Capital
2016-01-04,10000.0
2016-01-05,10026.343704750745
2016-01-06,9904.071937589966
2016-01-07,9704.349594993415
2016-01-08,9598.51885114478
2016-01-11,9622.973293845938
2016-01-12,9700.038792947238
2016-01-13,9501.59462510193
2016-01-14,9657.47452815367
2016-01-15,9446.344474197784
2016-01-19,9464.222348026324
2016-01-20,9309.939258110766
2016-01-21,9376.42451630753
2016-01-22,9516.652521690008
2016-01-25,9400.17651272026
2016-01-26,9578.373536473973
2016-01-27,9454.490563381803
2016-01-28,9508.60070400694
2016-01-29,9765.300326171055
2016-02-01,9761.073514328296
2016-02-02,9563.662577260868
2016-02-03,9660.423591126433
2016-02-04,9668.031151896326
2016-02-05,9546.66468408718
2016-02-08,9441.772377908128
2016-02-09,9446.57185336358
2016-02-10,9404.362002337104
2016-02-11,9280.044521157937
2016-02-12,9455.978556238733
2016-02-16,9578.07311567698
2016-02-17,9726.76500743199
2016-02-18,9722.614591318448
2016-02-19,9722.54336230158
2016-02-22,9803.598531550466
2016-02-23,9690.966482885571
2016-02-24,9714.16607663819
2016-02-25,9818.444580854064
2016-02-26,9761.79805795925
2016-02-29,9681.537189742938
2016-03-01,9920.381032422369
2016-03-02,9951.52494559323
2016-03-03,9977.517939264406
2016-03-04,10003.408565065596
2016-03-07,10018.23224313542
2016-03-08,9982.176484217294
2016-03-09,10006.486386118562
2016-03-10,10000.115382927084
2016-03-11,10097.473782596715
2016-03-14,10097.79111139285
2016-03-15,10111.502694838926
2016-03-16,10152.238120885604
2016-03-17,10246.493668428488
2016-03-18,10306.652993994772
2016-03-21,10340.542569833355
2016-03-22,10327.384289613083
2016-03-23,10267.728865814412
2016-03-24,10275.956498555772
2016-03-28,10277.564102323327
2016-03-29,10336.029774485127
2016-03-30,10372.680898411583
2016-03-31,10357.950857624268
2016-04-01,10452.680106205602
2016-04-04,10414.213072564282
2016-04-05,10337.419048967633
2016-04-06,10424.189506873347
2016-04-07,10314.420577668447
2016-04-08,10336.280765819874
2016-04-11,10301.94176655884
2016-04-12,10389.977269434918
2016-04-13,10483.491251963555
2016-04-14,10483.115046018333
2016-04-15,10479.347143256487
2016-04-18,10545.458383055464
2016-04-19,10573.50878045064
2016-04-20,10535.80991249803
2016-04-21,10472.151804913008
2016-04-22,10470.113365495383
2016-04-25,10458.965455831421
2016-04-26,10449.594407204253
2016-04-27,10479.782578433777
2016-04-28,10374.715619276145
2016-04-29,10328.1623797448
2016-05-02,10398.769789632534
2016-05-03,10336.266310465422
2016-05-04,10278.83731201143
2016-05-05,10282.47925655354
2016-05-06,10308.63472259479
2016-05-09,10310.07681928032
2016-05-10,10430.542925873497
2016-05-11,10318.097235338764
2016-05-12,10328.033436334248
2016-05-13,10231.641905778604
2016-05-16,10322.991162090793
2016-05-17,10215.179766468416
2016-05-18,10201.54250922893
2016-05-19,10165.582684767875
2016-05-20,10203.878879463711
2016-05-23,10185.004957088426
2016-05-24,10308.809749278324
2016-05-25,10391.084430019511
2016-05-26,10380.035815253417
2016-05-27,10406.527117626289
2016-05-31,10373.097014030833
2016-06-01,10374.345282951215
2016-06-02,10420.67493646362
2016-06-03,10410.383707008077
2016-06-06,10476.752831819698
2016-06-07,10478.238493716852
2016-06-08,10513.36332254862
2016-06-09,10521.263107064691
2016-06-10,10487.554446891241
2016-06-13,10413.563402625008
