,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,9989.370371528626
2,2016-01-06,9936.21732587433
3,2016-01-07,9824.360785194398
4,2016-01-08,9733.35065335846
5,2016-01-11,9695.814081855775
6,2016-01-12,9777.394900032044
7,2016-01-13,9627.074991889955
8,2016-01-14,9792.684920021058
9,2016-01-15,9549.35390348053
10,2016-01-19,9589.615633674623
11,2016-01-20,9421.326456733705
12,2016-01-21,9463.384199806214
13,2016-01-22,9579.893263526918
14,2016-01-25,9522.212324806214
15,2016-01-26,9929.54740399933
16,2016-01-27,9975.459963508607
17,2016-01-28,9972.872931190492
18,2016-01-29,10188.468447395326
19,2016-02-01,10170.555502601625
20,2016-02-02,10055.170008369447
21,2016-02-03,10151.21556729889
22,2016-02-04,10136.763201423646
23,2016-02-05,9836.409517951966
24,2016-02-08,9927.041132637025
25,2016-02-09,9925.791132637025
26,2016-02-10,9847.45133847809
27,2016-02-11,9869.772211738587
28,2016-02-12,9895.542624183656
29,2016-02-16,9966.380781837464
30,2016-02-17,10027.539194770814
31,2016-02-18,10162.159006782533
32,2016-02-19,10214.105406471253
33,2016-02-22,10287.173472114564
34,2016-02-23,10212.683252998353
35,2016-02-24,10285.811510749818
36,2016-02-25,10405.778208442689
37,2016-02-26,10350.21060056305
38,2016-02-29,10306.468081184388
39,2016-03-01,10509.09281415558
40,2016-03-02,10484.057463356019
41,2016-03-03,10483.332522102357
42,2016-03-04,10465.574358650209
43,2016-03-07,10502.66385144806
44,2016-03-08,10432.040980049134
45,2016-03-09,10483.034670539857
46,2016-03-10,10497.87202710724
47,2016-03-11,10560.269449897767
48,2016-03-14,10570.719713874818
49,2016-03-15,10569.232149787904
50,2016-03-16,10544.806147285462
51,2016-03-17,10510.75899762726
52,2016-03-18,10566.748018928529
53,2016-03-21,10535.263659187318
54,2016-03-22,10527.820040412904
55,2016-03-23,10605.351557441712
56,2016-03-24,10597.344629951478
57,2016-03-28,10605.448488899232
58,2016-03-29,10681.574618049623
59,2016-03-30,10681.167277046205
60,2016-03-31,10624.234064765931
61,2016-04-01,10700.345553108216
62,2016-04-04,10644.016230293275
63,2016-04-05,10644.395724006654
64,2016-04-06,10692.591509529115
65,2016-04-07,10657.861513801576
66,2016-04-08,10649.485735603334
67,2016-04-11,10635.505854316712
68,2016-04-12,10707.057024665834
69,2016-04-13,10765.39048261261
70,2016-04-14,10748.778864570619
71,2016-04-15,10775.379366584779
72,2016-04-18,10886.906786628724
73,2016-04-19,11051.130198188783
74,2016-04-20,11136.350077339173
75,2016-04-21,11129.207850166322
76,2016-04-22,11123.797426887513
77,2016-04-25,11152.568522163392
78,2016-04-26,11109.468523689271
79,2016-04-27,11105.769678779603
80,2016-04-28,11059.755060859681
81,2016-04-29,11013.7801463089
82,2016-05-02,11088.114817329408
83,2016-05-03,11071.907732673646
84,2016-05-04,11031.04300946808
85,2016-05-05,11107.059321113587
86,2016-05-06,11106.281496711732
