Date,Capital
2008-12-22,290000.0
2008-12-23,287313.405579388
2008-12-24,288259.1497266184
2008-12-26,289215.1957213012
2008-12-29,286941.3889257941
2008-12-30,293394.7950377177
2008-12-31,297202.8356210568
2009-01-02,307093.17401364306
2009-01-05,306269.22992780415
2009-01-06,308441.66063674766
2009-01-07,299364.230719513
2009-01-08,299928.6743378395
2009-01-09,293871.91930653085
2009-01-12,288275.20720950805
2009-01-13,287704.73683204263
2009-01-14,278301.4292716004
2009-01-15,278905.31971176405
2009-01-16,280515.7955717376
2009-01-20,265286.23009209184
2009-01-21,276340.5028421206
2009-01-22,273597.4960265277
2009-01-23,273971.2233500745
2009-01-26,275551.19176182355
2009-01-27,279311.9787291242
2009-01-28,289046.0045149873
2009-01-29,280077.4424086151
2009-01-30,275772.98589561775
2009-02-02,275692.6855838495
2009-02-03,280569.2479751418
2009-02-04,278783.6575858005
2009-02-05,284668.5212079577
2009-02-06,292364.29076731845
2009-02-09,292232.1227225997
2009-02-10,278180.6393652207
2009-02-11,281341.36783844855
2009-02-12,282563.63254568866
2009-02-13,279262.7186341818
2009-02-17,267329.5535604492
2009-02-18,267994.89069594734
2009-02-19,265350.7731613879
2009-02-20,262615.0029137553
2009-02-23,252627.42029196108
2009-02-24,262993.15537732805
2009-02-25,259016.34223910514
2009-02-26,253756.3179050393
2009-02-27,251240.85609276747
2009-03-02,240952.01958455352
2009-03-03,240041.09725851638
2009-03-04,246203.65733025127
2009-03-05,235555.75737664927
2009-03-06,234267.17521745342
2009-03-09,231372.79535584236
2009-03-10,247301.75569980024
2009-03-11,249722.91696357398
2009-03-12,259586.02509728738
2009-03-13,261621.46541978177
2009-03-16,258647.66047798656
2009-03-17,267749.8181545951
2009-03-18,273037.3592084622
2009-03-19,268175.89166287467
2009-03-20,263682.2042173521
2009-03-23,283127.28858399607
2009-03-24,276863.42323105223
2009-03-25,279262.0018879924
2009-03-26,286494.6478775826
2009-03-27,280145.9121190343
2009-03-30,270696.4448988551
2009-03-31,275546.821204449
2009-04-01,280675.78401795874
2009-04-02,289266.1913549304
2009-04-03,292684.2815254233
2009-04-06,291179.9448251799
2009-04-07,286142.7634205057
2009-04-08,288770.7184950406
2009-04-09,299538.92160962714
2009-04-13,301216.5032538956
2009-04-14,293568.5957180624
2009-04-15,297813.8806361259
2009-04-16,301395.21006948745
2009-04-17,301653.4681643157
2009-04-20,290446.3771996756
2009-04-21,295815.11674453795
2009-04-22,294420.28977046465
2009-04-23,297494.5521828665
2009-04-24,303136.7120323036
2009-04-27,300887.0210585199
2009-04-28,301492.8922459156
2009-04-29,308675.17451664363
2009-04-30,309291.7589403273
2009-05-01,309012.2166823455
2009-05-04,318445.5885493402
2009-05-05,317931.2569528479
2009-05-06,321096.9347049289
2009-05-07,315372.81728154194
2009-05-08,322106.2735482576
2009-05-11,315449.7427211398
2009-05-12,314891.0622506163
2009-05-13,307693.7397403534
2009-05-14,311216.0359196358
2009-05-15,309255.6958792265
2009-05-18,319185.7051461779
2009-05-19,316873.92892885394
2009-05-20,314300.643124016
2009-05-21,310346.5195130293
2009-05-22,307965.47821140155
2009-05-26,317522.1475796968
2009-05-27,312106.69843411306
2009-05-28,316202.1772338742
2009-05-29,319735.7816170564
2009-06-01,328212.24435298727
2009-06-02,327876.63635564485
2009-06-03,326783.51300657034
2009-06-04,330281.8267609229
2009-06-05,330301.06135211745
2009-06-08,330525.3308921054
2009-06-09,331409.6738882445
2009-06-10,329621.5766670824
2009-06-11,328366.356375144
2009-06-12,328138.7550005467
2009-06-15,321724.5755900579
2009-06-16,318718.5778731941
2009-06-17,318271.54707867577
2009-06-18,321136.4117649831
2009-06-19,321401.4729313447
2009-06-22,312296.34720321593
2009-06-23,312221.9556806105
2009-06-24,312348.5029477883
2009-06-25,318175.00880662305
2009-06-26,317914.9120119154
2009-06-29,320534.51111005375
2009-06-30,317362.65535216895
2009-07-01,318888.0599577327
2009-07-02,310704.2976229427
2009-07-06,312813.2936784136
2009-07-07,307079.71644341375
2009-07-08,308845.667585918
2009-07-09,309483.3531671387
2009-07-10,308597.7155136686
2009-07-13,316060.51674768125
2009-07-14,317134.9009118494
2009-07-15,327594.7255146079
2009-07-16,331483.76391856896
2009-07-17,332883.3455411437
2009-07-20,337663.7356740269
2009-07-21,340006.8563363749
2009-07-22,339803.7836954562
2009-07-23,347148.5288806308
2009-07-24,348310.9383679069
2009-07-27,347729.84650147933
2009-07-28,347267.8871256398
2009-07-29,346717.01141390216
2009-07-30,349953.5108450272
2009-07-31,349513.84253282857
2009-08-03,354110.8216216447
2009-08-04,355476.9040993482
2009-08-05,354183.04037385277
2009-08-06,353638.73409190995
2009-08-07,358093.79908901785
2009-08-10,356225.86154821346
2009-08-11,352762.70313376386
2009-08-12,358290.8519550268
2009-08-13,360125.48822038795
2009-08-14,356640.4997702738
2009-08-17,348208.33617950295
2009-08-18,351726.78000469215
2009-08-19,353692.5500839229
2009-08-20,357001.5293605605
2009-08-21,364879.63811829186
2009-08-24,364385.4667281099
2009-08-25,366387.33193915803
2009-08-26,366969.60191125056
2009-08-27,368685.5850539113
2009-08-28,367860.816009485
2009-08-31,366278.08491448575
2009-09-01,358627.12503913674
2009-09-02,357695.76900712383
2009-09-03,360377.95866719016
2009-09-04,364089.7865914032
2009-09-08,367526.9599455484
2009-09-09,370136.89140556904
2009-09-10,374567.8152961364
2009-09-11,374205.3118830112
2009-09-14,375495.2839914774
2009-09-15,376333.09816534433
2009-09-16,382092.1949687988
2009-09-17,382690.12803574145
2009-09-18,383263.9087897037
2009-09-21,381249.10141884675
2009-09-22,382653.5628966804
2009-09-23,379739.8947971877
2009-09-24,377415.99496132764
2009-09-25,374026.6127734223
2009-09-28,380339.90907652414
2009-09-29,380079.7526886534
2009-09-30,380061.0683755692
2009-10-01,371856.3474505638
2009-10-02,371279.7807306053
2009-10-05,375807.6819234913
2009-10-06,380857.11286068487
2009-10-07,382560.5416685104
2009-10-08,385225.2490852909
2009-10-09,387898.9259805539
2009-10-12,388680.7159062575
2009-10-13,387108.54607397295
2009-10-14,392428.39511794207
2009-10-15,393888.00709960726
2009-10-16,390988.24908271874
2009-10-19,394779.2289831305
2009-10-20,393565.07258423103
2009-10-21,390530.0356642434
2009-10-22,395251.41707638546
2009-10-23,391109.93620827043
2009-10-26,387304.2561898426
2009-10-27,386483.18152933614
2009-10-28,379833.36624451715
2009-10-29,388410.79715074826
2009-10-30,377578.03048760665
2009-11-02,380737.10340423806
2009-11-03,380468.7491823029
2009-11-04,383097.5437785125
2009-11-05,391892.0879976378
2009-11-06,391998.30610097595
2009-11-09,401050.75086884294
2009-11-10,401360.4189487521
2009-11-11,403451.4602984569
2009-11-12,399708.5687419643
2009-11-13,403638.29958261165
2009-11-16,407886.4177173902
2009-11-17,407868.2481833479
2009-11-18,406760.54934029613
2009-11-19,402087.0961515504
2009-11-20,401021.26526003005
2009-11-23,406847.0264199368
2009-11-24,406692.64721336437
2009-11-25,407749.2816266385
2009-11-27,401508.1915316728
2009-11-30,403010.71307340753
2009-12-01,407300.42505672004
2009-12-02,406077.47148989333
2009-12-03,401783.78019549436
2009-12-04,404095.99013628974
2009-12-07,403728.31764227955
2009-12-08,399804.25935910863
2009-12-09,403153.26492778555
2009-12-10,406497.3949815212
2009-12-11,407158.52265347476
2009-12-14,410511.275360529
2009-12-15,408648.1819519255
2009-12-16,408910.5990585041
2009-12-17,402977.22125464346
2009-12-18,405887.59032590594
2009-12-21,410019.24876102223
2009-12-22,412045.4798317751
2009-12-23,412448.27007922623
2009-12-24,414589.7611370916
2009-12-28,415349.28512738587
2009-12-29,415839.3523547663
2009-12-30,416066.99823321693
2009-12-31,412636.0839200444
2010-01-04,418494.3468536717
2010-01-05,418450.93878826726
2010-01-06,417509.48344524927
2010-01-07,419863.40132057975
2010-01-08,420189.6635254216
2010-01-11,419744.7519018028
2010-01-12,415371.2947037027
2010-01-13,418710.7457064039
2010-01-14,420609.71159580396
2010-01-15,415980.9757420845
2010-01-19,422004.9771707181
2010-01-20,418570.59244315804
2010-01-21,409431.47561789874
2010-01-22,398336.1587940119
2010-01-25,399677.4055044416
2010-01-26,399309.0413254588
2010-01-27,402731.2051371735
2010-01-28,397832.65361304337
2010-01-29,394288.7148079417
2010-02-01,399031.92950069334
2010-02-02,403412.6803177304
2010-02-03,401778.4739633903
2010-02-04,390395.8167086338
2010-02-05,391433.16431186994
2010-02-08,388010.32491423486
2010-02-09,394173.06154958304
2010-02-10,393749.9738002668
2010-02-11,398471.76895095076
2010-02-12,397127.6488474823
2010-02-16,403719.37685858324
2010-02-17,405281.2956780027
2010-02-18,408346.96985980176
2010-02-19,408351.2071853791
2010-02-22,408381.84246013174
2010-02-23,404146.3742428714
2010-02-24,408849.7428264808
2010-02-25,406934.5933734969
2010-02-26,407804.52723951265
2010-03-01,411969.17233117606
2010-03-02,412533.9731539203
2010-03-03,411976.16485609044
2010-03-04,414078.2495640546
2010-03-05,420420.10367937514
2010-03-08,421028.23784119455
2010-03-09,421766.99204488745
2010-03-10,423354.3941267805
2010-03-11,425468.3583704285
2010-03-12,426556.19758268894
2010-03-15,426239.54670650925
2010-03-16,428392.5049039115
2010-03-17,429665.6332005909
