Date,Portfolio_Value
2016-01-05,10001.284905270732
2016-01-06,9865.019235464766
2016-01-07,9688.656589828235
2016-01-08,9587.557995624878
2016-01-11,9615.037299898931
2016-01-12,9684.514124783644
2016-01-13,9478.464402933116
2016-01-14,9611.673575706414
2016-01-15,9401.501107372256
2016-01-19,9427.863545050106
2016-01-20,9302.719389006339
2016-01-21,9392.113601375453
2016-01-22,9476.878795116956
2016-01-25,9371.1759022497
2016-01-26,9518.019680644944
2016-01-27,9413.904326337535
2016-01-28,9474.200145580651
2016-01-29,9707.64521655412
2016-02-01,9740.722623384143
2016-02-02,9550.39482768823
2016-02-03,9631.18169791104
2016-02-04,9648.090620230232
2016-02-05,9505.296454113499
2016-02-08,9385.310459706578
2016-02-09,9396.154025702184
2016-02-10,9354.497199697318
2016-02-11,9228.045007805424
2016-02-12,9410.216822129038
2016-02-16,9523.051001135484
2016-02-17,9683.67090511033
2016-02-18,9642.327966229772
2016-02-19,9643.267096954065
2016-02-22,9739.689046523772
2016-02-23,9635.797940510292
2016-02-24,9662.265203733114
2016-02-25,9772.3731666492
2016-02-26,9740.735120780922
2016-02-29,9656.279170743986
2016-03-01,9901.0598537062
2016-03-02,9913.238100488652
2016-03-03,9949.041811390618
2016-03-04,9965.075496478692
2016-03-07,9977.183783359911
2016-03-08,9916.404865497676
2016-03-09,9916.124392244958
2016-03-10,9921.971849031574
2016-03-11,10056.550588384303
2016-03-14,10060.624297622893
2016-03-15,10063.368050655037
2016-03-16,10113.154877512537
2016-03-17,10208.363049012929
2016-03-18,10260.616330326931
2016-03-21,10290.355546201261
2016-03-22,10293.296445089954
2016-03-23,10208.303640965885
2016-03-24,10218.818335681108
2016-03-28,10221.790373162503
2016-03-29,10299.540125424717
2016-03-30,10363.71254749749
2016-03-31,10361.495836021111
2016-04-01,10459.631473722102
2016-04-04,10438.44300577847
2016-04-05,10337.507325442823
2016-04-06,10408.92538272845
2016-04-07,10276.782223408238
2016-04-08,10290.317327834573
2016-04-11,10270.856361552356
2016-04-12,10368.895692444263
2016-04-13,10468.524991206124
2016-04-14,10474.11415789273
2016-04-15,10458.132966217072
2016-04-18,10515.739609371885
2016-04-19,10537.726986121796
2016-04-20,10523.279841263353
2016-04-21,10433.489386591806
2016-04-22,10387.7135685159
2016-04-25,10388.569986756616
2016-04-26,10374.290537007539
2016-04-27,10350.89146081172
2016-04-28,10221.062922943534
2016-04-29,10162.62637070231
2016-05-02,10254.094406930699
2016-05-03,10184.928966113082
2016-05-04,10139.029821742784
2016-05-05,10131.58111770624
