Date,Capital
2016-01-04,10000.0
2016-01-05,10013.378924028864
2016-01-06,9881.723785108827
2016-01-07,9666.709168985975
2016-01-08,9563.919609035649
2016-01-11,9588.098735903637
2016-01-12,9677.816420286328
2016-01-13,9467.241511272056
2016-01-14,9606.989009059798
2016-01-15,9406.304687786836
2016-01-19,9446.15640098274
2016-01-20,9334.386315058515
2016-01-21,9380.196494032883
2016-01-22,9515.058262733612
2016-01-25,9405.701605970176
2016-01-26,9555.366775839144
2016-01-27,9432.307435585326
2016-01-28,9454.650332553778
2016-01-29,9716.71189724264
2016-02-01,9722.89056804767
2016-02-02,9542.86378171336
2016-02-03,9609.112585700761
2016-02-04,9613.17957546821
2016-02-05,9466.992922485551
2016-02-08,9339.44666497021
2016-02-09,9362.093990448377
2016-02-10,9328.168346216027
2016-02-11,9198.578546154376
2016-02-12,9350.609669206087
2016-02-16,9473.900063676603
2016-02-17,9624.80215070283
2016-02-18,9584.828144594172
2016-02-19,9584.418157550077
2016-02-22,9702.021744728947
2016-02-23,9592.551684627371
2016-02-24,9611.010428414385
2016-02-25,9735.78137943568
2016-02-26,9698.279631658444
2016-02-29,9610.719428077537
2016-03-01,9850.976694775427
2016-03-02,9860.146838981005
2016-03-03,9874.629075820905
2016-03-04,9897.069986915778
2016-03-07,9904.16797909135
2016-03-08,9871.795172306081
2016-03-09,9892.194693998365
2016-03-10,9890.74923639465
2016-03-11,10019.016095647405
2016-03-14,10036.728321173474
2016-03-15,10046.718216713378
2016-03-16,10095.679565227249
2016-03-17,10179.79953560583
2016-03-18,10238.402807327622
2016-03-21,10259.096612620833
2016-03-22,10257.102197306162
2016-03-23,10201.317475279498
2016-03-24,10196.561248244096
2016-03-28,10201.750917340816
2016-03-29,10256.569131965485
2016-03-30,10321.8336160437
2016-03-31,10294.418405022185
2016-04-01,10392.132202763278
2016-04-04,10354.403665717653
2016-04-05,10255.095626985172
2016-04-06,10343.517314715033
2016-04-07,10231.469746446446
2016-04-08,10244.001271860818
2016-04-11,10215.047831690961
2016-04-12,10303.734328055574
2016-04-13,10409.14969825683
2016-04-14,10415.549467231227
2016-04-15,10406.632244561766
2016-04-18,10471.034684574568
2016-04-19,10522.158689541817
2016-04-20,10505.272776997432
2016-04-21,10420.268353482876
2016-04-22,10423.89237054971
2016-04-25,10410.022957626781
2016-04-26,10416.220192385224
2016-04-27,10433.223524189441
2016-04-28,10333.530860329107
2016-04-29,10303.075211089048
2016-05-02,10391.053001795313
2016-05-03,10334.378609356407
