Date,Capital
2016-01-04,10000.0
2016-01-05,10016.515310041897
2016-01-06,9879.416105024578
2016-01-07,9666.039385450704
2016-01-08,9575.007279079058
2016-01-11,9605.899249270333
2016-01-12,9698.770382004868
2016-01-13,9489.050534192047
2016-01-14,9612.871161882049
2016-01-15,9393.869764604822
2016-01-19,9422.594831419941
2016-01-20,9318.178107135687
2016-01-21,9361.87922029791
2016-01-22,9447.289591343268
2016-01-25,9334.707401555646
2016-01-26,9480.472491878325
2016-01-27,9342.352812557783
2016-01-28,9353.614509765192
2016-01-29,9590.786021127404
2016-02-01,9602.863360653057
2016-02-02,9387.39177290106
2016-02-03,9496.00679249401
2016-02-04,9527.381888842414
2016-02-05,9359.937189522183
2016-02-08,9217.133136893151
2016-02-09,9241.445305365412
2016-02-10,9209.47128446053
2016-02-11,9058.559469685477
2016-02-12,9226.061188139733
2016-02-16,9340.066099990221
2016-02-17,9479.536792388104
2016-02-18,9485.009416410683
2016-02-19,9490.588263720312
2016-02-22,9598.728207134815
2016-02-23,9503.753600009835
2016-02-24,9511.07381803903
2016-02-25,9620.14405094607
2016-02-26,9586.815400223331
2016-02-29,9522.502956129514
2016-03-01,9746.681417322769
2016-03-02,9770.31436869792
2016-03-03,9796.306171439403
2016-03-04,9822.90503397566
2016-03-07,9859.9175124802
2016-03-08,9841.1946656535
2016-03-09,9852.421189037206
2016-03-10,9852.994578758538
2016-03-11,9963.180425473538
2016-03-14,9976.531126036958
2016-03-15,9974.049161787168
2016-03-16,10027.520873941718
2016-03-17,10107.409003184446
2016-03-18,10168.397351742113
2016-03-21,10184.6769617407
2016-03-22,10169.283216022981
2016-03-23,10111.432853533388
2016-03-24,10123.60317187684
2016-03-28,10112.186536670793
2016-03-29,10181.410742912441
2016-03-30,10217.09226790272
2016-03-31,10195.027220707374
2016-04-01,10288.455852780262
2016-04-04,10252.476411707672
2016-04-05,10176.547673227953
2016-04-06,10282.48605415657
2016-04-07,10181.064149593218
2016-04-08,10204.891389886245
2016-04-11,10166.584847553304
2016-04-12,10256.68761726474
2016-04-13,10347.363065050675
2016-04-14,10343.492185239116
2016-04-15,10345.010730610335
2016-04-18,10413.020574558028
2016-04-19,10440.343025577073
2016-04-20,10394.803290913773
2016-04-21,10276.726359853914
2016-04-22,10274.676937942228
2016-04-25,10268.309277964447
2016-04-26,10272.615799321859
2016-04-27,10297.038305386044
2016-04-28,10188.778218011243
2016-04-29,10145.831036325297
2016-05-02,10213.391604033017
2016-05-03,10141.27258508569
2016-05-04,10084.505045023086
2016-05-05,10075.968543143068
2016-05-06,10118.175937566692
2016-05-09,10111.921413793416
2016-05-10,10234.460249998574
2016-05-11,10124.162032027307
2016-05-12,10141.280233421845
2016-05-13,10045.92172018851
2016-05-16,10130.156910442069
2016-05-17,10001.023789440942
2016-05-18,9991.164304046612
2016-05-19,9947.46105355104
2016-05-20,9975.05587812821
2016-05-23,9955.48996198823
2016-05-24,10084.374125321832
2016-05-25,10149.46676584197
2016-05-26,10143.97319174822
2016-05-27,10174.327247442925
2016-05-31,10135.271886878607
2016-06-01,10141.522923621193
2016-06-02,10167.8199555269
2016-06-03,10152.69448483755
2016-06-06,10219.27075487386
2016-06-07,10221.497474189444
2016-06-08,10254.296122183296
2016-06-09,10253.059840823878
2016-06-10,10209.581949183146
2016-06-13,10115.29768826993
2016-06-14,10080.711047797779
2016-06-15,10072.330974708308
2016-06-16,10120.548892459796
2016-06-17,10082.607428570627
2016-06-20,10146.652764284296
2016-06-21,10164.839658840356
2016-06-22,10139.260962558623
2016-06-23,10269.474019549925
2016-06-24,9916.237178588779
2016-06-27,9746.86322090291
2016-06-28,9895.61299370802
2016-06-29,10060.746144878294
2016-06-30,10181.986454365147
2016-07-01,10208.052824851884
2016-07-05,10169.934275594745
2016-07-06,10210.119850491386
2016-07-07,10185.772822254372
2016-07-08,10342.413515842672
2016-07-11,10383.108763268723
2016-07-12,10454.897456769471
2016-07-13,10463.222962282885
2016-07-14,10532.208635517542
2016-07-15,10532.431264572222
2016-07-18,10530.612856950165
2016-07-19,10542.270006935343
2016-07-20,10580.661818280661
2016-07-21,10538.431020439575
2016-07-22,10565.851688470228
2016-07-25,10522.190638724822
2016-07-26,10492.585778258233
2016-07-27,10455.735198105813
2016-07-28,10455.381886622461
2016-07-29,10439.743188746064
2016-08-01,10435.11893935762
2016-08-02,10400.408044623142
2016-08-03,10432.207014179929
2016-08-04,10430.232439618678
2016-08-05,10531.303575698097
2016-08-08,10516.93100063333
2016-08-09,10521.340585608254
2016-08-10,10515.298499500388
2016-08-11,10583.21616068651
2016-08-12,10575.893735669797
2016-08-15,10601.366630664634
2016-08-16,10538.871167571691
2016-08-17,10546.624363695293
2016-08-18,10556.051036535706
2016-08-19,10538.73546296383
2016-08-22,10527.639477111998
2016-08-23,10539.707928903
2016-08-24,10507.273240659757
2016-08-25,10501.302713807112
2016-08-26,10474.13835135878
2016-08-29,10531.285674307144
2016-08-30,10499.458517972365
2016-08-31,10477.671683026192
2016-09-01,10483.277617906633
2016-09-02,10518.818231713096
2016-09-06,10557.68926253448
2016-09-07,10551.298908235176
2016-09-08,10524.017158176666
2016-09-09,10300.192839858744
2016-09-12,10446.502708785265
2016-09-13,10300.472353421377
2016-09-14,10286.992296716931
2016-09-15,10386.412068245732
2016-09-16,10348.85139762121
2016-09-19,10340.225629718025
2016-09-20,10357.185348557063
