Date,Capital
2016-01-04,10000.0
2016-01-05,10011.124686974608
2016-01-06,9874.544624147537
2016-01-07,9668.118921183492
2016-01-08,9558.358239428359
2016-01-11,9590.631773512996
2016-01-12,9668.170134330034
2016-01-13,9468.867476676718
2016-01-14,9612.731923469506
2016-01-15,9401.49156994245
2016-01-19,9433.731484749525
2016-01-20,9300.04822525581
2016-01-21,9355.913603795423
2016-01-22,9498.769120534309
2016-01-25,9382.608097808048
2016-01-26,9535.219000353798
2016-01-27,9408.697438772346
2016-01-28,9448.421148602798
2016-01-29,9708.683485403355
2016-02-01,9699.64214133993
2016-02-02,9503.879406070773
2016-02-03,9590.907551278602
2016-02-04,9615.084271581947
2016-02-05,9462.547561626012
2016-02-08,9375.561312429683
2016-02-09,9382.653959536701
2016-02-10,9343.5923214473
2016-02-11,9229.96730696419
2016-02-12,9406.43387067617
2016-02-16,9516.659253680378
2016-02-17,9681.922772437163
2016-02-18,9658.472543778635
2016-02-19,9650.917698258261
2016-02-22,9753.021522371875
2016-02-23,9632.326030669232
2016-02-24,9659.876585134638
2016-02-25,9764.38168024086
2016-02-26,9713.99140507095
2016-02-29,9625.825153603524
2016-03-01,9871.648950330637
2016-03-02,9899.448733128607
2016-03-03,9925.846827479969
2016-03-04,9951.257579402487
2016-03-07,9978.962417144701
2016-03-08,9928.95468556623
2016-03-09,9977.390936763353
2016-03-10,9980.244170519596
2016-03-11,10093.065288172937
2016-03-14,10090.738235287894
2016-03-15,10102.056168215493
2016-03-16,10148.801624830361
2016-03-17,10236.828385712162
2016-03-18,10303.800616189186
2016-03-21,10325.136324950005
2016-03-22,10317.671797205674
2016-03-23,10251.055610817413
2016-03-24,10261.028466879277
2016-03-28,10263.78835310986
2016-03-29,10325.222391834684
2016-03-30,10372.054746460808
2016-03-31,10354.020512573914
2016-04-01,10443.578577556355
2016-04-04,10402.417731944015
2016-04-05,10313.699913901373
2016-04-06,10407.653858637383
2016-04-07,10293.547581219986
2016-04-08,10318.806145115555
2016-04-11,10288.478139885245
2016-04-12,10380.050729613362
2016-04-13,10482.568452173526
2016-04-14,10481.030929085751
2016-04-15,10470.143463641634
2016-04-18,10537.178505033306
2016-04-19,10559.454936495265
2016-04-20,10545.723545926314
2016-04-21,10478.135951809672
2016-04-22,10469.231686545047
2016-04-25,10451.356314743176
2016-04-26,10452.711965034721
2016-04-27,10477.215212047266
2016-04-28,10363.082616805868
2016-04-29,10313.282827360643
2016-05-02,10391.91192162901
2016-05-03,10309.683288196451
2016-05-04,10248.890655796651
2016-05-05,10256.546915852123
2016-05-06,10283.665472260802
2016-05-09,10280.700373969496
2016-05-10,10402.552051895746
2016-05-11,10295.471692684747
