,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,9937.516192626954
2,2016-01-06,9843.684924316407
3,2016-01-07,9551.20402927399
4,2016-01-08,9595.439813232422
5,2016-01-11,9749.770035678865
6,2016-01-12,9891.021519596103
7,2016-01-13,9637.164200717927
8,2016-01-14,9847.559269840242
9,2016-01-15,9611.479554111484
10,2016-01-19,9565.05547421646
11,2016-01-20,9577.898625308992
12,2016-01-21,9529.496956760408
13,2016-01-22,10035.238144809726
14,2016-01-25,9839.65719311905
15,2016-01-26,9893.984177524568
16,2016-01-27,9245.014744693757
17,2016-01-28,9311.197327548984
18,2016-01-29,9632.222298557283
19,2016-02-01,9542.335141117099
20,2016-02-02,9349.719330722812
21,2016-02-03,9534.432236606599
22,2016-02-04,9610.903412754062
23,2016-02-05,9354.67447751236
24,2016-02-08,9452.995152408603
25,2016-02-09,9451.01176922989
26,2016-02-10,9379.501534397126
27,2016-02-11,9322.89481824112
28,2016-02-12,9351.699402744294
29,2016-02-16,9614.877629215242
30,2016-02-17,9761.861554080964
31,2016-02-18,9577.138714725495
32,2016-02-19,9555.289215976716
33,2016-02-22,9638.711338932037
34,2016-02-23,9421.216320926667
35,2016-02-24,9561.24847119522
36,2016-02-25,9626.795311862947
37,2016-02-26,9641.691380435945
38,2016-02-29,9619.845192844394
39,2016-03-01,10001.20689862442
40,2016-03-02,10023.057225162507
41,2016-03-03,10097.54170697403
42,2016-03-04,10247.50567334366
43,2016-03-07,10134.285618717195
44,2016-03-08,10050.862667972566
45,2016-03-09,10059.800309116365
46,2016-03-10,10064.770356113435
47,2016-03-11,10173.019535953525
48,2016-03-14,10198.84159558487
49,2016-03-15,10403.427239353181
50,2016-03-16,10541.476006443023
51,2016-03-17,10524.59076016617
52,2016-03-18,10536.505959445954
53,2016-03-21,10535.514267856599
54,2016-03-22,10615.958004886628
55,2016-03-23,10557.362111026767
56,2016-03-24,10511.681385929109
57,2016-03-28,10464.010655338287
58,2016-03-29,10711.301121646882
59,2016-03-30,10898.00734418106
60,2016-03-31,10841.401455814363
61,2016-04-01,10940.713822299958
62,2016-04-04,11052.937218601228
63,2016-04-05,10922.837712223054
64,2016-04-06,11037.049458438874
65,2016-04-07,10796.711594516757
66,2016-04-08,10808.627621585849
67,2016-04-11,10844.38066952896
68,2016-04-12,10985.406166965486
69,2016-04-13,11144.306946689607
70,2016-04-14,11150.26702969742
71,2016-04-15,10926.806961948396
72,2016-04-18,10691.43583386612
73,2016-04-19,10634.828289920808
74,2016-04-20,10656.678616458892
75,2016-04-21,10541.476006443023
76,2016-04-22,10512.673077518464
77,2016-04-25,10453.083836490632
78,2016-04-26,10380.584393436435
79,2016-04-27,9732.063622409822
80,2016-04-28,9435.121525699617
81,2016-04-29,9326.869034702302
82,2016-05-02,9316.935563022615
83,2016-05-03,9469.878743106843
84,2016-05-04,9371.558068210601
85,2016-05-05,9333.58902829361
86,2016-05-06,9281.629521305085
87,2016-05-09,9288.627652103425
88,2016-05-10,9351.572750980378
89,2016-05-11,9260.649201328279
90,2016-05-12,9043.827176029206
91,2016-05-13,9061.81172650528
92,2016-05-16,9397.538235599519
93,2016-05-17,9358.570881778718
94,2016-05-18,9465.483181888581
95,2016-05-19,9429.513253147126
96,2016-05-20,9531.427361423493
97,2016-05-23,9652.33012860489
98,2016-05-24,9799.209752017976
99,2016-05-25,9971.069573337558
100,2016-05-26,10050.00590604019
101,2016-05-27,10044.007744724273
102,2016-05-31,9995.048973972322
103,2016-06-01,9855.164997989656
104,2016-06-02,9781.222718173984
105,2016-06-03,9801.208035404206
106,2016-06-06,9872.148751194001
107,2016-06-07,9912.118557865142
