Date,Portfolio_Value
2016-01-05,9992.111253292554
2016-01-06,9849.562462391681
2016-01-07,9657.238047062168
2016-01-08,9569.892636271516
2016-01-11,9596.866133096371
2016-01-12,9671.27464668655
2016-01-13,9468.328149325063
2016-01-14,9636.155878163081
2016-01-15,9386.349299870282
2016-01-19,9407.572865610873
2016-01-20,9281.258151154598
2016-01-21,9334.694794743054
2016-01-22,9506.997587575619
2016-01-25,9371.293419961095
2016-01-26,9519.141821277175
2016-01-27,9417.663100728656
2016-01-28,9478.851907125336
2016-01-29,9732.017199026246
2016-02-01,9731.014546456068
2016-02-02,9509.491896289928
2016-02-03,9594.851953506126
2016-02-04,9646.407240405144
2016-02-05,9483.403372335177
2016-02-08,9364.347061940649
2016-02-09,9374.384552878952
2016-02-10,9337.397560570806
2016-02-11,9238.956454032867
2016-02-12,9419.734771578767
2016-02-16,9519.814923794838
2016-02-17,9731.250679712453
2016-02-18,9687.986275092042
2016-02-19,9690.993708466336
2016-02-22,9815.745762809975
2016-02-23,9707.59339271645
2016-02-24,9726.62191264157
2016-02-25,9901.188738207336
2016-02-26,9873.87146073881
2016-02-29,9788.072798098417
2016-03-01,10036.2209989222
2016-03-02,10052.710282581273
2016-03-03,10099.780591092387
2016-03-04,10129.716439794383
2016-03-07,10158.815543302668
2016-03-08,10100.280674590993
2016-03-09,10144.736779423143
2016-03-10,10136.621881776788
2016-03-11,10283.825603879533
2016-03-14,10298.57892097148
2016-03-15,10311.449466439293
2016-03-16,10392.339290697711
2016-03-17,10484.585653864991
2016-03-18,10544.61730458361
2016-03-21,10566.843161162305
2016-03-22,10566.439550812674
2016-03-23,10479.996649163706
2016-03-24,10499.690820650072
2016-03-28,10497.222943410992
2016-03-29,10572.480291921305
2016-03-30,10640.688628517788
2016-03-31,10629.912466812719
2016-04-01,10731.831064112188
2016-04-04,10691.998682704281
2016-04-05,10592.485049839008
2016-04-06,10673.297683413848
2016-04-07,10545.545359620015
2016-04-08,10554.300193724834
2016-04-11,10543.428885080404
2016-04-12,10643.245855700809
2016-04-13,10810.90289212446
2016-04-14,10832.624195931528
2016-04-15,10807.5414603386
2016-04-18,10874.612560835307
2016-04-19,10900.435170674495
2016-04-20,10930.16084123808
2016-04-21,10873.010535486226
2016-04-22,10825.39368440259
2016-04-25,10793.800707988112
2016-04-26,10794.021191382864
2016-04-27,10780.974544561564
2016-04-28,10652.917915101149
2016-04-29,10614.730401348947
2016-05-02,10703.233119294959
2016-05-03,10597.161000499118
2016-05-04,10517.504577376856
2016-05-05,10495.509722104029
2016-05-06,10533.087751580528
2016-05-09,10512.568451977271
2016-05-10,10654.721205825934
2016-05-11,10542.282589108789
2016-05-12,10539.825929529206
2016-05-13,10453.830383798679
2016-05-16,10563.413628776296
2016-05-17,10442.05918734109
2016-05-18,10481.509482135441
2016-05-19,10449.127157022018
2016-05-20,10495.951504103798
2016-05-23,10491.38438411272
2016-05-24,10628.277718891391
2016-05-25,10723.271826228845
2016-05-26,10703.220994643802
2016-05-27,10732.025668591361
2016-05-31,10692.44562678705
2016-06-01,10700.711308280339
2016-06-02,10728.279424555476
2016-06-03,10700.231131529034
2016-06-06,10764.047150910488
2016-06-07,10780.378001893598
2016-06-08,10812.795315429525
2016-06-09,10799.874924022213
2016-06-10,10748.650495542577
2016-06-13,10671.069586266121
2016-06-14,10634.039843381861
2016-06-15,10611.970820513428
2016-06-16,10663.804434519885
2016-06-17,10589.922341777052
2016-06-20,10662.162718590656
2016-06-21,10686.059224182522
2016-06-22,10653.918970063425
2016-06-23,10809.303154073958
2016-06-24,10376.41479946344
2016-06-27,10176.647165834827
2016-06-28,10335.360485206102
2016-06-29,10523.358924450959
2016-06-30,10673.598540292507
2016-07-01,10677.660577531073
2016-07-05,10578.811644878537
2016-07-06,10649.599017186016
2016-07-07,10647.914557609147
2016-07-08,10840.980087928716
2016-07-11,10903.891128510293
2016-07-12,10997.048213842665
2016-07-13,11001.584393450958
2016-07-14,11077.1901396229
2016-07-15,11083.510715965987
2016-07-18,11091.639186087466
2016-07-19,11076.700031595341
2016-07-20,11128.950644762825
2016-07-21,11058.805198325505
2016-07-22,11093.612479007814
2016-07-25,11054.020502842794
2016-07-26,11088.90337169526
2016-07-27,11078.399368713004
2016-07-28,11068.833895132913
2016-07-29,11070.252144651364
2016-08-01,11038.294915237395
2016-08-02,10977.913093869103
2016-08-03,11024.3785819994
2016-08-04,11021.97312078195
2016-08-05,11184.779092803545
2016-08-08,11162.216987297725
2016-08-09,11157.862208299943
2016-08-10,11130.2285533453
2016-08-11,11205.482348250085
2016-08-12,11195.318105712437
2016-08-15,11220.950160804365
2016-08-16,11171.353412891664
2016-08-17,11176.36204131464
2016-08-18,11199.310131943188
2016-08-19,11172.624723978151
2016-08-22,11167.134871143766
2016-08-23,11177.090498285332
2016-08-24,11134.696103162947
2016-08-25,11105.534876523081
2016-08-26,11086.757459913635
2016-08-29,11146.22231310905
2016-08-30,11127.801968848944
2016-08-31,11112.776118516913
2016-09-01,11122.49676746209
2016-09-02,11158.674966748516
2016-09-06,11196.021729448728
2016-09-07,11176.919320578923
2016-09-08,11153.844073306238
2016-09-09,10938.45512937788
2016-09-12,11093.393829901608
2016-09-13,10937.189521349805
2016-09-14,10928.450126590045
2016-09-15,11046.910338680667
2016-09-16,11019.997028223166
2016-09-19,10992.349362239911
2016-09-20,11012.971977162162
2016-09-21,11106.814219250502
2016-09-22,11179.026345748878
2016-09-23,11069.110162821673
2016-09-26,10965.024868809944
2016-09-27,11050.07615482817
2016-09-28,11087.468998243068
2016-09-29,10978.492784073218
2016-09-30,11075.904377596833
2016-10-03,11035.42429962124
