,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,10134.20394929123
2,2016-01-06,10092.472576457978
3,2016-01-07,10106.77991135788
4,2016-01-08,9964.005211193085
5,2016-01-11,10021.605564434052
6,2016-01-12,9983.684765178681
7,2016-01-13,9769.236778575898
8,2016-01-14,9944.748337108613
9,2016-01-15,9768.926914531708
10,2016-01-19,9813.387832958222
11,2016-01-20,9621.16420396042
12,2016-01-21,9734.967640239716
13,2016-01-22,9853.537800151826
14,2016-01-25,9856.97745545578
15,2016-01-26,10131.59941514206
16,2016-01-27,10151.134018260957
17,2016-01-28,10229.003605205537
18,2016-01-29,10528.905659038544
19,2016-02-01,10555.81010087204
20,2016-02-02,10472.597858745576
21,2016-02-03,10569.586109477998
22,2016-02-04,10611.542908031464
23,2016-02-05,10661.634846050263
24,2016-02-08,10665.423893291474
25,2016-02-09,10599.488762218476
26,2016-02-10,10559.37138779831
27,2016-02-11,10461.443954784394
28,2016-02-12,10641.486015636445
29,2016-02-16,10668.132541973115
30,2016-02-17,10721.225540477753
31,2016-02-18,10556.804333049775
32,2016-02-19,10593.08869965744
33,2016-02-22,10716.690594036103
34,2016-02-23,10740.031212169648
35,2016-02-24,10827.871410686494
36,2016-02-25,10963.647980052949
37,2016-02-26,10809.18133576584
38,2016-02-29,10750.303741771699
39,2016-03-01,10848.571712810517
40,2016-03-02,10821.831173259736
41,2016-03-03,10815.903343517304
42,2016-03-04,10892.83927186203
43,2016-03-07,11004.164638835908
44,2016-03-08,11005.843578655244
45,2016-03-09,11001.527450878144
46,2016-03-10,10984.899334270478
47,2016-03-11,11028.390972454072
48,2016-03-14,11042.691696483613
49,2016-03-15,11124.287071544648
50,2016-03-16,11131.206058818818
51,2016-03-17,11112.962883312226
52,2016-03-18,11121.03409608078
53,2016-03-21,11193.32162507248
54,2016-03-22,11186.271614391328
55,2016-03-23,11130.603760082246
56,2016-03-24,11183.092884380341
57,2016-03-28,11251.301296550751
58,2016-03-29,11184.274769145966
59,2016-03-30,11325.41704972458
60,2016-03-31,11295.74680741501
61,2016-04-01,11373.521450359345
62,2016-04-04,11340.655674297333
63,2016-04-05,11281.62089951706
64,2016-04-06,11347.984577495576
65,2016-04-07,11287.322117168427
66,2016-04-08,11257.667446453095
67,2016-04-11,11199.500980693818
68,2016-04-12,11366.782188732148
69,2016-04-13,11415.566261608124
70,2016-04-14,11371.9058612175
71,2016-04-15,11413.886307079316
72,2016-04-18,11507.749252635957
73,2016-04-19,11504.354389507294
74,2016-04-20,11433.105091411591
75,2016-04-21,11360.454792339326
76,2016-04-22,11382.959114391328
77,2016-04-25,11438.562023479462
78,2016-04-26,11354.272789318085
79,2016-04-27,11414.988415081025
80,2016-04-28,11346.525177318574
81,2016-04-29,11182.727569896699
82,2016-05-02,11275.610195476533
83,2016-05-03,11212.194706279755
84,2016-05-04,11202.379917461396
85,2016-05-05,11223.258117992402
86,2016-05-06,11349.147983867646
87,2016-05-09,11397.118866283417
88,2016-05-10,11439.838795024873
89,2016-05-11,11260.749016124726
90,2016-05-12,11311.06219514084
91,2016-05-13,11086.64138062668
92,2016-05-16,11219.589348155976
93,2016-05-17,11082.614101726533
94,2016-05-18,10917.793865520478
95,2016-05-19,11386.965145427705
96,2016-05-20,11441.770489055634
97,2016-05-23,11445.480335552216
98,2016-05-24,11591.78178055954
99,2016-05-25,11656.529949504853
100,2016-05-26,11654.225464183808
101,2016-05-27,11645.24086411667
102,2016-05-31,11629.669975597382
103,2016-06-01,11617.442112285615
104,2016-06-02,11636.129471141816
105,2016-06-03,11639.502891857148
106,2016-06-06,11710.19337495041
107,2016-06-07,11734.941555339814
108,2016-06-08,11773.458946544648
109,2016-06-09,11715.361671764374
110,2016-06-10,11668.964302379609
111,2016-06-13,11568.709286052705
112,2016-06-14,11618.113731700898
113,2016-06-15,11639.229263622285
114,2016-06-16,11723.715889293671
115,2016-06-17,11661.193367321015
116,2016-06-20,11748.048160869599
117,2016-06-21,11783.86206849289
118,2016-06-22,11804.016681987763
119,2016-06-23,11927.896175701142
120,2016-06-24,11752.265041667939
121,2016-06-27,11648.33374818039
122,2016-06-28,11726.54553635788
123,2016-06-29,11872.740970928193
124,2016-06-30,12038.261200267792
125,2016-07-01,12033.263984996796
126,2016-07-05,12063.628898937226
127,2016-07-06,12107.730270702363
128,2016-07-07,12073.450931865693
129,2016-07-08,12174.097557384492
130,2016-07-11,12222.420158702851
131,2016-07-12,12191.472748119355
132,2016-07-13,12223.6495822258
133,2016-07-14,12285.100300151826
134,2016-07-15,12298.606548625947
135,2016-07-18,12304.258922893525
136,2016-07-19,12292.959118206025
137,2016-07-20,12310.190407115937
138,2016-07-21,12248.651314098359
139,2016-07-22,12258.07903321457
140,2016-07-25,12249.335148174287
141,2016-07-26,12184.03419526291
142,2016-07-27,12167.022808391572
143,2016-07-28,12151.180305797578
144,2016-07-29,12139.613991100312
145,2016-08-01,12207.184963542939
146,2016-08-02,12152.520222026826
147,2016-08-03,12137.092727977753
148,2016-08-04,12150.067127544404
149,2016-08-05,12215.685829479218
150,2016-08-08,12179.827709514619
151,2016-08-09,12190.718483287812
152,2016-08-10,12283.478046733857
153,2016-08-11,12340.932014781953
154,2016-08-12,12325.56037934494
155,2016-08-15,12285.45641740036
156,2016-08-16,12205.351181346894
157,2016-08-17,12265.087921459199
158,2016-08-18,12362.488079387665
159,2016-08-19,12245.990955669404
160,2016-08-22,12218.697807628632
161,2016-08-23,12177.870567638398
162,2016-08-24,12188.512001354218
163,2016-08-25,12105.502712566376
164,2016-08-26,12092.57447083664
165,2016-08-29,12151.217029888154
166,2016-08-30,12131.783661205292
167,2016-08-31,12114.092106182099
168,2016-09-01,12259.471969921113
169,2016-09-02,12257.059173900605
170,2016-09-06,12290.063907939912
171,2016-09-07,12185.37762482834
172,2016-09-08,12176.60249741745
173,2016-09-09,11897.25807984543
174,2016-09-12,12121.138428050996
175,2016-09-13,12012.004879314423
176,2016-09-14,12001.82451279831
177,2016-09-15,12110.426502544404
178,2016-09-16,12101.863071758271
179,2016-09-19,12087.541595775605
180,2016-09-20,12105.294048625947
181,2016-09-21,12189.25404771042
182,2016-09-22,12205.274566967011
183,2016-09-23,12132.145820934296
184,2016-09-26,12021.085487682343
185,2016-09-27,12095.560955364228
186,2016-09-28,12089.55141099167
187,2016-09-29,11924.621326763154
188,2016-09-30,12074.536571819306
189,2016-10-03,12026.165596324921
190,2016-10-04,11895.17989762497
191,2016-10-05,11911.732151348115
192,2016-10-06,11683.587368328095
193,2016-10-07,11615.818790752412
194,2016-10-10,11546.953926403046
195,2016-10-11,11447.31300385666
196,2016-10-12,11454.75426896286
197,2016-10-13,11531.386577922822
198,2016-10-14,11560.27804215622
199,2016-10-17,11536.048210460664
200,2016-10-18,11584.892887432099
201,2016-10-19,11586.471210796357
202,2016-10-20,11575.78791840744
203,2016-10-21,11530.820095378876
204,2016-10-24,11662.153164226533
205,2016-10-25,11514.338768321992
206,2016-10-26,11543.415657360078
207,2016-10-27,11540.078724224091
208,2016-10-28,11554.027778942109
209,2016-10-31,11541.61809571457
210,2016-11-01,11444.54500611496
211,2016-11-02,11504.534805614472
212,2016-11-03,11555.559070903779
213,2016-11-04,11503.134701091767
214,2016-11-07,11664.24020798874
215,2016-11-08,11707.060863811494
216,2016-11-09,11801.862842876435
217,2016-11-10,11952.650978405
218,2016-11-11,11964.87170823288
