,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,10054.99659011841
2,2016-01-06,9932.106403808595
3,2016-01-07,9718.504269104005
4,2016-01-08,9594.119480590822
5,2016-01-11,9691.431091766359
6,2016-01-12,9817.635853271486
7,2016-01-13,9583.450317840578
8,2016-01-14,9676.569172363283
9,2016-01-15,9409.533646087648
10,2016-01-19,9365.530006866456
11,2016-01-20,9281.492329101564
12,2016-01-21,9335.009636383058
13,2016-01-22,9518.637024383546
14,2016-01-25,9368.22684906006
15,2016-01-26,9379.926575164796
16,2016-01-27,9197.320332031251
17,2016-01-28,8985.496567230226
18,2016-01-29,9560.499962310792
19,2016-02-01,9563.357128601076
20,2016-02-02,9328.626968841554
21,2016-02-03,9451.720489959718
22,2016-02-04,9452.804428558351
23,2016-02-05,8936.312538604738
24,2016-02-08,8419.513920288087
25,2016-02-09,8590.56644104004
26,2016-02-10,8813.912209014894
27,2016-02-11,8671.983715515138
28,2016-02-12,8872.454239349367
29,2016-02-16,8939.440418701173
30,2016-02-17,9177.272869567872
31,2016-02-18,9037.087627868654
32,2016-02-19,9080.32170150757
33,2016-02-22,9291.989323120119
34,2016-02-23,9165.840023498537
35,2016-02-24,9124.36520050049
36,2016-02-25,9507.680214385988
37,2016-02-26,9467.361835937501
38,2016-02-29,9364.108452301027
39,2016-03-01,9660.884556274415
40,2016-03-02,9643.512714843751
41,2016-03-03,9620.204777221681
42,2016-03-04,9629.307323913576
43,2016-03-07,9422.460072021486
44,2016-03-08,9272.817608337404
45,2016-03-09,9322.467316131593
46,2016-03-10,9266.643509368898
47,2016-03-11,9434.288593750001
48,2016-03-14,9442.375637512208
49,2016-03-15,9464.41455886841
50,2016-03-16,9545.740578155519
51,2016-03-17,9618.29615829468
52,2016-03-18,9676.503075103761
53,2016-03-21,9661.149353485109
54,2016-03-22,9606.333202819826
55,2016-03-23,9657.603611450197
56,2016-03-24,9702.956516723634
57,2016-03-28,9679.408161621095
58,2016-03-29,9816.387104492189
59,2016-03-30,10021.97073791504
60,2016-03-31,9976.348217468263
61,2016-04-01,10150.433594207765
62,2016-04-04,10172.263100128175
63,2016-04-05,10050.17583129883
64,2016-04-06,10204.253574829103
65,2016-04-07,10134.063812713624
