,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,10047.568297988892
2,2016-01-06,9993.1557575531
3,2016-01-07,9855.01930392456
4,2016-01-08,9765.195792800903
5,2016-01-11,9734.176639205933
6,2016-01-12,9799.941150314331
7,2016-01-13,9665.140826828003
8,2016-01-14,9840.5516849823
9,2016-01-15,9663.418441421509
10,2016-01-19,9738.053504592895
11,2016-01-20,9569.354787475586
12,2016-01-21,9616.157636291504
13,2016-01-22,9691.726018554687
14,2016-01-25,9672.521825439453
15,2016-01-26,10080.648187286377
16,2016-01-27,10165.903598434448
17,2016-01-28,10199.310485488892
18,2016-01-29,10397.932744628906
19,2016-02-01,10404.727937347412
20,2016-02-02,10314.740787155151
21,2016-02-03,10339.491176254272
22,2016-02-04,10310.486314422607
23,2016-02-05,9958.851310379028
24,2016-02-08,10085.918359405518
25,2016-02-09,10097.014360076904
26,2016-02-10,10083.827319747925
27,2016-02-11,10070.44305003357
28,2016-02-12,10099.802962905884
29,2016-02-16,10161.282588607788
30,2016-02-17,10170.037416107178
31,2016-02-18,10288.585691101074
32,2016-02-19,10333.414428359985
33,2016-02-22,10400.266671783447
34,2016-02-23,10332.328635818481
35,2016-02-24,10406.964717514038
36,2016-02-25,10543.370671875
37,2016-02-26,10488.146518356323
38,2016-02-29,10443.947425491333
39,2016-03-01,10634.969964630127
40,2016-03-02,10614.985360748291
41,2016-03-03,10558.151445037842
42,2016-03-04,10554.054458267212
43,2016-03-07,10575.091189987183
44,2016-03-08,10549.017926818848
45,2016-03-09,10618.599179870605
46,2016-03-10,10647.650193817139
47,2016-03-11,10719.385930664062
48,2016-03-14,10735.349958068848
49,2016-03-15,10751.20912135315
50,2016-03-16,10725.64119303894
51,2016-03-17,10666.931602127075
52,2016-03-18,10742.677669174194
53,2016-03-21,10720.858642227173
54,2016-03-22,10728.985967285156
55,2016-03-23,10824.309730178833
56,2016-03-24,10796.685693389893
57,2016-03-28,10788.319390899658
58,2016-03-29,10875.502645141602
59,2016-03-30,10890.982387191772
60,2016-03-31,10824.933902389526
61,2016-04-01,10926.41822970581
62,2016-04-04,10884.453578598022
63,2016-04-05,10910.231879837036
64,2016-04-06,10951.11121333313
65,2016-04-07,10946.954129821777
66,2016-04-08,10930.562179214478
67,2016-04-11,10914.101508743286
68,2016-04-12,10967.626327163696
69,2016-04-13,10981.871768600464
70,2016-04-14,10988.660119659424
71,2016-04-15,11020.354526168823
72,2016-04-18,11098.06930506897
73,2016-04-19,11242.47664225769
74,2016-04-20,11311.040500289917
75,2016-04-21,11268.435113555908
76,2016-04-22,11243.275069839478
77,2016-04-25,11287.006988174438
78,2016-04-26,11242.537196762085
79,2016-04-27,11240.92358744812
80,2016-04-28,11210.188411361694
81,2016-04-29,11155.621892578125
82,2016-05-02,11236.089099533081
