,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
4,2009-01-08,UNH,26.100000381469727,26.90999984741211,25.75,21.726842880249023,6106900.0,3.0,-0.0334633219327535,22.682997035759023,20.995214176399177,25.498979004762305,-66.79605721199505,100.0,21.8391056060791,21.8391056060791,42.560001373291016,0.0
4,2009-01-08,V,14.0024995803833,14.074999809265137,13.317500114440918,12.528878211975098,34683600.0,3.0,0.0250110184120799,13.234712159663356,11.66036764380344,68.23660273684439,-2.7723705296398307,14.559886746617504,12.447539901733398,12.447539901733398,42.560001373291016,0.0
5,2009-01-09,AAPL,3.3289289474487305,3.3350000381469727,3.2192859649658203,2.7422432899475098,546845600.0,4.0,-0.0024402996162957,2.8848759685177723,2.692048593936452,47.932629767798986,-27.018276683656545,49.95238035665999,2.788462281227112,2.788462281227112,42.81999969482422,0.0
5,2009-01-09,BA,44.79999923706055,45.150001525878906,43.93000030517578,33.34103775024414,5645100.0,4.0,-0.058432520193115,35.142061151640426,32.79763865711609,34.901228305281634,-56.78689750865179,2.5857146847536603,33.96984990437826,33.96984990437826,42.81999969482422,0.0
5,2009-01-09,CRM,8.15999984741211,8.197500228881836,7.679999828338623,7.882500171661377,6386000.0,4.0,-0.0313014596465759,8.852910722383298,7.681255772621993,31.370743095311862,-115.93558216233392,45.41143908443259,8.267083247502645,8.267083247502645,42.81999969482422,0.0
5,2009-01-09,UNH,26.75,27.0,25.799999237060547,21.515363693237305,5931400.0,4.0,-0.0378297459074978,22.58489529726216,20.985401943948776,21.84493562979887,-62.832499299553525,81.54399321454866,21.78514862060547,21.78514862060547,42.81999969482422,0.0
5,2009-01-09,V,14.005000114440918,14.077500343322754,13.69499969482422,12.497421264648438,16702400.0,4.0,0.0200460120071461,13.16109873716582,11.750608187272656,66.54379589020877,21.11982747924628,14.70312278924235,12.455853462219238,12.455853462219238,42.81999969482422,0.0
6,2009-01-12,AAPL,3.2307140827178955,3.249643087387085,3.12678599357605,2.684117555618286,617716400.0,0.0,-0.0065409377503136,2.891741952861904,2.655369830846941,40.23736068348849,-101.50293027275252,9.320766091849071,2.7735558918544223,2.7735558918544223,45.84000015258789,0.0
6,2009-01-12,BA,44.27999877929688,44.45000076293945,43.18999862670898,32.80847930908203,4989200.0,0.0,-0.0958295923117944,35.18806350736563,32.41981613130625,27.53856704696007,-108.51029829416808,24.05572347689199,33.80393981933594,33.80393981933594,45.84000015258789,0.0
6,2009-01-12,CRM,7.849999904632568,7.872499942779541,7.617499828338623,7.712500095367432,3714000.0,0.0,-0.0482373771271049,8.86737517903994,7.508338986783861,28.26560067385496,-131.06736775691897,49.79291038423472,8.1878570829119,8.1878570829119,45.84000015258789,0.0
6,2009-01-12,UNH,26.57999992370605,26.790000915527344,25.290000915527344,20.8402099609375,6242600.0,0.0,-0.0705639737294561,22.67154339131725,20.62877137570284,14.827514263212322,-134.5715296212821,88.16149243189624,21.650157383510045,21.650157383510045,45.84000015258789,0.0
6,2009-01-12,V,13.822500228881836,14.037500381469728,13.140000343322754,11.899741172790527,31520400.0,0.0,-0.0105592958773321,13.145301722455878,11.607515976431538,44.73225748744325,-64.56701216437223,17.93751089866571,12.376408849443708,12.376408849443708,45.84000015258789,0.0
7,2009-01-13,AAPL,3.1514289379119877,3.2049999237060547,3.0839290618896484,2.655356884002685,798397600.0,1.0,-0.0105532239550911,2.8964691672455185,2.621092864500392,37.1818918062637,-113.44876661139142,3.614243244387719,2.7587810158729558,2.7587810158729558,43.27000045776367,0.0
7,2009-01-13,BA,43.380001068115234,43.619998931884766,41.79999923706055,31.848371505737305,6359400.0,1.0,-0.1650272080621704,35.44476209391678,31.67422546635544,19.76311702720137,-166.18180602390328,47.3538794435564,33.55949378013611,33.55949378013611,43.27000045776367,0.0
7,2009-01-13,CRM,7.559999942779541,7.804999828338623,7.244999885559082,7.40749979019165,11997600.0,1.0,-0.0733235929222129,8.92712784070732,7.253497001936418,23.878836443443102,-143.13125876729188,66.7802294293363,8.090312421321869,8.090312421321869,43.27000045776367,0.0
7,2009-01-13,UNH,24.920000076293945,26.290000915527344,24.850000381469727,20.62871360778809,10393800.0,1.0,-0.101437429541999,22.71238039598797,20.33257342710163,13.42950439082773,-161.63871031390954,91.10339669820247,21.5224769115448,21.5224769115448,43.27000045776367,0.0
7,2009-01-13,V,13.1875,13.335000038146973,12.8774995803833,11.940181732177734,23133200.0,1.0,-0.0289879696657777,13.097694027545792,11.54606689202513,45.97182628528063,-107.17774293410544,28.259211881370373,12.32188045978546,12.32188045978546,43.27000045776367,0.0
8,2009-01-14,AAPL,3.0799999237060547,3.1160709857940674,3.0257139205932617,2.583303928375244,1021664000.0,2.0,-0.0167458943053442,2.9132769510430725,2.565290172370013,31.067765213031564,-135.88809193908773,17.7460980356074,2.739283561706543,2.739283561706543,49.13999938964844,0.0
8,2009-01-14,BA,41.880001068115234,41.97999954223633,40.869998931884766,30.903268814086918,7354900.0,2.0,-0.2573242811627381,35.76350725312675,30.76520809246788,15.34976804478316,-174.76637711289976,56.82660361834344,33.26435767279731,33.26435767279731,49.13999938964844,0.0
8,2009-01-14,CRM,7.34250020980835,7.34250020980835,6.822500228881836,6.965000152587891,11250400.0,2.0,-0.1115336936347084,9.049500880990497,6.8810545686012485,19.36758151708092,-163.7925161898403,76.44366198369681,7.965277724795872,7.965277724795872,49.13999938964844,0.0
8,2009-01-14,UNH,24.700000762939453,24.959999084472656,23.770000457763672,19.5875186920166,7846700.0,2.0,-0.1729307731495915,23.01127574704469,19.603687360594197,9.07295218739148,-196.8481196164688,94.61473599021063,21.307481553819443,21.307481553819443,49.13999938964844,0.0
8,2009-01-14,V,13.0024995803833,13.15250015258789,12.55500030517578,11.452598571777344,25246800.0,2.0,-0.0654991908193789,13.154000073402372,11.296587093277855,35.922801647336726,-137.06839534049047,38.42965838665308,12.225293583340116,12.225293583340116,49.13999938964844,0.0
9,2009-01-15,AAPL,2.877500057220459,3.004286050796509,2.858928918838501,2.5242693424224854,1831634000.0,3.0,-0.0239360075475172,2.9308605313104827,2.504703748245792,27.26740524697837,-166.4839427631603,43.23502243732985,2.717782139778137,2.717782139778137,51.0,0.0
9,2009-01-15,BA,41.06999969482422,41.59999847412109,39.5099983215332,30.723243713378903,8464900.0,3.0,-0.3283265471455223,35.86238242671442,30.15811012699652,14.702789488509026,-151.2983769611023,66.3042985851937,33.01024627685547,33.01024627685547,51.0,0.0
9,2009-01-15,CRM,7.034999847412109,7.184999942779541,6.767499923706055,6.922500133514404,11600000.0,3.0,-0.1392053733705411,9.07750247500398,6.64449745633147,19.01073409940589,-134.6466602217982,77.36011750980522,7.860999965667725,7.860999965667725,51.0,0.0
9,2009-01-15,UNH,24.059999465942383,25.13999938964844,23.86000061035156,20.24639892578125,10735100.0,3.0,-0.1871917978461752,22.942271656152705,19.460474925878547,25.00020005875756,-123.11863706421248,81.82902198621854,21.201373291015624,21.201373291015624,51.0,0.0
9,2009-01-15,V,12.595000267028809,12.712499618530272,11.875,11.095338821411133,47446400.0,3.0,-0.1088485480306129,13.242511356833193,10.982084857461242,30.81682629871665,-169.1274155089345,53.339351579560834,12.112298107147216,12.112298107147216,51.0,0.0
10,2009-01-16,AAPL,3.010714054107666,3.01357102394104,2.871428966522217,2.4924817085266118,1047625600.0,4.0,-0.0304895189921792,2.940858172947977,2.4537423918352923,25.527978727515816,-137.11961812507732,40.6414657900781,2.6973002823916348,2.6973002823916348,46.11000061035156,0.0
10,2009-01-16,BA,41.45000076293945,43.04999923706055,41.040000915527344,31.848371505737305,9310800.0,4.0,-0.3150875749786621,35.69963552834115,30.10960706698467,32.96924314304856,-71.32494732443932,33.022643872200604,32.904621297662906,32.904621297662906,46.11000061035156,0.0
10,2009-01-16,CRM,7.097499847412109,7.107500076293945,6.570000171661377,7.03249979019165,13016800.0,4.0,-0.1513888326689354,9.043256847157668,6.528106688636678,22.818296145298405,-115.73743692467362,80.3017971440033,7.785681767897173,7.785681767897173,46.11000061035156,0.0
10,2009-01-16,UNH,25.38999938964844,25.6200008392334,24.76000022888184,20.742599487304688,9587900.0,4.0,-0.1684364608920709,22.834238224982155,19.485094938192564,34.006069969240414,-59.91869411605524,53.14805701660144,21.15966658158736,21.15966658158736,46.11000061035156,0.0
10,2009-01-16,V,12.25749969482422,12.362500190734863,11.302499771118164,10.652692794799805,69204800.0,4.0,-0.1622291900154238,13.366816877144966,10.592396553086305,26.067762485111302,-171.51629127889564,61.68872684740981,11.979606715115636,11.979606715115636,46.11000061035156,0.0
11,2009-01-20,AAPL,2.9260709285736084,2.9285709857940674,2.7928569316864014,2.3674476146698,919914800.0,1.0,-0.0417476642336436,2.970137837678501,2.3694872824844624,20.267204831962346,-150.12646290224382,48.995662102889455,2.669812560081482,2.669812560081482,56.650001525878906,0.0
11,2009-01-20,BA,42.08000183105469,42.7400016784668,40.20000076293945,30.2731990814209,9636800.0,1.0,-0.3876204542917669,35.75291510196806,29.61775712398409,25.164519119864508,-97.94793181487672,40.40789083506993,32.685336112976074,32.685336112976074,56.650001525878906,0.0
11,2009-01-20,CRM,6.96999979019165,7.090000152587891,6.474999904632568,6.517499923706055,11439200.0,1.0,-0.1865509568468075,9.084926231482813,6.275073663613014,18.58625039551147,-118.33587918471224,81.5354205298874,7.679999947547913,7.679999947547913,56.650001525878906,0.0
11,2009-01-20,UNH,25.40999984741211,26.01000022888184,24.030000686645508,19.6525936126709,8196900.0,1.0,-0.2122695126941423,22.852415269350832,19.21573906567114,26.715998067639603,-89.60654117725521,62.710359674581575,21.034077167510983,21.034077167510983,56.650001525878906,0.0
11,2009-01-20,V,11.512499809265137,11.602499961853027,10.515000343322754,9.531474113464355,59766000.0,1.0,-0.2607477253316972,13.711363045482813,9.839828284473242,18.569294879969437,-192.3454089879405,69.66915219661955,11.775595664978027,11.775595664978027,56.650001525878906,0.0
12,2009-01-21,AAPL,2.835356950759888,2.9600000381469727,2.8324999809265137,2.507617950439453,1089270000.0,2.0,-0.0416252440422155,2.958622442523907,2.356049660771052,35.64706782061697,-98.57388301851611,40.538148262635126,2.6573360516474795,2.6573360516474795,46.41999816894531,0.0
12,2009-01-21,BA,40.75,42.400001525878906,40.0,31.70585823059082,6933100.0,2.0,-0.3553425644214236,35.59680663327199,29.623176687697818,38.79660006457839,-75.83992865951524,42.03464346451633,32.6099916604849,32.6099916604849,46.41999816894531,0.0
12,2009-01-21,CRM,6.772500038146973,6.917500019073486,6.457499980926514,6.892499923706055,9241200.0,2.0,-0.1889704018273423,9.03368974450973,6.205156300764271,28.5659974667734,-96.5800826165568,81.7603505902173,7.619423022637,7.619423022637,46.41999816894531,0.0
12,2009-01-21,UNH,24.209999084472656,25.1200008392334,23.86000061035156,20.37654685974121,8206400.0,2.0,-0.2010666549659348,22.76222036729768,19.20477545883664,36.12438935846362,-87.50323747862738,64.51333700431883,20.98349791306716,20.98349791306716,46.41999816894531,0.0
12,2009-01-21,V,10.800000190734863,11.287500381469728,10.675000190734863,9.92693328857422,50503200.0,2.0,-0.3080140488946128,13.751522995045503,9.515258738540735,26.304056528439705,-144.05629607281966,69.66915219661955,11.63339086679312,11.63339086679312,46.41999816894531,0.0
13,2009-01-22,AAPL,3.1442859172821045,3.214286088943481,3.065000057220459,2.675034761428833,1409528400.0,3.0,-0.0312901485295076,2.9482213970631768,2.368979093343405,48.032553998521216,4.32465169662547,5.738249111851056,2.658600245203291,2.658600245203291,47.290000915527344,0.0
13,2009-01-22,BA,41.72999954223633,42.75,41.16999816894531,31.6983642578125,6590800.0,3.0,-0.3270012975703906,35.45559268641566,29.63415814845808,38.75839570840356,-50.49073581678136,35.133909325860586,32.54487541743687,32.54487541743687,47.290000915527344,0.0
13,2009-01-22,CRM,6.712500095367432,6.732500076293945,6.507500171661377,6.619999885559082,7372400.0,3.0,-0.204120116350551,9.008062157307176,6.0880091540985495,26.15582176796015,-99.0118487728038,81.7603505902173,7.548035655702863,7.548035655702863,47.290000915527344,0.0
13,2009-01-22,UNH,25.440000534057617,27.440000534057617,25.25,22.1173038482666,19846600.0,3.0,-0.0891821207912215,22.87770507325571,19.251263029335668,51.58527983248443,57.5378450800378,3.531033884126574,21.06448405129569,21.06448405129569,47.290000915527344,0.0
13,2009-01-22,V,10.94499969482422,11.420000076293944,10.807499885559082,9.92693328857422,31927600.0,3.0,-0.3393930621942278,13.741606162201226,9.28139591735374,26.304056528439705,-116.21333815161113,63.13573224455742,11.511501039777484,11.511501039777484,47.290000915527344,0.0
14,2009-01-23,AAPL,3.100713968276977,3.2096428871154785,3.089286088943481,2.675034761428833,763770000.0,4.0,-0.0230967010353015,2.9389108120971814,2.380480947139472,48.032553998521216,7.599068793399152,5.738249111851053,2.6596958796183268,2.6596958796183268,47.27000045776367,0.0
14,2009-01-23,BA,40.90999984741211,42.84000015258789,40.90999984741211,31.488327026367188,5755600.0,4.0,-0.3139194454066789,35.33184870832559,29.617029007738868,37.682509198915305,-53.16876878115075,37.54351853305414,32.47443885803223,32.47443885803223,47.27000045776367,0.0
14,2009-01-23,CRM,6.477499961853027,6.892499923706055,6.477499961853027,6.772500038146973,6079200.0,4.0,-0.2038912922046849,8.959139777890194,6.033526784508081,29.594811983267192,-81.69160757379532,61.2397109170445,7.496333281199138,7.496333281199138,47.27000045776367,0.0
14,2009-01-23,UNH,27.170000076293945,28.56999969482422,25.93000030517578,22.808717727661133,14194800.0,4.0,0.0373631233958704,23.146529089224497,19.21500350354894,55.964764082094646,113.6472650016336,20.62454271885935,21.18076629638672,21.18076629638672,47.27000045776367,0.0
14,2009-01-23,V,10.672499656677246,11.112500190734863,10.44499969482422,9.95839023590088,22617200.0,4.0,-0.3568605120149133,13.70172775967326,9.114192879364827,26.89516377147584,-112.1582373253067,66.86699295338305,11.407960319519043,11.407960319519043,47.27000045776367,0.0
15,2009-01-26,AAPL,3.1735711097717285,3.248929023742676,3.153570890426636,2.713786363601685,692238400.0,0.0,-0.0142389913954787,2.93417619378558,2.391976875948993,50.39731376080989,32.52586087835774,10.916766791773822,2.6630765348672867,2.6630765348672867,45.68999862670898,0.0
15,2009-01-26,BA,42.459999084472656,43.77000045776367,42.060001373291016,32.26091384887695,4659200.0,0.0,-0.2531902552842773,35.22367745887714,29.6985096310429,43.63606270074828,-9.954158703447938,20.43688174536503,32.46109354496002,32.46109354496002,45.68999862670898,0.0
15,2009-01-26,CRM,6.800000190734863,7.139999866485596,6.732500076293945,6.875,9273600.0,0.0,-0.1949383813405427,8.904449530489536,6.010550371758847,31.80310137146573,-57.12475931760197,35.87398546619497,7.457499951124191,7.457499951124191,45.68999862670898,0.0
15,2009-01-26,UNH,28.15999984741211,28.71999931335449,27.799999237060547,22.8981990814209,11956600.0,0.0,0.1383422740527109,23.372332874824416,19.20387881607829,56.49167310440211,147.77644240706928,22.57134148031349,21.288105845451355,21.288105845451355,45.68999862670898,0.0
15,2009-01-26,V,11.074999809265137,11.3100004196167,10.630000114440918,9.569673538208008,24009200.0,0.0,-0.3892048961045731,13.692116312264234,8.894018479109972,24.39398189475345,-99.69638110272578,57.57800013112113,11.293067395687103,11.293067395687103,45.68999862670898,0.0
16,2009-01-27,AAPL,3.2210710048675537,3.269643068313598,3.2049999237060547,2.746784210205078,618038400.0,1.0,-0.005264991358814,2.9336135538115933,2.4023874777274266,52.30897740732409,50.46767269241583,13.59230800769408,2.66800051576951,2.66800051576951,42.25,0.0
16,2009-01-27,BA,43.290000915527344,43.959999084472656,42.880001068115234,32.4184455871582,5218900.0,1.0,-0.1939849306531478,35.13352521064312,29.783644472476706,44.74945168612852,8.635370721285522,17.2521248037592,32.45858484155991,32.45858484155991,42.25,0.0
16,2009-01-27,CRM,6.880000114440918,6.962500095367432,6.675000190734863,6.849999904632568,7326000.0,1.0,-0.1872384889855327,8.853423105298372,5.990106203245114,31.553389859226385,-62.62869871866442,38.28511623628146,7.421764654271743,7.421764654271743,42.25,0.0
16,2009-01-27,UNH,28.270000457763672,29.5,28.09000015258789,23.65468978881836,14528200.0,1.0,0.2604512247896622,23.749022618799145,19.105610712499683,60.6133905194048,167.87200089816966,31.86098782107443,21.42731666564941,21.42731666564941,42.25,0.0
16,2009-01-27,V,10.8725004196167,11.047499656677246,10.65999984741211,9.92018985748291,26436000.0,1.0,-0.3873504514607546,13.62875389571442,8.795865891165176,30.429243613159212,-88.74178319565267,57.57800013112113,11.212309893439798,11.212309893439798,42.25,0.0
17,2009-01-28,AAPL,3.289999961853028,3.392857074737549,3.267857074737549,2.851837396621704,861406000.0,2.0,0.0082958650401607,2.9500785155860028,2.406348836047705,57.680459319479056,98.80841148313792,27.44788512516594,2.678213675816854,2.678213675816854,39.65999984741211,0.0
17,2009-01-28,BA,43.470001220703125,44.400001525878906,42.7599983215332,32.43343734741211,8071100.0,2.0,-0.1453165937453491,35.05228817260935,29.862087344494057,44.85668908121484,14.098884043939355,10.04821738907787,32.457187758551704,32.457187758551704,39.65999984741211,0.0
17,2009-01-28,CRM,7.027500152587891,7.482500076293945,7.025000095367432,7.347499847412109,12048000.0,2.0,-0.147675732877559,8.806992684000132,6.028284979336728,41.07750894323291,-14.072713208435164,1.4203387797605864,7.41763883166843,7.41763883166843,39.65999984741211,0.0
17,2009-01-28,UNH,29.61000061035156,30.25,29.25,24.39491844177246,16850900.0,2.0,0.3974408995010492,24.243650307026545,18.94071655495262,64.05983616779255,196.1157950913137,39.341312199416826,21.592183430989586,21.592183430989586,39.65999984741211,0.0
17,2009-01-28,V,11.477499961853027,11.869999885559082,11.3125,10.609999656677246,32089600.0,2.0,-0.3376826353789095,13.540274989384928,8.817421437854383,40.15478039634525,-44.57644641655825,24.57671344841093,11.178848213619656,11.178848213619656,39.65999984741211,0.0
18,2009-01-29,AAPL,3.3246428966522217,3.369286060333252,3.307142972946167,2.8155088424682617,592729200.0,3.0,0.0162861739322375,2.9570511617329283,2.4138283127061904,55.446408520342594,88.98171756929078,27.44788512516593,2.6854397372195598,2.6854397372195598,42.630001068115234,0.0
18,2009-01-29,BA,42.7599983215332,42.7599983215332,40.369998931884766,30.53573989868164,8446500.0,3.0,-0.2278820334249687,35.02769883930704,29.68441900833636,35.7663198826986,-84.27180433563034,33.70013850519801,32.3560589238217,32.3560589238217,42.630001068115234,0.0
18,2009-01-29,CRM,7.284999847412109,7.284999847412109,6.857500076293945,6.900000095367432,8058400.0,3.0,-0.144181745234257,8.761334331087973,6.019455044217204,36.36857903293613,-42.85560476908709,9.708501470548384,7.390394687652588,7.390394687652588,42.630001068115234,0.0
18,2009-01-29,UNH,29.68000030517578,29.700000762939453,28.51000022888184,23.33745765686035,8842900.0,3.0,0.4300497545253776,24.382366314765864,18.98571362362075,56.72457287397271,130.37602644729273,24.881676952569972,21.684039969193307,21.684039969193307,42.630001068115234,0.0
18,2009-01-29,V,11.484999656677246,12.02750015258789,11.3125,10.39654541015625,26097600.0,3.0,-0.3090979782204979,13.460470448184072,8.814878315532777,38.434850489828925,-44.09893494457834,19.45575413067681,11.137674381858425,11.137674381858425,42.630001068115234,0.0
19,2009-01-30,AAPL,3.307142972946167,3.3435709476470947,3.2146430015563965,2.7286205291748047,651478800.0,4.0,0.0165843945500441,2.952670285906753,2.422527267727891,50.597643533914,49.010443504839465,12.036531647345974,2.687598776817322,2.687598776817322,44.84000015258789,0.0
19,2009-01-30,BA,40.7599983215332,42.4900016784668,40.630001068115234,31.73585319519043,9098000.0,4.0,-0.2105405988840303,34.940182393035535,29.70991488174474,43.28544584581146,-60.87148469918974,33.700138505198005,32.32504863739014,32.32504863739014,44.84000015258789,0.0
19,2009-01-30,CRM,6.960000038146973,7.019999980926514,6.625,6.652500152587891,6169200.0,4.0,-0.1558820094349284,8.728073862676823,5.978926059121884,34.130060249034045,-68.06562748756804,19.723098573698515,7.353499960899353,7.353499960899353,44.84000015258789,0.0
19,2009-01-30,UNH,28.76000022888184,28.899999618530277,27.65999984741211,23.044620513916016,9325100.0,4.0,0.4309050195040527,24.447990409082006,19.05614758377688,54.92292992005223,85.23019876160325,10.767918872247517,21.752068996429443,21.752068996429443,44.84000015258789,0.0
19,2009-01-30,V,11.762499809265137,12.337499618530272,11.71500015258789,11.088597297668455,30315200.0,4.0,-0.2382255144204528,13.396170732086896,8.874270323210954,46.16822913570349,-15.459050510485817,9.946645936902284,11.135220527648926,11.135220527648926,44.84000015258789,0.0
20,2009-02-02,AAPL,3.182142972946167,3.2857139110565186,3.174999952316284,2.7703988552093506,558247200.0,0.0,0.0193800608316716,2.955109949616332,2.4223884863577894,52.65697676244709,37.54419676415426,6.155676014337117,2.6915416376931325,2.6915416376931325,45.52000045776367,0.0
20,2009-02-02,BA,41.72999954223633,41.72999954223633,40.11000061035156,30.603240966796875,8107400.0,0.0,-0.269551524679148,34.76506382225687,29.55124820472067,38.845960052728856,-96.55158294464484,37.768330380815314,32.24305779593332,32.24305779593332,45.52000045776367,0.0
20,2009-02-02,CRM,6.625,6.715000152587891,6.487500190734863,6.659999847412109,9271200.0,0.0,-0.1625574652800168,8.555747794421404,5.966752100674421,34.25690610802761,-80.78307572497934,24.983129024140247,7.320476145971389,7.320476145971389,45.52000045776367,0.0
20,2009-02-02,UNH,28.0,29.5,27.799999237060547,23.711633682250977,9313100.0,0.0,0.4705303505589526,24.6366922603084,18.99434106488691,58.06156763870704,101.87396375257418,17.779562465089683,21.845381600516184,21.845381600516184,45.52000045776367,0.0
20,2009-02-02,V,12.0649995803833,12.4975004196167,11.885000228881836,11.227903366088867,28544000.0,0.0,-0.1713958946549443,13.320441335193074,8.872031027325235,47.540417711792735,-5.536453915624345,5.32099787286841,11.139633996146063,11.139633996146063,45.52000045776367,0.0
