,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,10008.84195214844
2,2016-01-06,9907.209627929687
3,2016-01-07,9616.83951074219
4,2016-01-08,9452.011629882814
5,2016-01-11,9402.473543945314
6,2016-01-12,9631.35757714844
7,2016-01-13,9372.58413964844
8,2016-01-14,9503.248934570312
9,2016-01-15,9375.998690429687
10,2016-01-19,9658.68570214844
11,2016-01-20,9847.43081933594
12,2016-01-21,9737.256258789064
13,2016-01-22,9808.140047851564
14,2016-01-25,9727.00747949219
15,2016-01-26,9776.54263574219
16,2016-01-27,9637.33413964844
17,2016-01-28,9556.201571289064
18,2016-01-29,9879.026766601564
19,2016-02-01,9941.373446289064
20,2016-02-02,9769.711336914064
21,2016-02-03,9673.20523339844
22,2016-02-04,9797.03872949219
23,2016-02-05,9585.237704101564
24,2016-02-08,9440.05191308594
25,2016-02-09,9537.414217773441
26,2016-02-10,9672.35269433594
27,2016-02-11,9491.295809570312
28,2016-02-12,9593.779208007814
29,2016-02-16,9878.172762695314
30,2016-02-17,10147.19644433594
31,2016-02-18,10074.603182617187
32,2016-02-19,10094.246004882814
33,2016-02-22,10400.846590820316
34,2016-02-23,10390.597811523437
35,2016-02-24,10309.46304589844
36,2016-02-25,10394.86636621094
37,2016-02-26,10405.96841699219
38,2016-02-29,10215.518221679691
39,2016-03-01,10435.00747949219
40,2016-03-02,10400.846590820316
41,2016-03-03,10447.819002929687
42,2016-03-04,10446.108797851564
43,2016-03-07,10442.69644433594
44,2016-03-08,10434.15347558594
45,2016-03-09,10429.00747949219
46,2016-03-10,10513.906161132814
47,2016-03-11,10772.03433496094
48,2016-03-14,10782.32486230469
49,2016-03-15,10750.59488183594
50,2016-03-16,10754.88101464844
51,2016-03-17,10723.152499023437
52,2016-03-18,10910.959383789064
53,2016-03-21,10912.67398339844
54,2016-03-22,11022.44204980469
55,2016-03-23,11174.22769433594
56,2016-03-24,11071.321688476562
57,2016-03-28,11099.62173730469
58,2016-03-29,11177.66128808594
59,2016-03-30,11164.794833007814
60,2016-03-31,11097.904208007814
61,2016-04-01,11185.377352539064
62,2016-04-04,11148.50210839844
63,2016-04-05,10938.400301757814
64,2016-04-06,11023.298250976562
65,2016-04-07,10923.822909179691
66,2016-04-08,10821.77017480469
67,2016-04-11,10877.513338867191
68,2016-04-12,10917.81997949219
69,2016-04-13,11000.143465820316
70,2016-04-14,11019.01138574219
71,2016-04-15,10963.267489257814
72,2016-04-18,11004.43179589844
73,2016-04-19,11235.11685449219
74,2016-04-20,11529.261874023437
75,2016-04-21,11446.07632714844
76,2016-04-22,11546.41372949219
77,2016-04-25,11516.39761621094
78,2016-04-26,11555.84439355469
79,2016-04-27,11432.358065429687
80,2016-04-28,11369.756502929687
81,2016-04-29,11336.30972558594
82,2016-05-02,11372.32730371094
83,2016-05-03,11403.20035058594
84,2016-05-04,11366.322909179691
85,2016-05-05,11390.336092773441
86,2016-05-06,11367.182040039064
87,2016-05-09,11421.20913964844
88,2016-05-10,11498.388094726566
89,2016-05-11,11251.410311523437
90,2016-05-12,11169.940096679691
91,2016-05-13,11106.482333007814
92,2016-05-16,11247.122713867191
93,2016-05-17,11154.50357324219
94,2016-05-18,11235.97378808594
95,2016-05-19,11192.23794824219
96,2016-05-20,11272.849032226566
97,2016-05-23,11228.256258789064
98,2016-05-24,11414.345614257814
99,2016-05-25,11485.527499023437
100,2016-05-26,11447.793124023437
101,2016-05-27,11535.26773339844
102,2016-05-31,11506.96548730469
103,2016-06-01,11580.713778320316
104,2016-06-02,11710.20376855469
105,2016-06-03,11778.812655273441
106,2016-06-06,11891.152254882814
107,2016-06-07,11787.384188476562
108,2016-06-08,12084.102938476562
109,2016-06-09,12108.114657226566
110,2016-06-10,11984.627596679691
111,2016-06-13,11886.004793945314
112,2016-06-14,11867.143465820316
113,2016-06-15,11868.432528320316
114,2016-06-16,11989.036043945314
115,2016-06-17,11905.476961914064
116,2016-06-20,11976.978915039064
117,2016-06-21,11948.546297851564
118,2016-06-22,11923.566317382814
119,2016-06-23,12034.69449121094
120,2016-06-24,11871.017245117187
