Date,Capital
2016-01-04,10000.0
2016-01-05,10031.650930161031
2016-01-06,9898.897179244192
2016-01-07,9690.92855872026
2016-01-08,9584.679109715684
2016-01-11,9600.730826926398
2016-01-12,9675.785501536144
2016-01-13,9473.489169836643
2016-01-14,9628.208869735243
2016-01-15,9419.593977141947
2016-01-19,9439.958630009165
2016-01-20,9322.060171158419
2016-01-21,9379.590425180813
2016-01-22,9507.199897660894
2016-01-25,9391.94632877824
2016-01-26,9539.045334410594
2016-01-27,9389.695389490442
2016-01-28,9411.284620825512
2016-01-29,9683.142138534398
2016-02-01,9685.27620959396
2016-02-02,9501.660085726126
2016-02-03,9587.667807143063
2016-02-04,9576.88954847422
2016-02-05,9432.61323556776
2016-02-08,9315.94132764298
2016-02-09,9336.520667604787
2016-02-10,9326.343003335718
2016-02-11,9202.098218486406
2016-02-12,9358.60957431492
2016-02-16,9465.94608850866
2016-02-17,9635.937384379313
2016-02-18,9594.02237972133
2016-02-19,9593.976422592397
2016-02-22,9704.740423094556
2016-02-23,9599.021051776412
2016-02-24,9615.636941232755
2016-02-25,9738.862124045514
2016-02-26,9691.753530205293
2016-02-29,9605.735056168009
2016-03-01,9855.85262666743
2016-03-02,9885.434479113987
2016-03-03,9896.87465145489
2016-03-04,9917.701177492092
2016-03-07,9941.399011284922
2016-03-08,9896.43279903108
2016-03-09,9943.325469808038
2016-03-10,9952.162160934447
2016-03-11,10066.09266234803
2016-03-14,10074.104447020512
2016-03-15,10089.585085611752
2016-03-16,10140.75327275363
2016-03-17,10239.696627915915
2016-03-18,10301.310307323814
2016-03-21,10337.190340397763
2016-03-22,10333.44072837458
2016-03-23,10266.647679891266
2016-03-24,10278.969568461607
2016-03-28,10272.688547896121
2016-03-29,10334.64742816169
2016-03-30,10379.75129124481
2016-03-31,10358.122024741533
2016-04-01,10452.446144573927
2016-04-04,10431.204917158895
2016-04-05,10346.446089642774
2016-04-06,10466.246197533455
2016-04-07,10367.409262477293
2016-04-08,10384.401460953537
2016-04-11,10342.12305952917
2016-04-12,10437.621002933147
2016-04-13,10557.4522225942
2016-04-14,10577.958862657817
2016-04-15,10561.61812595928
2016-04-18,10631.699986925696
2016-04-19,10677.619606717686
2016-04-20,10669.129628381177
2016-04-21,10614.003495714704
2016-04-22,10597.976142248326
2016-04-25,10577.201963411375
2016-04-26,10570.217808145218
2016-04-27,10599.235041050946
2016-04-28,10484.714594414529
2016-04-29,10435.762960264261
2016-05-02,10515.841839033244
2016-05-03,10429.342842153064
2016-05-04,10371.041216933838
2016-05-05,10368.158278126919
2016-05-06,10394.338997298086
2016-05-09,10391.91386411713
2016-05-10,10514.417979353864
2016-05-11,10398.222251669096
2016-05-12,10415.703167870412
2016-05-13,10316.564987585105
2016-05-16,10408.196414166494
2016-05-17,10280.853786387584
2016-05-18,10281.244334799127
2016-05-19,10254.469075644118
2016-05-20,10300.005207713106
2016-05-23,10273.681794416598
2016-05-24,10413.468223974258
2016-05-25,10509.84313297519
2016-05-26,10494.65173623106
2016-05-27,10529.55381856967
2016-05-31,10499.290664846792
2016-06-01,10503.781867897154
2016-06-02,10541.26990820039
2016-06-03,10512.066700706175
2016-06-06,10586.6264093359
2016-06-07,10587.420732776549
2016-06-08,10634.304533063061
2016-06-09,10612.696160292486
2016-06-10,10565.778188926059
2016-06-13,10480.069133544204
2016-06-14,10452.582594681031
2016-06-15,10423.178282774188
2016-06-16,10484.436988595005
2016-06-17,10423.165602066507
2016-06-20,10489.723277650555
2016-06-21,10516.615025844174
2016-06-22,10506.281832806706
2016-06-23,10645.860096216858
2016-06-24,10281.738872491527
2016-06-27,10117.08054943119
2016-06-28,10283.696288583826
2016-06-29,10482.715466784384
2016-06-30,10603.63732394014
2016-07-01,10622.950672080702
2016-07-05,10573.887510375398
2016-07-06,10635.882026022324
2016-07-07,10605.649911374278
2016-07-08,10769.773062294164
2016-07-11,10802.801204794345
2016-07-12,10864.014165718552
2016-07-13,10859.313021748021
2016-07-14,10925.904350765624
2016-07-15,10923.290877065472
2016-07-18,10900.301751493498
2016-07-19,10883.517099366587
2016-07-20,10923.207194806673
2016-07-21,10883.990689382486
2016-07-22,10906.28395112862
2016-07-25,10871.539758476285
2016-07-26,10856.427103450456
2016-07-27,10842.63888111587
2016-07-28,10832.277192500089
2016-07-29,10832.116381673779
2016-08-01,10813.080789903353
2016-08-02,10768.048331896205
2016-08-03,10779.515014239385
2016-08-04,10780.09268861706
2016-08-05,11032.735039525238
2016-08-08,11001.157227499434
2016-08-09,10997.108993078022
2016-08-10,10986.994384682426
2016-08-11,11085.559716602023
2016-08-12,11072.69544775867
2016-08-15,11102.426976753864
2016-08-16,11045.927701498504
2016-08-17,11047.500803530345
2016-08-18,11070.557423923305
