,date,account_value
0,2016-01-04,10000.0
1,2016-01-05,10136.390220615387
2,2016-01-06,10103.861865970612
3,2016-01-07,10067.970344516754
4,2016-01-08,9954.44172284317
5,2016-01-11,10009.969242069245
6,2016-01-12,10000.146274539948
7,2016-01-13,9756.38151166153
8,2016-01-14,9980.7893371315
9,2016-01-15,9701.094268772125
10,2016-01-19,9717.79703900528
11,2016-01-20,9590.655246707916
12,2016-01-21,9652.767990085602
13,2016-01-22,9878.33665845108
14,2016-01-25,9900.105400058746
15,2016-01-26,9979.93704983902
16,2016-01-27,9893.606201145172
17,2016-01-28,9989.2385558815
18,2016-01-29,10433.861000034332
19,2016-02-01,10498.471729251862
20,2016-02-02,10296.069641086578
21,2016-02-03,10173.087791416168
22,2016-02-04,10172.088508579254
23,2016-02-05,10062.730071994782
24,2016-02-08,9989.40095898819
25,2016-02-09,9885.010421726227
26,2016-02-10,9920.441604587555
27,2016-02-11,9878.544788333893
28,2016-02-12,10022.011989566803
29,2016-02-16,10080.727203342438
30,2016-02-17,10214.38131711197
31,2016-02-18,10024.288181278229
32,2016-02-19,10038.251777622223
33,2016-02-22,10193.362632724762
34,2016-02-23,10138.129318210602
35,2016-02-24,10208.487792942047
36,2016-02-25,10351.496040317536
37,2016-02-26,10151.131206485748
38,2016-02-29,10100.063213321686
39,2016-03-01,10258.213149997711
40,2016-03-02,10269.033664676666
41,2016-03-03,10210.85338589859
42,2016-03-04,10237.71496579361
43,2016-03-07,10245.589736911774
44,2016-03-08,10312.347698184967
45,2016-03-09,10415.013267490387
46,2016-03-10,10335.953697177887
47,2016-03-11,10404.024555179596
48,2016-03-14,10429.083568546295
49,2016-03-15,10528.477626773834
50,2016-03-16,10585.981410953522
51,2016-03-17,10566.456043216705
52,2016-03-18,10421.620857212067
53,2016-03-21,10541.633243534088
54,2016-03-22,10551.290874454498
55,2016-03-23,10507.290340396881
56,2016-03-24,10574.664497348786
57,2016-03-28,10526.709415409088
58,2016-03-29,10620.745422336578
59,2016-03-30,10716.620582553864
60,2016-03-31,10705.59013364029
61,2016-04-01,10784.244605991364
62,2016-04-04,10775.509132358551
63,2016-04-05,10660.218353244782
64,2016-04-06,10743.375812503815
65,2016-04-07,10615.356136295319
66,2016-04-08,10598.098144504547
67,2016-04-11,10531.702487918854
68,2016-04-12,10681.821891757965
69,2016-04-13,10772.857604953766
70,2016-04-14,10743.589160892487
71,2016-04-15,10791.204788181305
72,2016-04-18,10930.552249881745
73,2016-04-19,10916.713909122467
74,2016-04-20,10798.901760074616
75,2016-04-21,10751.713928195953
76,2016-04-22,10425.257450077057
77,2016-04-25,10518.541442844391
78,2016-04-26,10445.618427249909
79,2016-04-27,10412.45250699234
80,2016-04-28,10278.065437290192
81,2016-04-29,10099.807899448395
82,2016-05-02,10226.17686459732
83,2016-05-03,10103.171276065827
84,2016-05-04,10127.360694858551
85,2016-05-05,10135.17255398941
86,2016-05-06,10263.864082309723
87,2016-05-09,10296.29777905655
88,2016-05-10,10365.16847989273
89,2016-05-11,10204.721706363678
90,2016-05-12,10282.901435825348
91,2016-05-13,10079.834396335602
92,2016-05-16,10238.752029392243
93,2016-05-17,10074.857562992096
94,2016-05-18,9932.011730167389
95,2016-05-19,10413.815727207184
96,2016-05-20,10497.340526554108
97,2016-05-23,10414.429805728912
98,2016-05-24,10615.273227664948
99,2016-05-25,10682.520870182037
100,2016-05-26,10694.463767978668
101,2016-05-27,10723.461154911041
102,2016-05-31,10785.631309482575
103,2016-06-01,10748.205844852448
104,2016-06-02,10754.823142978668
105,2016-06-03,10687.436046573639
106,2016-06-06,10732.83520886612
107,2016-06-07,10728.471935245514
108,2016-06-08,10744.899650547028
109,2016-06-09,10691.624370548248
110,2016-06-10,10683.697204563141
111,2016-06-13,10513.4001083107
112,2016-06-14,10522.673130008698
113,2016-06-15,10525.150573703766
114,2016-06-16,10602.08547208023
115,2016-06-17,10548.953460666657
116,2016-06-20,10556.706138584137
117,2016-06-21,10686.045398685455
118,2016-06-22,10693.679538700104
119,2016-06-23,10804.629928562164
120,2016-06-24,10610.27383801651
121,2016-06-27,10447.728702518463
122,2016-06-28,10537.075954410553
123,2016-06-29,10715.834255191803
124,2016-06-30,10819.596443149567
125,2016-07-01,10800.506187412262
126,2016-07-05,10830.004463169098
127,2016-07-06,10907.378917667389
128,2016-07-07,10882.225948307037
129,2016-07-08,10989.70833966446
130,2016-07-11,11034.19430539322
131,2016-07-12,11019.990428897858
132,2016-07-13,11076.631912204743
133,2016-07-14,11103.717967960358
134,2016-07-15,11097.611820194245
135,2016-07-18,11135.131004306793
136,2016-07-19,11043.305984470368
137,2016-07-20,11301.622341129303
138,2016-07-21,11268.570342990875
139,2016-07-22,11338.627304050446
140,2016-07-25,11369.991939517975
141,2016-07-26,11370.883468601227
142,2016-07-27,11285.388999912262
143,2016-07-28,11280.201755496979
144,2016-07-29,11297.957550022125
145,2016-08-01,11359.452114078522
146,2016-08-02,11303.075466129303
147,2016-08-03,11320.760776493073
148,2016-08-04,11388.77721402359
149,2016-08-05,11478.61047360611
150,2016-08-08,11450.944633457184
151,2016-08-09,11480.555717441559
152,2016-08-10,11544.251438114166
153,2016-08-11,11555.682662937164
154,2016-08-12,11532.005180332184
155,2016-08-15,11497.996601078034
156,2016-08-16,11432.237735721588
157,2016-08-17,11446.312938663483
158,2016-08-18,11569.472801181793
159,2016-08-19,11441.120441410065
160,2016-08-22,11435.920143100739
161,2016-08-23,11391.566520664215
162,2016-08-24,11419.562629673004
163,2016-08-25,11350.754531833649
164,2016-08-26,11331.429882022858
165,2016-08-29,11360.30247876358
166,2016-08-30,11333.931785556793
167,2016-08-31,11307.38003155899
168,2016-09-01,11441.09617230606
169,2016-09-02,11418.45722195816
170,2016-09-06,11456.827655765534
171,2016-09-07,11379.152259799957
172,2016-09-08,11338.793422672272
173,2016-09-09,11097.640544864655
174,2016-09-12,11314.901149723053
175,2016-09-13,11227.144168827057
176,2016-09-14,11208.585525485993
177,2016-09-15,11367.412902805328
178,2016-09-16,11413.742862674713
179,2016-09-19,11317.421371433258
180,2016-09-20,11296.36521527481
181,2016-09-21,11399.320693943024
182,2016-09-22,11411.593036624909
183,2016-09-23,11384.202053043366
184,2016-09-26,11273.732955905914
185,2016-09-27,11428.292564365387
186,2016-09-28,11388.187999698639
187,2016-09-29,11240.091316196442
188,2016-09-30,11379.101478549957
189,2016-10-03,11353.628978702545
190,2016-10-04,11315.057964298248
191,2016-10-05,11343.331111881256
192,2016-10-06,11150.424983951569
193,2016-10-07,11098.078620883942
194,2016-10-10,11056.360671970368
195,2016-10-11,10929.909088108063
196,2016-10-12,10928.969070407868
197,2016-10-13,10979.463413211823
198,2016-10-14,11042.750225040436
199,2016-10-17,11005.035198184967
200,2016-10-18,11100.582084629059
201,2016-10-19,11090.868366214752
202,2016-10-20,11052.214084598541
203,2016-10-21,11230.599307987213
204,2016-10-24,11422.949027988434
205,2016-10-25,11436.912151309967
206,2016-10-26,11425.26391980362
207,2016-10-27,11399.500534030914
208,2016-10-28,11393.198955509186
209,2016-10-31,11400.226253482819
210,2016-11-01,11326.774848911286
211,2016-11-02,11307.257858249664
212,2016-11-03,11303.581760379791
213,2016-11-04,11218.462638828278
214,2016-11-07,11423.34389874649
215,2016-11-08,11428.625221225739
216,2016-11-09,11516.574630710602
217,2016-11-10,11412.31888577652
218,2016-11-11,11426.555316898346
219,2016-11-14,11282.599021884918
220,2016-11-15,11464.981086704254
221,2016-11-16,11531.583328220368
222,2016-11-17,11427.326061222077
223,2016-11-18,11344.826580020905
224,2016-11-21,11462.567039463043
225,2016-11-22,11551.136779758453
226,2016-11-23,11549.239906284332
227,2016-11-25,11595.706615421295
228,2016-11-28,11599.313167545319
229,2016-11-29,11657.63312909317
230,2016-11-30,11501.885517093659
231,2016-12-01,11428.773742649078
232,2016-12-02,11451.551010105133
233,2016-12-05,11455.546413394928
234,2016-12-06,11468.263729068756
235,2016-12-07,11659.365528079987
236,2016-12-08,11604.548843357086
237,2016-12-09,11666.877407047272
238,2016-12-12,11824.468303653717
239,2016-12-13,11907.78661725235
240,2016-12-14,11840.704547855377
241,2016-12-15,11808.961933109284
242,2016-12-16,11775.317695590973
243,2016-12-19,11945.23629758072
244,2016-12-20,11959.24182126236
245,2016-12-21,11908.230163547516
246,2016-12-22,11764.001037570953
247,2016-12-23,11732.092395755768
248,2016-12-27,11749.712215396881
249,2016-12-28,11689.677104923248
250,2016-12-29,11677.290241214752
251,2016-12-30,11597.532657596588
252,2017-01-03,11596.12280652237
253,2017-01-04,11606.452873203278
254,2017-01-05,11619.647148105621
